mu,tau,k,mechanism,strength,outcome,rep,method,true_mu,mu_hat,ci_low,ci_high,converged,pet_t1,tau_hat
0.0,0.15,10,step,moderate,logor,3,adaptshrink_auto,0.0,0.2907005788943891,-0.7045613157101771,1.2859624734989552,True,-2.188321983201697,0.5177807173648472
0.0,0.15,10,step,moderate,logor,4,dl_hksj,0.0,0.0553108213395631,-0.3193233027300681,0.4299449454091944,True,-1.73193876778933,0.1398781425698417
0.0,0.15,10,step,moderate,logor,4,reml_hksj,0.0,0.0514371004481623,-0.3380366225612595,0.4409108234575842,True,-1.73193876778933,0.1398781425698417
0.0,0.15,10,step,moderate,logor,4,trim_and_fill,0.0,-0.3125416281323244,-0.5035015051324434,-0.1215817511322054,True,-1.73193876778933,0.1398781425698417
0.0,0.15,10,step,moderate,logor,4,pet_peese,0.0,1.476506691334237,-0.2820526969950878,3.2350660796635617,True,-1.73193876778933,0.1398781425698417
0.0,0.15,10,step,moderate,logor,4,copas,0.0,0.0606406616124471,-0.2111059484777249,0.3323872717026191,True,-1.73193876778933,0.1398781425698417
0.0,0.15,10,step,moderate,logor,4,henmi_copas,0.0,0.065282919974443,-0.220652667390577,0.351218507339463,True,-1.73193876778933,0.1398781425698417
0.0,0.15,10,step,moderate,logor,4,vevea_hedges,0.0,-0.0563925261315892,-0.3727983958327445,0.2469159867013678,True,-1.73193876778933,0.1398781425698417
0.0,0.15,10,step,moderate,logor,4,p_curve,0.0,-0.4140693176872037,,,True,-1.73193876778933,0.1398781425698417
0.0,0.15,10,step,moderate,logor,4,p_uniform_star,0.0,-0.0878216676936226,-0.3878863969943334,0.2233105488519153,True,-1.73193876778933,0.1398781425698417
0.0,0.15,10,step,moderate,logor,4,ubcma,0.0,-0.0490258192358393,-0.4149857635249208,0.3162027739932661,True,-1.73193876778933,0.1398781425698417
0.0,0.15,10,step,moderate,logor,4,adaptshrink_solo,0.0,1.0027134408848812,-2.750366709152204,4.755793590921967,True,-1.73193876778933,0.1398781425698417
0.0,0.15,10,step,moderate,logor,4,adaptshrink_ens,0.0,-0.1173580877851614,-1.0951629688117086,0.8604467932413857,True,-1.73193876778933,0.1398781425698417
0.0,0.15,10,step,moderate,logor,4,adaptshrink_fast,0.0,-0.0658649538914185,-0.7036182458911467,0.5718883381083096,True,-1.73193876778933,0.1398781425698417
0.0,0.15,10,step,moderate,logor,4,adaptshrink_ens_calib,0.0,-0.1173580877851614,-1.4651252153052825,1.2304090397349596,True,-1.73193876778933,0.1398781425698417
0.0,0.15,10,step,moderate,logor,4,adaptshrink_petgate,0.0,-0.0208983464415382,-0.8210388804676086,0.7792421875845322,True,-1.73193876778933,0.1398781425698417
0.0,0.15,10,step,moderate,logor,4,adaptshrink_auto,0.0,-0.1173580877851614,-1.4651252153052825,1.2304090397349596,True,-1.73193876778933,0.1398781425698417
0.0,0.15,10,step,moderate,logor,5,dl_hksj,0.0,0.2583060078540076,0.0501512121011828,0.4664608036068323,True,-3.6076354101129855,0.0
0.0,0.15,10,step,moderate,logor,5,reml_hksj,0.0,0.2583060065164677,0.0501512071018441,0.4664608059310912,True,-3.6076354101129855,0.0
0.0,0.15,10,step,moderate,logor,5,trim_and_fill,0.0,-0.0861269465107897,-0.2106666778421474,0.0384127848205678,True,-3.6076354101129855,0.0
0.0,0.15,10,step,moderate,logor,5,pet_peese,0.0,0.9663702599797566,0.2602613705410176,1.6724791494184954,True,-3.6076354101129855,0.0
0.0,0.15,10,step,moderate,logor,5,copas,0.0,0.2583099827650953,0.0857769033443364,0.4308430621858543,True,-3.6076354101129855,0.0
0.0,0.15,10,step,moderate,logor,5,henmi_copas,0.0,0.2583060078540076,0.0956454663302315,0.4209665493777836,True,-3.6076354101129855,0.0
0.0,0.15,10,step,moderate,logor,5,vevea_hedges,0.0,0.302824866286575,0.0771147167569661,0.6993091207242599,True,-3.6076354101129855,0.0
0.0,0.15,10,step,moderate,logor,5,p_curve,0.0,-0.796679329646043,,,True,-3.6076354101129855,0.0
0.0,0.15,10,step,moderate,logor,5,p_uniform_star,0.0,0.292723031411995,0.0654453825822219,,False,-3.6076354101129855,0.0
0.0,0.15,10,step,moderate,logor,5,ubcma,0.0,0.2957143147008964,-0.0251251470989891,0.6144583668030181,True,-3.6076354101129855,0.0
0.0,0.15,10,step,moderate,logor,5,adaptshrink_solo,0.0,1.5893890342201762,0.2268013296340432,2.951976738806309,True,-3.6076354101129855,0.0
0.0,0.15,10,step,moderate,logor,5,adaptshrink_ens,0.0,0.265446850893593,-0.7453405095958661,1.276234211383052,True,-3.6076354101129855,0.0
0.0,0.15,10,step,moderate,logor,5,adaptshrink_fast,0.0,0.5420895627949808,-4.016087004600995,5.100266130190957,True,-3.6076354101129855,0.0
0.0,0.15,10,step,moderate,logor,5,adaptshrink_ens_calib,0.0,0.265446850893593,-1.130771130241537,1.661664832028723,True,-3.6076354101129855,0.0
0.0,0.15,10,step,moderate,logor,5,adaptshrink_petgate,0.0,0.2637681367186066,-0.8531525514629914,1.3806888249002047,True,-3.6076354101129855,0.0
0.0,0.15,10,step,moderate,logor,5,adaptshrink_auto,0.0,0.265446850893593,-1.130771130241537,1.661664832028723,True,-3.6076354101129855,0.0
0.0,0.15,10,step,moderate,logor,6,dl_hksj,0.0,0.2124389044923205,-0.2839644623925015,0.7088422713771426,True,0.8757297951219448,0.3280750666537795
0.0,0.15,10,step,moderate,logor,6,reml_hksj,0.0,0.2129981457220688,-0.2838699271821506,0.7098662186262884,True,0.8757297951219448,0.3280750666537795
0.0,0.15,10,step,moderate,logor,6,trim_and_fill,0.0,-0.107519320706665,-0.2929462132599469,0.0779075718466168,True,0.8757297951219448,0.3280750666537795
0.0,0.15,10,step,moderate,logor,6,pet_peese,0.0,-0.7393249311362258,-2.141189821907514,0.6625399596350623,True,0.8757297951219448,0.3280750666537795
0.0,0.15,10,step,moderate,logor,6,copas,0.0,0.2041547218417729,-0.1253628209983403,0.5336722646818863,True,0.8757297951219448,0.3280750666537795
0.0,0.15,10,step,moderate,logor,6,henmi_copas,0.0,0.1796051883691646,-0.256666431519659,0.6158768082579882,True,0.8757297951219448,0.3280750666537795
0.0,0.15,10,step,moderate,logor,6,vevea_hedges,0.0,0.1904723057195274,-0.420650558273347,0.8015951697124017,True,0.8757297951219448,0.3280750666537795
0.0,0.15,10,step,moderate,logor,6,p_curve,0.0,1.154454340841803,,,True,0.8757297951219448,0.3280750666537795
0.0,0.15,10,step,moderate,logor,6,p_uniform_star,0.0,0.2119274235562291,-0.3576588549275489,0.7815137020400073,True,0.8757297951219448,0.3280750666537795
