mu,tau,k,mechanism,strength,rep,method,true_mu,mu_hat,ci_low,ci_high,converged
0.0,0.0,40,step,strong,54,adaptshrink_ens_infl,0.0,0.1145884309808415,-0.07941367656700636,0.30859053852868934,True
0.0,0.0,40,step,strong,55,adaptshrink_ens_infl,0.0,0.0348017624650121,-0.23586559140772367,0.30546911633774787,True
0.0,0.0,40,step,strong,56,adaptshrink_ens_infl,0.0,0.1698285174131637,-0.10884515668749609,0.44850219151382353,True
0.0,0.0,40,step,strong,57,adaptshrink_ens_infl,0.0,0.1591416891935093,-0.5829658154429012,0.9012491938299199,True
0.0,0.0,40,step,strong,58,adaptshrink_ens_infl,0.0,0.1222411599047677,-0.09655944405771433,0.3410417638672497,True
0.0,0.0,40,step,strong,59,adaptshrink_ens_infl,0.0,0.0598661666740032,-0.13393641940362772,0.2536687527516341,True
0.0,0.0,40,step,strong,60,adaptshrink_ens_infl,0.0,0.0472512952645831,-0.06128012378643042,0.15578271431559662,True
0.0,0.0,40,step,strong,61,adaptshrink_ens_infl,0.0,0.0756160862973892,-0.5241066335564366,0.6753388061512149,True
0.0,0.0,40,step,strong,62,adaptshrink_ens_infl,0.0,0.0566296367475756,-0.779103232258623,0.8923625057537742,True
0.0,0.0,40,step,strong,63,adaptshrink_ens_infl,0.0,0.0611990714538679,-0.07469611783695626,0.19709426074469208,True
0.0,0.0,40,step,strong,64,adaptshrink_ens_infl,0.0,0.1017705463837593,-0.21074355887058432,0.41428465163810296,True
0.0,0.0,40,step,strong,65,adaptshrink_ens_infl,0.0,0.1733967110604563,-0.09547827853087532,0.4422717006517879,True
0.0,0.0,40,step,strong,66,adaptshrink_ens_infl,0.0,0.0406241170690837,-0.0657168666410383,0.14696510077920572,True
0.0,0.0,40,step,strong,67,adaptshrink_ens_infl,0.0,0.0439363828299688,-0.10805441984680754,0.19592718550674515,True
0.0,0.0,40,step,strong,68,adaptshrink_ens_infl,0.0,0.106608081493419,-0.06843249454392933,0.2816486575307673,True
0.0,0.0,40,step,strong,69,adaptshrink_ens_infl,0.0,0.0958048466975025,-0.10826279416566559,0.2998724875606706,True
0.0,0.0,40,step,strong,70,adaptshrink_ens_infl,0.0,0.1352598527611737,0.0004612250646764404,0.27005848045767095,True
0.0,0.0,40,step,strong,71,adaptshrink_ens_infl,0.0,-0.0357297094078193,-0.2429473384311613,0.1714879196155227,True
0.0,0.0,40,step,strong,72,adaptshrink_ens_infl,0.0,0.0135364710058393,-0.14992253397825417,0.17699547598993276,True
0.0,0.0,40,step,strong,73,adaptshrink_ens_infl,0.0,-0.0285615457164394,-0.3800102565183602,0.3228871650854813,True
0.0,0.0,40,step,strong,74,adaptshrink_ens_infl,0.0,0.0658256413565871,-0.18355009315553683,0.315201375868711,True
0.0,0.0,40,step,strong,75,adaptshrink_ens_infl,0.0,0.0667537471662687,-0.2053235166002892,0.3388310109328266,True
0.0,0.0,40,step,strong,76,adaptshrink_ens_infl,0.0,0.1576295278420609,-0.028005903175688268,0.3432649588598101,True
