mu,tau,k,mechanism,strength,outcome,method,n,conv_rate,bias,rmse,raw_cov,raw_width,mciw0,mciw0_test_cov
0.0,0.5,5,step,strong,continuous,adaptshrink_petgate,40,1.0,0.329,0.4643,0.65,1.1152,1.4366,0.9
0.0,0.5,5,step,strong,continuous,adaptshrink_solo,40,1.0,0.2863,0.7626,0.9,5.3733,2.8187,0.95
0.0,0.5,5,step,strong,continuous,copas,40,1.0,0.4177,0.4943,0.375,0.6729,1.4792,0.9
0.0,0.5,5,step,strong,continuous,dl_hksj,40,1.0,0.4185,0.494,0.65,1.3152,1.4783,0.9
0.0,0.5,5,step,strong,continuous,henmi_copas,40,1.0,0.3403,0.4604,0.675,1.4678,1.4847,0.9
0.0,0.5,5,step,strong,continuous,p_curve,37,0.925,0.5519,0.6003,0.216,0.669,1.9613,0.947
0.0,0.5,5,step,strong,continuous,p_uniform_star,37,0.925,-0.4681,3.6324,0.73,63.1409,8.2525,1.0
0.0,0.5,5,step,strong,continuous,pet_peese,40,1.0,0.2363,0.6573,0.4,0.6178,2.5426,0.95
0.0,0.5,5,step,strong,continuous,reml_hksj,40,1.0,0.418,0.4941,0.65,1.2498,1.4782,0.9
0.0,0.5,5,step,strong,continuous,trim_and_fill,40,1.0,0.17,0.4542,0.225,0.1763,1.6771,0.9
0.0,0.5,5,step,strong,continuous,ubcma,39,0.975,0.2934,0.5463,0.333,0.7388,1.7943,0.9
0.0,0.5,5,step,strong,continuous,vevea_hedges,34,0.85,-0.0653,1.4321,0.647,2.184,4.6954,1.0
0.0,0.5,40,copas,strong,continuous,adaptshrink_auto,40,1.0,0.1282,0.1961,0.625,0.7841,0.5848,0.8
0.0,0.5,40,copas,strong,continuous,adaptshrink_ens,40,1.0,-0.0696,0.2168,0.825,2.0637,0.7425,0.85
0.0,0.5,40,copas,strong,continuous,adaptshrink_ens_calib,40,1.0,-0.0696,0.2168,0.85,2.4443,0.7425,0.85
0.0,0.5,40,copas,strong,continuous,adaptshrink_fast,40,1.0,0.2239,0.2637,0.825,0.8697,0.7201,0.65
0.0,0.5,40,copas,strong,continuous,adaptshrink_petgate,40,1.0,0.1282,0.1961,0.625,0.7841,0.5848,0.8
0.0,0.5,40,copas,strong,continuous,adaptshrink_solo,40,1.0,0.0528,0.2453,0.775,1.2307,0.7764,1.0
0.0,0.5,40,copas,strong,continuous,copas,40,1.0,0.219,0.2392,0.3,0.3291,0.6912,0.9
0.0,0.5,40,copas,strong,continuous,dl_hksj,40,1.0,0.2201,0.2402,0.4,0.3795,0.6914,0.9
0.0,0.5,40,copas,strong,continuous,henmi_copas,40,1.0,0.1384,0.1903,0.75,0.5057,0.6273,0.95
0.0,0.5,40,copas,strong,continuous,p_curve,40,1.0,0.5411,0.5499,0.0,0.3053,1.2466,0.7
0.0,0.5,40,copas,strong,continuous,p_uniform_star,40,1.0,0.2483,0.2831,0.575,0.5481,0.7802,0.7
0.0,0.5,40,copas,strong,continuous,pet_peese,40,1.0,0.0382,0.1869,0.35,0.1205,0.7115,0.95
0.0,0.5,40,copas,strong,continuous,reml_hksj,40,1.0,0.2192,0.2394,0.3,0.3494,0.6912,0.9
0.0,0.5,40,copas,strong,continuous,trim_and_fill,40,1.0,-0.347,0.3892,0.0,0.0593,1.3798,1.0
0.0,0.5,40,copas,strong,continuous,ubcma,25,0.625,0.2314,0.3695,0.4,0.4749,1.103,0.923
0.0,0.5,40,copas,strong,continuous,vevea_hedges,40,1.0,0.2458,0.2804,0.575,0.55,0.771,0.7
0.0,0.5,40,none,strong,continuous,adaptshrink_auto,40,1.0,0.0234,0.1029,0.925,1.1209,0.3508,0.95
0.0,0.5,40,none,strong,continuous,adaptshrink_ens,40,1.0,-0.1707,0.2519,0.825,3.5928,0.8243,0.9
0.0,0.5,40,none,strong,continuous,adaptshrink_ens_calib,40,1.0,-0.1707,0.2519,0.85,4.2308,0.8243,0.9
0.0,0.5,40,none,strong,continuous,adaptshrink_fast,40,1.0,0.086,0.146,0.95,0.7316,0.4679,0.85
0.0,0.5,40,none,strong,continuous,adaptshrink_petgate,40,1.0,0.0234,0.1029,0.925,1.1209,0.3508,0.95
0.0,0.5,40,none,strong,continuous,adaptshrink_solo,40,1.0,0.0657,0.2084,0.925,0.8521,0.8545,0.9
0.0,0.5,40,none,strong,continuous,copas,40,1.0,0.0655,0.1022,0.825,0.312,0.3569,0.95
0.0,0.5,40,none,strong,continuous,dl_hksj,40,1.0,0.0656,0.1021,0.9,0.3389,0.3563,0.95
0.0,0.5,40,none,strong,continuous,henmi_copas,40,1.0,0.0625,0.1265,0.95,0.4466,0.374,0.85
0.0,0.5,40,none,strong,continuous,p_curve,40,1.0,0.5622,0.5748,0.0,0.2854,1.4393,0.75
0.0,0.5,40,none,strong,continuous,p_uniform_star,40,1.0,0.0927,0.1569,0.9,0.5207,0.5207,0.85
0.0,0.5,40,none,strong,continuous,pet_peese,40,1.0,0.0539,0.1808,0.3,0.1192,0.6397,0.9
0.0,0.5,40,none,strong,continuous,reml_hksj,40,1.0,0.0655,0.1022,0.875,0.327,0.3569,0.95
0.0,0.5,40,none,strong,continuous,trim_and_fill,40,1.0,-0.4652,0.4922,0.0,0.0546,1.5522,0.95
0.0,0.5,40,none,strong,continuous,ubcma,21,0.525,-0.08,0.4472,0.429,0.6681,1.9561,1.0
0.0,0.5,40,none,strong,continuous,vevea_hedges,40,1.0,0.0928,0.1569,0.925,0.5207,0.5092,0.8
0.0,0.5,40,step,strong,continuous,adaptshrink_auto,40,1.0,0.4326,0.4581,0.275,0.5738,1.3363,0.9
0.0,0.5,40,step,strong,continuous,adaptshrink_ens,40,1.0,0.3433,0.3907,0.4,0.8327,1.0527,0.85
0.0,0.5,40,step,strong,continuous,adaptshrink_ens_calib,40,1.0,0.3433,0.3907,0.575,1.0862,1.0527,0.85
0.0,0.5,40,step,strong,continuous,adaptshrink_fast,40,1.0,0.2513,0.37,0.7,1.2681,1.3322,0.9
0.0,0.5,40,step,strong,continuous,adaptshrink_petgate,40,1.0,0.4396,0.4614,0.25,0.5219,1.3363,0.9
0.0,0.5,40,step,strong,continuous,adaptshrink_solo,40,1.0,0.4325,0.4863,0.35,0.8557,1.4622,0.95
0.0,0.5,40,step,strong,continuous,copas,40,1.0,0.4811,0.4965,0.0,0.3711,1.3504,0.95
0.0,0.5,40,step,strong,continuous,dl_hksj,40,1.0,0.4813,0.4966,0.025,0.4383,1.3451,0.95
0.0,0.5,40,step,strong,continuous,henmi_copas,40,1.0,0.4621,0.4834,0.175,0.5224,1.49,1.0
0.0,0.5,40,step,strong,continuous,p_curve,40,1.0,0.5535,0.5653,0.0,0.3082,1.5103,0.95
0.0,0.5,40,step,strong,continuous,p_uniform_star,40,1.0,0.2143,0.3629,0.7,0.8584,1.1987,0.85
0.0,0.5,40,step,strong,continuous,pet_peese,40,1.0,0.4064,0.4734,0.175,0.1583,1.5021,0.9
0.0,0.5,40,step,strong,continuous,reml_hksj,40,1.0,0.4816,0.497,0.025,0.4249,1.3491,0.95
0.0,0.5,40,step,strong,continuous,trim_and_fill,40,1.0,0.139,0.2404,0.125,0.0814,0.7481,0.9
0.0,0.5,40,step,strong,continuous,ubcma,36,0.9,0.4371,0.466,0.222,0.4996,1.2073,0.889
0.0,0.5,40,step,strong,continuous,vevea_hedges,39,0.975,0.2022,0.3507,0.744,0.8934,1.0376,0.85
0.2,0.1,5,copas,strong,continuous,adaptshrink_auto,40,1.0,0.0338,0.1037,0.975,0.7433,0.2796,0.75
0.2,0.1,5,copas,strong,continuous,adaptshrink_ens,40,1.0,0.0338,0.1037,0.925,0.5653,0.2796,0.75
0.2,0.1,5,copas,strong,continuous,adaptshrink_ens_calib,40,1.0,0.0338,0.1037,0.975,0.7433,0.2796,0.75
0.2,0.1,5,copas,strong,continuous,adaptshrink_fast,40,1.0,0.0691,0.1475,0.95,1.7696,0.3825,0.75
0.2,0.1,5,copas,strong,continuous,adaptshrink_petgate,40,1.0,0.0832,0.1143,0.925,0.4758,0.3637,0.8
0.2,0.1,5,copas,strong,continuous,adaptshrink_solo,40,1.0,0.0743,0.1818,0.975,1.8828,0.5265,0.8
0.2,0.1,5,copas,strong,continuous,copas,40,1.0,0.0936,0.1189,0.6,0.2422,0.368,0.8
0.2,0.1,5,copas,strong,continuous,dl_hksj,40,1.0,0.0936,0.1182,0.925,0.4071,0.3604,0.8
0.2,0.1,5,copas,strong,continuous,henmi_copas,40,1.0,0.0912,0.1199,0.675,0.3128,0.3709,0.8
0.2,0.1,5,copas,strong,continuous,p_curve,32,0.8,0.0929,0.1355,0.844,0.5967,0.3579,0.812
0.2,0.1,5,copas,strong,continuous,p_uniform_star,19,0.475,0.0666,0.1406,0.895,0.551,0.4597,0.857
0.2,0.1,5,copas,strong,continuous,pet_peese,40,1.0,0.0297,0.221,0.675,0.6234,0.5276,0.8
0.2,0.1,5,copas,strong,continuous,reml_hksj,40,1.0,0.0936,0.1189,0.9,0.4092,0.3569,0.8
0.2,0.1,5,copas,strong,continuous,trim_and_fill,40,1.0,0.0125,0.0944,0.675,0.1592,0.2756,0.75
0.2,0.1,5,copas,strong,continuous,ubcma,39,0.975,0.069,0.1571,0.821,0.526,0.5767,0.842
0.2,0.1,5,copas,strong,continuous,vevea_hedges,38,0.95,0.0779,0.1372,0.789,0.3832,0.3978,0.737
0.2,0.1,5,none,strong,continuous,adaptshrink_auto,40,1.0,0.0004,0.1086,1.0,0.7322,0.3496,0.95
0.2,0.1,5,none,strong,continuous,adaptshrink_ens,40,1.0,-0.0115,0.1137,0.975,0.5642,0.4234,0.95
0.2,0.1,5,none,strong,continuous,adaptshrink_ens_calib,40,1.0,-0.0115,0.1137,1.0,0.7379,0.4234,0.95
0.2,0.1,5,none,strong,continuous,adaptshrink_fast,40,1.0,0.0465,0.1212,1.0,1.2821,0.4428,0.95
0.2,0.1,5,none,strong,continuous,adaptshrink_petgate,40,1.0,0.0442,0.0882,0.975,0.5244,0.3634,1.0
0.2,0.1,5,none,strong,continuous,adaptshrink_solo,40,1.0,0.0824,0.1565,0.975,1.2519,0.7997,1.0
0.2,0.1,5,none,strong,continuous,copas,40,1.0,0.0531,0.0926,0.825,0.269,0.3708,1.0
0.2,0.1,5,none,strong,continuous,dl_hksj,40,1.0,0.0521,0.0917,1.0,0.4567,0.3674,1.0
0.2,0.1,5,none,strong,continuous,henmi_copas,40,1.0,0.0535,0.0926,0.9,0.4253,0.3813,1.0
0.2,0.1,5,none,strong,continuous,p_curve,31,0.775,0.0866,0.1375,0.774,0.7444,0.5139,0.938
0.2,0.1,5,none,strong,continuous,p_uniform_star,24,0.6,0.059,0.1239,0.917,0.8305,0.3577,0.818
0.2,0.1,5,none,strong,continuous,pet_peese,40,1.0,0.0314,0.1853,0.7,0.4729,0.7732,0.95
0.2,0.1,5,none,strong,continuous,reml_hksj,40,1.0,0.0518,0.0927,0.975,0.4491,0.3707,1.0
0.2,0.1,5,none,strong,continuous,trim_and_fill,40,1.0,-0.0411,0.1076,0.4,0.156,0.3362,0.9
0.2,0.1,5,none,strong,continuous,ubcma,38,0.95,-0.0316,0.1437,0.868,0.6611,0.6037,0.947
0.2,0.1,5,none,strong,continuous,vevea_hedges,39,0.975,0.052,0.121,0.769,0.4313,0.4225,1.0
0.2,0.1,5,step,strong,continuous,adaptshrink_auto,40,1.0,0.0882,0.1448,0.95,0.5624,0.8777,1.0
0.2,0.1,5,step,strong,continuous,adaptshrink_ens,40,1.0,0.0861,0.1433,0.95,0.4279,0.8777,1.0
0.2,0.1,5,step,strong,continuous,adaptshrink_ens_calib,40,1.0,0.0861,0.1433,0.95,0.5596,0.8777,1.0
0.2,0.1,5,step,strong,continuous,adaptshrink_fast,40,1.0,-0.0438,0.6765,0.925,3.3495,0.9328,0.9
0.2,0.1,5,step,strong,continuous,adaptshrink_petgate,40,1.0,0.1264,0.1653,0.925,0.4558,0.9583,1.0
0.2,0.1,5,step,strong,continuous,adaptshrink_solo,40,1.0,0.0597,0.1939,0.9,1.9996,0.9675,1.0
0.2,0.1,5,step,strong,continuous,copas,40,1.0,0.1425,0.1775,0.35,0.2286,0.9691,1.0
0.2,0.1,5,step,strong,continuous,dl_hksj,40,1.0,0.1457,0.1797,0.8,0.4152,0.9675,1.0
0.2,0.1,5,step,strong,continuous,henmi_copas,40,1.0,0.139,0.1738,0.5,0.3206,0.9691,1.0
0.2,0.1,5,step,strong,continuous,p_curve,39,0.975,0.1027,0.1661,0.769,0.5081,0.8624,1.0
0.2,0.1,5,step,strong,continuous,p_uniform_star,29,0.725,-12.2921,58.1398,0.69,0.5966,0.97,0.875
0.2,0.1,5,step,strong,continuous,pet_peese,40,1.0,0.0433,0.2763,0.75,0.6306,1.2436,1.0
0.2,0.1,5,step,strong,continuous,reml_hksj,40,1.0,0.1461,0.1799,0.825,0.4128,0.9675,1.0
0.2,0.1,5,step,strong,continuous,trim_and_fill,40,1.0,0.0765,0.132,0.5,0.1453,0.6373,1.0
0.2,0.1,5,step,strong,continuous,ubcma,40,1.0,0.0966,0.1546,0.825,0.6463,0.5311,0.95
0.2,0.1,5,step,strong,continuous,vevea_hedges,37,0.925,-0.1807,1.3913,0.622,1.4514,0.9317,0.889
0.2,0.1,40,copas,strong,continuous,adaptshrink_auto,40,1.0,0.0162,0.0496,1.0,0.5239,0.1645,0.95
0.2,0.1,40,copas,strong,continuous,adaptshrink_ens,40,1.0,0.0162,0.0496,0.975,0.385,0.1645,0.95
0.2,0.1,40,copas,strong,continuous,adaptshrink_ens_calib,40,1.0,0.0162,0.0496,1.0,0.5239,0.1645,0.95
0.2,0.1,40,copas,strong,continuous,adaptshrink_fast,40,1.0,0.0853,0.0942,0.725,0.2478,0.2905,1.0
0.2,0.1,40,copas,strong,continuous,adaptshrink_petgate,40,1.0,0.0729,0.0816,0.55,0.2107,0.2678,1.0
0.2,0.1,40,copas,strong,continuous,adaptshrink_solo,40,1.0,0.0559,0.0831,0.65,0.3018,0.2821,1.0
0.2,0.1,40,copas,strong,continuous,copas,40,1.0,0.0963,0.0998,0.05,0.1131,0.2815,1.0
0.2,0.1,40,copas,strong,continuous,dl_hksj,40,1.0,0.0965,0.0999,0.05,0.1201,0.2815,0.95
0.2,0.1,40,copas,strong,continuous,henmi_copas,40,1.0,0.0851,0.0897,0.3,0.1355,0.2683,0.95
0.2,0.1,40,copas,strong,continuous,p_curve,40,1.0,0.1112,0.1189,0.225,0.1562,0.397,1.0
0.2,0.1,40,copas,strong,continuous,p_uniform_star,39,0.975,0.0938,0.1017,0.308,0.1627,0.31,0.947
0.2,0.1,40,copas,strong,continuous,pet_peese,40,1.0,0.0589,0.0775,0.4,0.1045,0.2717,1.0
0.2,0.1,40,copas,strong,continuous,reml_hksj,40,1.0,0.0966,0.1,0.075,0.1201,0.2815,0.95
0.2,0.1,40,copas,strong,continuous,trim_and_fill,40,1.0,-0.0731,0.0864,0.175,0.0566,0.2882,0.95
0.2,0.1,40,copas,strong,continuous,ubcma,39,0.975,0.0262,0.0535,0.949,0.1861,0.2041,0.95
0.2,0.1,40,copas,strong,continuous,vevea_hedges,40,1.0,0.0883,0.0976,0.325,0.16,0.2983,1.0
0.2,0.1,40,none,strong,continuous,adaptshrink_auto,40,1.0,0.0049,0.0537,1.0,0.5344,0.1852,0.95
0.2,0.1,40,none,strong,continuous,adaptshrink_ens,40,1.0,0.0049,0.0537,1.0,0.3841,0.1852,0.95
0.2,0.1,40,none,strong,continuous,adaptshrink_ens_calib,40,1.0,0.0049,0.0537,1.0,0.5344,0.1852,0.95
0.2,0.1,40,none,strong,continuous,adaptshrink_fast,40,1.0,0.0795,0.0875,0.775,0.2342,0.2718,0.95
0.2,0.1,40,none,strong,continuous,adaptshrink_petgate,40,1.0,0.0536,0.0641,0.75,0.1858,0.1958,0.85
0.2,0.1,40,none,strong,continuous,adaptshrink_solo,40,1.0,0.0684,0.0831,0.625,0.2472,0.2463,0.9
0.2,0.1,40,none,strong,continuous,copas,40,1.0,0.0677,0.0724,0.25,0.1056,0.1952,0.8
0.2,0.1,40,none,strong,continuous,dl_hksj,40,1.0,0.0677,0.0724,0.325,0.1128,0.196,0.8
0.2,0.1,40,none,strong,continuous,henmi_copas,40,1.0,0.0679,0.0733,0.4,0.1256,0.1942,0.75
0.2,0.1,40,none,strong,continuous,p_curve,40,1.0,0.1159,0.125,0.2,0.1562,0.3409,0.85
0.2,0.1,40,none,strong,continuous,p_uniform_star,39,0.975,0.0805,0.0901,0.487,0.1547,0.2704,0.895
0.2,0.1,40,none,strong,continuous,pet_peese,40,1.0,0.0685,0.081,0.25,0.1022,0.2543,0.9
0.2,0.1,40,none,strong,continuous,reml_hksj,40,1.0,0.0677,0.0724,0.325,0.113,0.1955,0.8
0.2,0.1,40,none,strong,continuous,trim_and_fill,40,1.0,-0.0879,0.0956,0.05,0.0557,0.2525,0.8
0.2,0.1,40,none,strong,continuous,ubcma,40,1.0,0.0078,0.0545,0.9,0.1819,0.2189,0.95
0.2,0.1,40,none,strong,continuous,vevea_hedges,40,1.0,0.0792,0.0883,0.4,0.1489,0.2755,0.9
0.2,0.1,40,step,strong,continuous,adaptshrink_auto,40,1.0,0.0664,0.0829,0.975,0.3805,0.225,0.7
0.2,0.1,40,step,strong,continuous,adaptshrink_ens,40,1.0,0.0664,0.0829,0.875,0.2794,0.225,0.7
0.2,0.1,40,step,strong,continuous,adaptshrink_ens_calib,40,1.0,0.0664,0.0829,0.975,0.3805,0.225,0.7
0.2,0.1,40,step,strong,continuous,adaptshrink_fast,40,1.0,0.088,0.1054,0.675,0.3602,0.2615,0.6
0.2,0.1,40,step,strong,continuous,adaptshrink_petgate,40,1.0,0.1126,0.1252,0.425,0.2041,0.3212,0.7
0.2,0.1,40,step,strong,continuous,adaptshrink_solo,40,1.0,0.077,0.1192,0.8,0.4005,0.3124,0.7
0.2,0.1,40,step,strong,continuous,copas,40,1.0,0.1482,0.1541,0.0,0.1127,0.3953,0.8
0.2,0.1,40,step,strong,continuous,dl_hksj,40,1.0,0.1498,0.1556,0.0,0.1272,0.3933,0.8
0.2,0.1,40,step,strong,continuous,henmi_copas,40,1.0,0.136,0.1427,0.05,0.1356,0.3638,0.8
0.2,0.1,40,step,strong,continuous,p_curve,40,1.0,0.1144,0.122,0.275,0.1564,0.3094,0.8
0.2,0.1,40,step,strong,continuous,p_uniform_star,39,0.975,0.0693,0.1092,0.513,0.3241,0.2279,0.5
0.2,0.1,40,step,strong,continuous,pet_peese,40,1.0,0.088,0.1132,0.25,0.1242,0.2793,0.7
0.2,0.1,40,step,strong,continuous,reml_hksj,40,1.0,0.1494,0.1552,0.0,0.1263,0.3968,0.8
0.2,0.1,40,step,strong,continuous,trim_and_fill,40,1.0,0.0192,0.0504,0.525,0.0659,0.1357,0.6
0.2,0.1,40,step,strong,continuous,ubcma,40,1.0,0.0731,0.0856,0.625,0.1772,0.2319,0.75
0.2,0.1,40,step,strong,continuous,vevea_hedges,37,0.925,0.084,0.1037,0.622,0.2234,0.246,0.474
0.2,0.3,5,copas,strong,continuous,adaptshrink_auto,40,1.0,0.0875,0.2276,0.925,0.8274,0.6771,0.8
0.2,0.3,5,copas,strong,continuous,adaptshrink_ens,40,1.0,0.0553,0.2615,0.65,0.669,0.9479,0.95
0.2,0.3,5,copas,strong,continuous,adaptshrink_ens_calib,40,1.0,0.0553,0.2615,0.825,0.8587,0.9479,0.95
0.2,0.3,5,copas,strong,continuous,adaptshrink_fast,40,1.0,0.15,0.316,0.85,2.0225,1.0418,0.9
0.2,0.3,5,copas,strong,continuous,adaptshrink_petgate,40,1.0,0.1154,0.2363,0.9,0.7856,0.6771,0.75
0.2,0.3,5,copas,strong,continuous,adaptshrink_solo,40,1.0,0.1249,0.5276,0.85,2.4624,1.0392,0.6
0.2,0.3,5,copas,strong,continuous,copas,40,1.0,0.1369,0.2157,0.5,0.4403,0.5893,0.85
0.2,0.3,5,copas,strong,continuous,dl_hksj,40,1.0,0.1373,0.214,0.9,0.7855,0.5757,0.85
0.2,0.3,5,copas,strong,continuous,henmi_copas,40,1.0,0.1258,0.2497,0.775,0.8859,0.7429,0.85
0.2,0.3,5,copas,strong,continuous,p_curve,28,0.7,0.3153,0.3617,0.393,0.6489,1.085,0.8
0.2,0.3,5,copas,strong,continuous,p_uniform_star,32,0.8,0.2788,0.5662,0.594,2.9489,2.6282,1.0
0.2,0.3,5,copas,strong,continuous,pet_peese,40,1.0,0.065,0.4265,0.35,0.5453,1.2043,0.85
0.2,0.3,5,copas,strong,continuous,reml_hksj,40,1.0,0.1372,0.2144,0.925,0.7637,0.5815,0.85
0.2,0.3,5,copas,strong,continuous,trim_and_fill,40,1.0,0.0329,0.2353,0.25,0.1846,0.7425,0.95
0.2,0.3,5,copas,strong,continuous,ubcma,38,0.95,0.0337,0.2644,0.789,0.7147,1.02,1.0
0.2,0.3,5,copas,strong,continuous,vevea_hedges,37,0.925,0.1932,0.2993,0.514,0.6716,0.8132,0.789
0.2,0.3,5,none,strong,continuous,adaptshrink_auto,40,1.0,-0.007,0.1626,0.975,0.8277,0.5561,0.85
0.2,0.3,5,none,strong,continuous,adaptshrink_ens,40,1.0,-0.0502,0.2242,0.725,0.6333,0.8603,0.95
0.2,0.3,5,none,strong,continuous,adaptshrink_ens_calib,40,1.0,-0.0502,0.2242,0.85,0.8523,0.8603,0.95
0.2,0.3,5,none,strong,continuous,adaptshrink_fast,40,1.0,0.0037,0.2287,0.925,1.3484,0.664,0.85
0.2,0.3,5,none,strong,continuous,adaptshrink_petgate,40,1.0,0.0206,0.1623,0.95,0.7711,0.5662,0.85
0.2,0.3,5,none,strong,continuous,adaptshrink_solo,40,1.0,-0.0083,0.3223,0.95,2.3954,0.9617,0.9
0.2,0.3,5,none,strong,continuous,copas,40,1.0,0.0329,0.1585,0.875,0.4837,0.5723,0.9
0.2,0.3,5,none,strong,continuous,dl_hksj,40,1.0,0.0337,0.1596,0.95,0.8044,0.5722,0.9
0.2,0.3,5,none,strong,continuous,henmi_copas,40,1.0,0.0369,0.1746,0.925,0.9415,0.5717,0.85
0.2,0.3,5,none,strong,continuous,p_curve,25,0.625,0.2586,0.3094,0.56,0.732,0.8229,0.583
0.2,0.3,5,none,strong,continuous,p_uniform_star,37,0.925,-0.0048,0.2418,0.838,0.8102,0.8162,0.895
0.2,0.3,5,none,strong,continuous,pet_peese,40,1.0,-0.041,0.3374,0.475,0.6373,0.9259,0.8
0.2,0.3,5,none,strong,continuous,reml_hksj,40,1.0,0.0339,0.1593,0.95,0.7797,0.5704,0.9
0.2,0.3,5,none,strong,continuous,trim_and_fill,40,1.0,-0.1221,0.236,0.3,0.1694,0.6797,0.75
0.2,0.3,5,none,strong,continuous,ubcma,40,1.0,0.035,0.2439,0.675,0.6015,0.7884,0.8
0.2,0.3,5,none,strong,continuous,vevea_hedges,40,1.0,0.0009,0.2354,0.825,0.7689,0.7772,0.95
0.2,0.3,5,step,strong,continuous,adaptshrink_auto,40,1.0,0.2454,0.2862,0.925,0.8849,0.9178,0.85
0.2,0.3,5,step,strong,continuous,adaptshrink_ens,40,1.0,0.1782,0.2702,0.775,0.6764,0.9862,0.95
0.2,0.3,5,step,strong,continuous,adaptshrink_ens_calib,40,1.0,0.1782,0.2702,0.925,0.8972,0.9862,0.95
0.2,0.3,5,step,strong,continuous,adaptshrink_fast,40,1.0,0.1168,0.4463,0.85,3.1357,1.0301,0.85
0.2,0.3,5,step,strong,continuous,adaptshrink_petgate,40,1.0,0.264,0.3034,0.8,0.838,1.0155,0.9
0.2,0.3,5,step,strong,continuous,adaptshrink_solo,40,1.0,0.2528,0.3736,0.85,4.3311,1.8683,1.0
0.2,0.3,5,step,strong,continuous,copas,40,1.0,0.282,0.3199,0.25,0.4547,0.9313,0.8
0.2,0.3,5,step,strong,continuous,dl_hksj,40,1.0,0.2825,0.3199,0.675,0.8611,0.9281,0.8
0.2,0.3,5,step,strong,continuous,henmi_copas,40,1.0,0.2667,0.3094,0.625,0.912,1.0384,0.85
0.2,0.3,5,step,strong,continuous,p_curve,38,0.95,0.3008,0.3481,0.421,0.593,1.0107,0.789
0.2,0.3,5,step,strong,continuous,p_uniform_star,34,0.85,-4.2539,25.6325,0.706,1.983,1.0645,0.882
0.2,0.3,5,step,strong,continuous,pet_peese,40,1.0,0.143,0.3824,0.55,0.6792,1.4493,1.0
0.2,0.3,5,step,strong,continuous,reml_hksj,40,1.0,0.2819,0.3192,0.675,0.8272,0.9286,0.8
0.2,0.3,5,step,strong,continuous,trim_and_fill,40,1.0,0.1317,0.2185,0.2,0.1696,0.7648,0.95
0.2,0.3,5,step,strong,continuous,ubcma,39,0.975,0.2511,0.3518,0.615,0.6903,0.9788,0.895
0.2,0.3,5,step,strong,continuous,vevea_hedges,31,0.775,0.0611,0.7955,0.581,1.2155,1.1516,0.941
0.2,0.3,40,copas,strong,continuous,adaptshrink_auto,40,1.0,0.1038,0.1386,0.625,0.523,0.4557,1.0
0.2,0.3,40,copas,strong,continuous,adaptshrink_ens,40,1.0,0.0004,0.1185,0.9,1.4142,0.35,0.8
0.2,0.3,40,copas,strong,continuous,adaptshrink_ens_calib,40,1.0,0.0004,0.1185,1.0,1.7061,0.35,0.8
0.2,0.3,40,copas,strong,continuous,adaptshrink_fast,40,1.0,0.1567,0.1811,0.75,0.5114,0.5927,0.95
0.2,0.3,40,copas,strong,continuous,adaptshrink_petgate,40,1.0,0.11,0.1409,0.625,0.4704,0.4557,1.0
0.2,0.3,40,copas,strong,continuous,adaptshrink_solo,40,1.0,0.086,0.1616,0.7,0.6147,0.591,1.0
0.2,0.3,40,copas,strong,continuous,copas,40,1.0,0.1754,0.1819,0.1,0.2077,0.505,1.0
0.2,0.3,40,copas,strong,continuous,dl_hksj,40,1.0,0.1761,0.1825,0.15,0.2315,0.5045,1.0
0.2,0.3,40,copas,strong,continuous,henmi_copas,40,1.0,0.1392,0.1529,0.5,0.294,0.471,0.95
0.2,0.3,40,copas,strong,continuous,p_curve,40,1.0,0.2693,0.2752,0.025,0.2022,0.7616,1.0
0.2,0.3,40,copas,strong,continuous,p_uniform_star,40,1.0,0.1759,0.1985,0.425,0.3258,0.6441,0.95
0.2,0.3,40,copas,strong,continuous,pet_peese,40,1.0,0.0681,0.1596,0.15,0.1133,0.5037,0.9
0.2,0.3,40,copas,strong,continuous,reml_hksj,40,1.0,0.1757,0.1822,0.125,0.2206,0.5061,1.0
0.2,0.3,40,copas,strong,continuous,trim_and_fill,40,1.0,-0.1637,0.1914,0.025,0.0564,0.6164,0.95
0.2,0.3,40,copas,strong,continuous,ubcma,25,0.625,0.1182,0.1631,0.72,0.3388,0.6131,1.0
0.2,0.3,40,copas,strong,continuous,vevea_hedges,40,1.0,0.1622,0.1867,0.525,0.3291,0.6372,0.95
0.2,0.3,40,none,strong,continuous,adaptshrink_auto,40,1.0,0.0331,0.0908,0.9,0.5663,0.4063,1.0
0.2,0.3,40,none,strong,continuous,adaptshrink_ens,40,1.0,-0.0693,0.17,0.85,1.5436,0.5071,0.9
0.2,0.3,40,none,strong,continuous,adaptshrink_ens_calib,40,1.0,-0.0693,0.17,0.95,1.8779,0.5071,0.9
0.2,0.3,40,none,strong,continuous,adaptshrink_fast,40,1.0,0.0782,0.1161,0.85,0.4717,0.4031,0.95
0.2,0.3,40,none,strong,continuous,adaptshrink_petgate,40,1.0,0.0366,0.0847,0.9,0.4967,0.3036,0.95
0.2,0.3,40,none,strong,continuous,adaptshrink_solo,40,1.0,0.0498,0.1274,0.9,0.5339,0.5921,1.0
0.2,0.3,40,none,strong,continuous,copas,40,1.0,0.0646,0.0888,0.8,0.2107,0.3037,0.85
0.2,0.3,40,none,strong,continuous,dl_hksj,40,1.0,0.0647,0.0892,0.8,0.2293,0.3042,0.85
