mu,tau,k,mechanism,strength,outcome,method,n,conv_rate,bias,rmse,raw_cov,raw_width,mciw0,mciw0_test_cov
0.5,0.1,40,step,moderate,continuous,ubcma,40,1.0,0.0129,0.0426,0.925,0.1464,0.1747,1.0
0.5,0.1,40,step,moderate,continuous,vevea_hedges,40,1.0,0.0722,0.0784,0.375,0.1255,0.2429,0.95
0.5,0.3,5,copas,moderate,continuous,adaptshrink_auto,40,1.0,0.057,0.1761,0.975,0.8914,0.4925,0.75
0.5,0.3,5,copas,moderate,continuous,adaptshrink_ens,40,1.0,-0.0417,0.2177,0.775,0.5873,0.8395,1.0
0.5,0.3,5,copas,moderate,continuous,adaptshrink_ens_calib,40,1.0,-0.0417,0.2177,0.925,0.7884,0.8395,1.0
0.5,0.3,5,copas,moderate,continuous,adaptshrink_fast,40,1.0,-0.0752,0.8458,0.9,3.0046,1.5117,1.0
0.5,0.3,5,copas,moderate,continuous,adaptshrink_petgate,40,1.0,0.0783,0.1827,0.95,0.861,0.4925,0.75
0.5,0.3,5,copas,moderate,continuous,adaptshrink_solo,40,1.0,0.0794,0.3535,0.925,2.9164,1.7668,1.0
0.5,0.3,5,copas,moderate,continuous,copas,40,1.0,0.0934,0.1783,0.825,0.4829,0.5256,0.8
0.5,0.3,5,copas,moderate,continuous,dl_hksj,40,1.0,0.1018,0.1807,0.925,0.922,0.4906,0.8
0.5,0.3,5,copas,moderate,continuous,henmi_copas,40,1.0,0.0791,0.1921,0.9,1.0048,0.5685,0.8
0.5,0.3,5,copas,moderate,continuous,p_curve,39,0.975,0.1393,0.2271,0.718,0.5823,0.9074,0.95
0.5,0.3,5,copas,moderate,continuous,p_uniform_star,38,0.95,-6.5282,40.167,0.684,3.1704,76.5747,1.0
0.5,0.3,5,copas,moderate,continuous,pet_peese,40,1.0,-0.0113,0.4263,0.425,0.7534,1.7034,1.0
0.5,0.3,5,copas,moderate,continuous,reml_hksj,40,1.0,0.1031,0.1807,0.925,0.8766,0.4937,0.8
0.5,0.3,5,copas,moderate,continuous,trim_and_fill,40,1.0,-0.0733,0.2171,0.15,0.1695,0.8412,1.0
0.5,0.3,5,copas,moderate,continuous,ubcma,40,1.0,-0.0331,0.269,0.7,0.6568,1.3217,1.0
0.5,0.3,5,copas,moderate,continuous,vevea_hedges,29,0.725,-0.1307,1.3544,0.724,1.2763,5.0004,1.0
0.5,0.3,5,step,moderate,continuous,adaptshrink_auto,40,1.0,0.0865,0.188,0.975,0.9336,0.6357,1.0
0.5,0.3,5,step,moderate,continuous,adaptshrink_ens,40,1.0,0.0303,0.2076,0.8,0.6762,0.848,1.0
0.5,0.3,5,step,moderate,continuous,adaptshrink_ens_calib,40,1.0,0.0303,0.2076,0.975,0.901,0.848,1.0
0.5,0.3,5,step,moderate,continuous,adaptshrink_fast,40,1.0,-0.1091,1.3127,0.9,5.1904,2.0711,1.0
0.5,0.3,5,step,moderate,continuous,adaptshrink_petgate,40,1.0,0.1028,0.1832,0.95,0.7933,0.6371,0.95
0.5,0.3,5,step,moderate,continuous,adaptshrink_solo,40,1.0,0.0843,0.3276,0.925,2.8528,1.1362,0.9
0.5,0.3,5,step,moderate,continuous,copas,40,1.0,0.1238,0.1886,0.725,0.4346,0.6762,1.0
0.5,0.3,5,step,moderate,continuous,dl_hksj,40,1.0,0.1303,0.1926,0.95,0.7734,0.6664,1.0
0.5,0.3,5,step,moderate,continuous,henmi_copas,40,1.0,0.1222,0.1936,0.85,0.7967,0.8571,1.0
0.5,0.3,5,step,moderate,continuous,p_curve,39,0.975,0.1606,0.2233,0.692,0.5532,0.8753,1.0
0.5,0.3,5,step,moderate,continuous,p_uniform_star,37,0.925,-14.7045,90.2029,0.676,0.7776,220.5595,1.0
0.5,0.3,5,step,moderate,continuous,pet_peese,40,1.0,0.0709,0.4535,0.5,0.623,1.3028,0.8
0.5,0.3,5,step,moderate,continuous,reml_hksj,40,1.0,0.1299,0.1923,0.95,0.7611,0.6702,1.0
0.5,0.3,5,step,moderate,continuous,trim_and_fill,40,1.0,-0.0252,0.1695,0.325,0.1783,0.4653,0.8
0.5,0.3,5,step,moderate,continuous,ubcma,39,0.975,0.0826,0.2795,0.846,0.8369,1.0439,0.947
0.5,0.3,5,step,moderate,continuous,vevea_hedges,29,0.725,-0.3716,2.7217,0.724,2.484,9.7356,1.0
0.5,0.3,40,copas,moderate,continuous,adaptshrink_auto,40,1.0,0.0902,0.1106,0.825,0.373,0.332,0.9
0.5,0.3,40,copas,moderate,continuous,adaptshrink_ens,40,1.0,0.031,0.1135,0.9,0.8039,0.3685,0.85
0.5,0.3,40,copas,moderate,continuous,adaptshrink_ens_calib,40,1.0,0.031,0.1135,0.975,1.0526,0.3685,0.85
0.5,0.3,40,copas,moderate,continuous,adaptshrink_fast,40,1.0,0.0834,0.1208,0.675,0.409,0.417,1.0
0.5,0.3,40,copas,moderate,continuous,adaptshrink_petgate,40,1.0,0.0902,0.1106,0.825,0.373,0.332,0.9
0.5,0.3,40,copas,moderate,continuous,adaptshrink_solo,40,1.0,0.0836,0.1471,0.775,0.6095,0.5062,0.95
0.5,0.3,40,copas,moderate,continuous,copas,40,1.0,0.1133,0.1207,0.475,0.2206,0.3248,0.85
0.5,0.3,40,copas,moderate,continuous,dl_hksj,40,1.0,0.1153,0.1227,0.575,0.2399,0.3325,0.85
0.5,0.3,40,copas,moderate,continuous,henmi_copas,40,1.0,0.1048,0.1282,0.7,0.304,0.3882,0.85
0.5,0.3,40,copas,moderate,continuous,p_curve,40,1.0,0.1667,0.1719,0.05,0.1809,0.4369,0.9
0.5,0.3,40,copas,moderate,continuous,p_uniform_star,40,1.0,0.0788,0.1141,0.7,0.3578,0.3681,0.95
0.5,0.3,40,copas,moderate,continuous,pet_peese,40,1.0,0.0939,0.1517,0.225,0.1001,0.5369,0.95
0.5,0.3,40,copas,moderate,continuous,reml_hksj,40,1.0,0.1153,0.1227,0.5,0.2344,0.3339,0.85
0.5,0.3,40,copas,moderate,continuous,trim_and_fill,40,1.0,-0.1994,0.2233,0.025,0.0566,0.7313,0.95
0.5,0.3,40,copas,moderate,continuous,ubcma,37,0.925,0.0614,0.1147,0.892,0.3579,0.3497,0.789
0.5,0.3,40,copas,moderate,continuous,vevea_hedges,40,1.0,0.079,0.1124,0.7,0.3482,0.3955,1.0
0.5,0.3,40,step,moderate,continuous,adaptshrink_auto,40,1.0,0.1124,0.131,0.6,0.3165,0.3588,0.7
0.5,0.3,40,step,moderate,continuous,adaptshrink_ens,40,1.0,0.0486,0.1013,0.925,0.6485,0.364,1.0
0.5,0.3,40,step,moderate,continuous,adaptshrink_ens_calib,40,1.0,0.0486,0.1013,0.975,0.876,0.364,1.0
0.5,0.3,40,step,moderate,continuous,adaptshrink_fast,40,1.0,0.0814,0.1146,0.675,0.3931,0.3736,0.95
0.5,0.3,40,step,moderate,continuous,adaptshrink_petgate,40,1.0,0.1136,0.131,0.6,0.3114,0.3588,0.7
0.5,0.3,40,step,moderate,continuous,adaptshrink_solo,40,1.0,0.1008,0.1556,0.75,0.5735,0.4536,0.95
0.5,0.3,40,step,moderate,continuous,copas,40,1.0,0.1405,0.1493,0.2,0.2041,0.4372,0.9
0.5,0.3,40,step,moderate,continuous,dl_hksj,40,1.0,0.1425,0.1511,0.275,0.223,0.4421,0.9
0.5,0.3,40,step,moderate,continuous,henmi_copas,40,1.0,0.1216,0.1384,0.575,0.2816,0.3831,0.75
0.5,0.3,40,step,moderate,continuous,p_curve,40,1.0,0.162,0.1702,0.1,0.1793,0.4633,0.9
0.5,0.3,40,step,moderate,continuous,p_uniform_star,40,1.0,0.0727,0.1086,0.825,0.3721,0.4091,0.95
0.5,0.3,40,step,moderate,continuous,pet_peese,40,1.0,0.0985,0.1431,0.25,0.099,0.4607,0.85
0.5,0.3,40,step,moderate,continuous,reml_hksj,40,1.0,0.1426,0.1513,0.275,0.2152,0.4419,0.9
0.5,0.3,40,step,moderate,continuous,trim_and_fill,40,1.0,-0.1928,0.2036,0.0,0.0548,0.6124,0.95
0.5,0.3,40,step,moderate,continuous,ubcma,39,0.975,0.0541,0.0963,0.949,0.33,0.373,0.947
0.5,0.3,40,step,moderate,continuous,vevea_hedges,40,1.0,0.0754,0.1122,0.8,0.3599,0.4029,1.0
0.5,0.5,5,copas,moderate,continuous,adaptshrink_auto,40,1.0,0.0933,0.2805,0.85,1.1714,0.8565,0.85
0.5,0.5,5,copas,moderate,continuous,adaptshrink_ens,40,1.0,-0.0374,0.3752,0.525,0.6524,1.212,0.85
0.5,0.5,5,copas,moderate,continuous,adaptshrink_ens_calib,40,1.0,-0.0374,0.3752,0.65,0.8872,1.212,0.85
0.5,0.5,5,copas,moderate,continuous,adaptshrink_fast,40,1.0,0.1056,0.4008,0.85,2.4655,1.321,0.9
0.5,0.5,5,copas,moderate,continuous,adaptshrink_petgate,40,1.0,0.1064,0.2783,0.9,1.1653,0.9012,0.9
0.5,0.5,5,copas,moderate,continuous,adaptshrink_solo,40,1.0,0.0887,0.6252,0.975,7.334,2.5972,0.95
0.5,0.5,5,copas,moderate,continuous,copas,40,1.0,0.1533,0.2721,0.725,0.7408,0.8992,0.9
0.5,0.5,5,copas,moderate,continuous,dl_hksj,40,1.0,0.1708,0.2814,0.925,1.3616,0.9127,0.85
0.5,0.5,5,copas,moderate,continuous,henmi_copas,40,1.0,0.1162,0.291,0.95,1.6486,0.9243,0.9
0.5,0.5,5,copas,moderate,continuous,p_curve,39,0.975,0.3005,0.3734,0.359,0.6758,1.1378,0.85
0.5,0.5,5,copas,moderate,continuous,p_uniform_star,40,1.0,-0.1119,1.3006,0.725,8.8068,3.7812,1.0
0.5,0.5,5,copas,moderate,continuous,pet_peese,40,1.0,0.0064,0.5458,0.2,0.4534,1.4807,0.8
0.5,0.5,5,copas,moderate,continuous,reml_hksj,40,1.0,0.1703,0.2809,0.925,1.3136,0.9155,0.85
0.5,0.5,5,copas,moderate,continuous,trim_and_fill,40,1.0,-0.0891,0.3882,0.175,0.1666,1.1467,0.75
0.5,0.5,5,copas,moderate,continuous,ubcma,40,1.0,0.0591,0.5047,0.425,0.6972,1.7244,0.95
0.5,0.5,5,copas,moderate,continuous,vevea_hedges,29,0.725,0.1504,0.3322,0.759,1.11,1.0383,0.929
0.5,0.5,5,step,moderate,continuous,adaptshrink_auto,40,1.0,0.1831,0.3313,0.9,1.547,1.6852,1.0
0.5,0.5,5,step,moderate,continuous,adaptshrink_ens,40,1.0,0.0214,0.4221,0.65,1.267,1.9769,0.95
0.5,0.5,5,step,moderate,continuous,adaptshrink_ens_calib,40,1.0,0.0214,0.4221,0.8,1.6239,1.9769,0.95
0.5,0.5,5,step,moderate,continuous,adaptshrink_fast,40,1.0,-0.0353,1.3882,0.875,6.4405,2.9221,1.0
0.5,0.5,5,step,moderate,continuous,adaptshrink_petgate,40,1.0,0.1831,0.3309,0.875,1.5427,1.6852,1.0
0.5,0.5,5,step,moderate,continuous,adaptshrink_solo,40,1.0,0.1224,0.6871,0.95,8.7542,4.4446,1.0
0.5,0.5,5,step,moderate,continuous,copas,40,1.0,0.1975,0.3061,0.725,0.808,1.0503,0.95
0.5,0.5,5,step,moderate,continuous,dl_hksj,40,1.0,0.2112,0.3159,0.875,1.4971,1.0686,0.95
0.5,0.5,5,step,moderate,continuous,henmi_copas,40,1.0,0.2096,0.3561,0.9,1.7099,1.3273,1.0
0.5,0.5,5,step,moderate,continuous,p_curve,36,0.9,0.3385,0.4077,0.556,0.8379,1.4663,1.0
0.5,0.5,5,step,moderate,continuous,p_uniform_star,40,1.0,-12.9101,81.4731,0.75,5.7162,60.196,1.0
0.5,0.5,5,step,moderate,continuous,pet_peese,40,1.0,0.0088,0.7529,0.25,0.6912,2.8272,0.9
0.5,0.5,5,step,moderate,continuous,reml_hksj,40,1.0,0.2112,0.3159,0.875,1.4151,1.0681,0.95
0.5,0.5,5,step,moderate,continuous,trim_and_fill,40,1.0,-0.0413,0.3846,0.175,0.184,1.339,0.95
0.5,0.5,5,step,moderate,continuous,ubcma,38,0.95,0.0025,0.3314,0.632,0.7286,0.8252,0.85
0.5,0.5,5,step,moderate,continuous,vevea_hedges,27,0.675,-0.312,2.7911,0.815,3.63,12.6223,1.0
0.5,0.5,40,copas,moderate,continuous,adaptshrink_auto,40,1.0,0.0942,0.1445,0.85,0.5365,0.4794,0.95
0.5,0.5,40,copas,moderate,continuous,adaptshrink_ens,40,1.0,-0.065,0.2299,0.775,1.5149,0.8897,0.9
0.5,0.5,40,copas,moderate,continuous,adaptshrink_ens_calib,40,1.0,-0.065,0.2299,0.875,1.8809,0.8897,0.9
0.5,0.5,40,copas,moderate,continuous,adaptshrink_fast,40,1.0,0.1143,0.1659,0.825,0.683,0.6145,0.9
0.5,0.5,40,copas,moderate,continuous,adaptshrink_petgate,40,1.0,0.0942,0.1445,0.85,0.5365,0.4794,0.95
0.5,0.5,40,copas,moderate,continuous,adaptshrink_solo,40,1.0,0.0738,0.2038,0.875,0.8839,1.0309,1.0
0.5,0.5,40,copas,moderate,continuous,copas,40,1.0,0.134,0.1599,0.7,0.3579,0.5406,0.95
0.5,0.5,40,copas,moderate,continuous,dl_hksj,40,1.0,0.1366,0.1618,0.75,0.3907,0.5387,0.95
0.5,0.5,40,copas,moderate,continuous,henmi_copas,40,1.0,0.1061,0.1529,0.85,0.4969,0.4952,0.95
0.5,0.5,40,copas,moderate,continuous,p_curve,40,1.0,0.3022,0.3164,0.025,0.2539,1.0044,1.0
0.5,0.5,40,copas,moderate,continuous,p_uniform_star,40,1.0,0.1228,0.181,0.8,0.5769,0.6789,0.95
0.5,0.5,40,copas,moderate,continuous,pet_peese,40,1.0,0.0676,0.1923,0.175,0.1074,0.6585,0.85
0.5,0.5,40,copas,moderate,continuous,reml_hksj,40,1.0,0.1366,0.1619,0.75,0.3792,0.5409,0.95
0.5,0.5,40,copas,moderate,continuous,trim_and_fill,40,1.0,-0.4433,0.4731,0.0,0.0572,1.2848,0.9
0.5,0.5,40,copas,moderate,continuous,ubcma,34,0.85,0.0204,0.2327,0.618,0.4447,1.0255,1.0
0.5,0.5,40,copas,moderate,continuous,vevea_hedges,40,1.0,0.1149,0.1727,0.8,0.5795,0.6796,1.0
0.5,0.5,40,step,moderate,continuous,adaptshrink_auto,40,1.0,0.1556,0.1868,0.75,0.4651,0.5749,0.95
0.5,0.5,40,step,moderate,continuous,adaptshrink_ens,40,1.0,0.0301,0.138,0.875,1.0922,0.6572,1.0
0.5,0.5,40,step,moderate,continuous,adaptshrink_ens_calib,40,1.0,0.0301,0.138,0.95,1.4156,0.6572,1.0
0.5,0.5,40,step,moderate,continuous,adaptshrink_fast,40,1.0,0.084,0.1885,0.825,0.7728,0.5015,0.75
0.5,0.5,40,step,moderate,continuous,adaptshrink_petgate,40,1.0,0.1556,0.1868,0.75,0.4651,0.5749,0.95
0.5,0.5,40,step,moderate,continuous,adaptshrink_solo,40,1.0,0.1543,0.237,0.775,0.9511,0.8696,0.9
0.5,0.5,40,step,moderate,continuous,copas,40,1.0,0.1905,0.2102,0.35,0.327,0.6071,0.85
0.5,0.5,40,step,moderate,continuous,dl_hksj,40,1.0,0.1935,0.2132,0.4,0.3606,0.6171,0.85
0.5,0.5,40,step,moderate,continuous,henmi_copas,40,1.0,0.1682,0.2117,0.6,0.4701,0.709,0.95
0.5,0.5,40,step,moderate,continuous,p_curve,40,1.0,0.2608,0.2763,0.05,0.2479,0.7886,0.9
0.5,0.5,40,step,moderate,continuous,p_uniform_star,40,1.0,0.0606,0.1931,0.875,0.6704,0.5614,0.85
0.5,0.5,40,step,moderate,continuous,pet_peese,40,1.0,0.1454,0.2344,0.175,0.105,0.7792,0.9
0.5,0.5,40,step,moderate,continuous,reml_hksj,40,1.0,0.194,0.2134,0.425,0.3464,0.617,0.85
0.5,0.5,40,step,moderate,continuous,trim_and_fill,40,1.0,-0.2906,0.3278,0.0,0.0585,0.8405,0.7
0.5,0.5,40,step,moderate,continuous,ubcma,37,0.925,0.0849,0.161,0.784,0.4476,0.6075,0.947
0.5,0.5,40,step,moderate,continuous,vevea_hedges,40,1.0,0.0617,0.1926,0.875,0.6622,0.5249,0.85
