mu,tau,k,mechanism,strength,headline,comparator,comp_conv,d_mciw0,ci_lo,ci_hi,verdict
0.0,0.1,10,none,strong,adaptshrink_fast,p_curve,0.412,-0.7646,-2.2453,-0.3598,as_win
0.0,0.1,10,none,strong,adaptshrink_fast,p_uniform_star,0.662,-0.0719,-0.0996,0.0242,tie
0.0,0.1,10,none,strong,adaptshrink_fast,pet_peese,1.0,-0.2568,-0.4386,-0.0602,as_win
0.0,0.1,10,none,strong,adaptshrink_fast,reml_hksj,1.0,0.0457,-0.0313,0.1813,tie
0.0,0.1,10,none,strong,adaptshrink_fast,trim_and_fill,1.0,-0.0575,-0.3372,0.1139,tie
0.0,0.1,10,none,strong,adaptshrink_fast,ubcma,0.887,-0.0175,-0.168,0.1041,tie
0.0,0.1,10,none,strong,adaptshrink_fast,vevea_hedges,1.0,-0.0777,-0.1168,0.0165,tie
0.0,0.1,10,step,strong,adaptshrink_fast,adaptshrink_ens,1.0,0.0772,-0.0803,0.1947,tie
0.0,0.1,10,step,strong,adaptshrink_fast,adaptshrink_solo,1.0,-0.1557,-0.3705,0.0373,tie
0.0,0.1,10,step,strong,adaptshrink_fast,copas,1.0,0.008,-0.0629,0.0364,tie
0.0,0.1,10,step,strong,adaptshrink_fast,dl_hksj,1.0,-0.0086,-0.0777,0.0473,tie
0.0,0.1,10,step,strong,adaptshrink_fast,henmi_copas,1.0,0.0265,-0.0924,0.1008,tie
0.0,0.1,10,step,strong,adaptshrink_fast,p_curve,0.713,-0.2532,-1.0114,-0.0429,as_win
0.0,0.1,10,step,strong,adaptshrink_fast,p_uniform_star,0.662,0.0654,-0.0625,0.0901,tie
0.0,0.1,10,step,strong,adaptshrink_fast,pet_peese,1.0,-0.139,-0.246,0.001,tie
0.0,0.1,10,step,strong,adaptshrink_fast,reml_hksj,1.0,-0.0133,-0.0823,0.0364,tie
0.0,0.1,10,step,strong,adaptshrink_fast,trim_and_fill,1.0,0.1099,0.0055,0.1986,as_loss
0.0,0.1,10,step,strong,adaptshrink_fast,ubcma,0.9,-0.0856,-0.31,0.1682,tie
0.0,0.1,10,step,strong,adaptshrink_fast,vevea_hedges,0.95,0.049,-0.0486,0.0643,tie
0.0,0.1,40,copas,strong,adaptshrink_fast,adaptshrink_ens,1.0,0.1636,0.1182,0.238,as_loss
0.0,0.1,40,copas,strong,adaptshrink_fast,adaptshrink_solo,1.0,0.0629,-0.0033,0.1161,tie
0.0,0.1,40,copas,strong,adaptshrink_fast,copas,1.0,0.076,0.0221,0.1426,as_loss
0.0,0.1,40,copas,strong,adaptshrink_fast,dl_hksj,1.0,0.0727,0.021,0.1415,as_loss
0.0,0.1,40,copas,strong,adaptshrink_fast,henmi_copas,1.0,0.0821,0.0405,0.1527,as_loss
0.0,0.1,40,copas,strong,adaptshrink_fast,p_curve,0.988,-0.2973,-0.4672,-0.1626,as_win
0.0,0.1,40,copas,strong,adaptshrink_fast,p_uniform_star,0.988,-0.0312,-0.0353,-0.0143,as_win
0.0,0.1,40,copas,strong,adaptshrink_fast,pet_peese,1.0,0.0608,-0.0021,0.1395,tie
0.0,0.1,40,copas,strong,adaptshrink_fast,reml_hksj,1.0,0.0749,0.0207,0.1423,as_loss
0.0,0.1,40,copas,strong,adaptshrink_fast,trim_and_fill,1.0,0.1204,0.0687,0.1904,as_loss
0.0,0.1,40,copas,strong,adaptshrink_fast,ubcma,0.95,0.1762,0.1264,0.2481,as_loss
0.0,0.1,40,copas,strong,adaptshrink_fast,vevea_hedges,1.0,-0.0196,-0.0323,-0.0105,as_win
0.0,0.1,40,none,strong,adaptshrink_fast,adaptshrink_ens,1.0,0.0234,-0.0544,0.0838,tie
0.0,0.1,40,none,strong,adaptshrink_fast,adaptshrink_solo,1.0,-0.0317,-0.1866,0.0269,tie
0.0,0.1,40,none,strong,adaptshrink_fast,copas,1.0,0.0373,0.0131,0.0535,as_loss
0.0,0.1,40,none,strong,adaptshrink_fast,dl_hksj,1.0,0.0372,0.0126,0.0537,as_loss
0.0,0.1,40,none,strong,adaptshrink_fast,henmi_copas,1.0,0.0247,-0.009,0.0453,tie
0.0,0.1,40,none,strong,adaptshrink_fast,p_curve,0.988,-0.4197,-0.5427,-0.3308,as_win
0.0,0.1,40,none,strong,adaptshrink_fast,p_uniform_star,0.988,0.0031,-0.025,0.0137,tie
0.0,0.1,40,none,strong,adaptshrink_fast,pet_peese,1.0,-0.0237,-0.0695,-0.0018,as_win
0.0,0.1,40,none,strong,adaptshrink_fast,reml_hksj,1.0,0.0376,0.0129,0.0533,as_loss
0.0,0.1,40,none,strong,adaptshrink_fast,trim_and_fill,1.0,-0.0623,-0.145,-0.0211,as_win
0.0,0.1,40,none,strong,adaptshrink_fast,ubcma,0.925,0.0337,-0.0496,0.0938,tie
0.0,0.1,40,none,strong,adaptshrink_fast,vevea_hedges,1.0,-0.0039,-0.0229,0.0088,tie
0.0,0.1,40,step,strong,adaptshrink_fast,adaptshrink_ens,1.0,-0.015,-0.0852,0.0639,tie
0.0,0.1,40,step,strong,adaptshrink_fast,adaptshrink_solo,1.0,-0.1042,-0.1589,-0.0426,as_win
0.0,0.1,40,step,strong,adaptshrink_fast,copas,1.0,-0.0967,-0.1577,-0.0411,as_win
0.0,0.1,40,step,strong,adaptshrink_fast,dl_hksj,1.0,-0.1042,-0.1633,-0.0426,as_win
0.0,0.1,40,step,strong,adaptshrink_fast,henmi_copas,1.0,-0.0984,-0.1686,-0.0374,as_win
0.0,0.1,40,step,strong,adaptshrink_fast,p_curve,0.925,-0.0759,-0.2107,0.0001,tie
0.0,0.1,40,step,strong,adaptshrink_fast,p_uniform_star,0.825,-0.0209,-0.0459,0.0741,tie
0.0,0.1,40,step,strong,adaptshrink_fast,pet_peese,1.0,-0.0784,-0.199,0.0043,tie
0.0,0.1,40,step,strong,adaptshrink_fast,reml_hksj,1.0,-0.1007,-0.157,-0.0417,as_win
0.0,0.1,40,step,strong,adaptshrink_fast,trim_and_fill,1.0,0.1011,-0.0058,0.1915,tie
0.0,0.1,40,step,strong,adaptshrink_fast,ubcma,0.938,-0.0678,-0.2608,0.0175,tie
0.0,0.1,40,step,strong,adaptshrink_fast,vevea_hedges,1.0,0.0147,-0.0323,0.0594,tie
0.0,0.3,10,copas,strong,adaptshrink_fast,adaptshrink_ens,1.0,0.2205,0.0131,0.39,as_loss
0.0,0.3,10,copas,strong,adaptshrink_fast,adaptshrink_solo,1.0,-0.3921,-0.7724,0.1427,tie
0.0,0.3,10,copas,strong,adaptshrink_fast,copas,1.0,0.3793,0.1781,0.5423,as_loss
0.0,0.3,10,copas,strong,adaptshrink_fast,dl_hksj,1.0,0.3832,0.1787,0.5427,as_loss
0.0,0.3,10,copas,strong,adaptshrink_fast,henmi_copas,1.0,0.3092,0.1138,0.4609,as_loss
0.0,0.3,10,copas,strong,adaptshrink_fast,p_curve,0.812,-0.2826,-0.5022,-0.118,as_win
0.0,0.3,10,copas,strong,adaptshrink_fast,p_uniform_star,0.912,-0.0733,-0.2229,0.0893,tie
0.0,0.3,10,copas,strong,adaptshrink_fast,pet_peese,1.0,-0.1102,-0.272,0.1176,tie
0.0,0.3,10,copas,strong,adaptshrink_fast,reml_hksj,1.0,0.3818,0.1786,0.5438,as_loss
0.0,0.3,10,copas,strong,adaptshrink_fast,trim_and_fill,1.0,0.22,-0.0164,0.3928,tie
0.0,0.3,10,copas,strong,adaptshrink_fast,ubcma,0.938,-0.0093,-0.4679,0.2578,tie
0.0,0.3,10,copas,strong,adaptshrink_fast,vevea_hedges,0.988,-0.0539,-0.2566,0.0714,tie
0.0,0.3,10,none,strong,adaptshrink_fast,adaptshrink_ens,1.0,-0.2266,-0.4686,0.0074,tie
0.0,0.3,10,none,strong,adaptshrink_fast,adaptshrink_solo,1.0,-0.4145,-0.9534,-0.2185,as_win
0.0,0.3,10,none,strong,adaptshrink_fast,copas,1.0,0.0467,-0.0309,0.1701,tie
0.0,0.3,10,none,strong,adaptshrink_fast,dl_hksj,1.0,0.0521,-0.0429,0.1604,tie
0.0,0.3,10,none,strong,adaptshrink_fast,henmi_copas,1.0,-0.0342,-0.1172,0.0772,tie
0.0,0.3,10,none,strong,adaptshrink_fast,p_curve,0.713,-0.7336,-0.9797,-0.5077,as_win
0.0,0.3,10,none,strong,adaptshrink_fast,p_uniform_star,1.0,-0.0128,-0.129,0.053,tie
0.0,0.3,10,none,strong,adaptshrink_fast,pet_peese,1.0,-0.2068,-0.5365,-0.0951,as_win
0.0,0.3,10,none,strong,adaptshrink_fast,reml_hksj,1.0,0.0491,-0.0358,0.1723,tie
0.0,0.3,10,none,strong,adaptshrink_fast,trim_and_fill,1.0,-0.435,-0.9129,-0.1724,as_win
0.0,0.3,10,none,strong,adaptshrink_fast,ubcma,0.812,-0.2801,-0.4544,0.0005,tie
0.0,0.3,10,none,strong,adaptshrink_fast,vevea_hedges,0.975,-0.0204,-0.0926,0.0291,tie
0.0,0.3,10,step,strong,adaptshrink_fast,adaptshrink_ens,1.0,-0.1412,-0.2079,3.848,tie
0.0,0.3,10,step,strong,adaptshrink_fast,adaptshrink_solo,1.0,-0.2452,-0.8068,3.7576,tie
0.0,0.3,10,step,strong,adaptshrink_fast,copas,1.0,0.0429,-0.0135,3.9471,tie
0.0,0.3,10,step,strong,adaptshrink_fast,dl_hksj,1.0,0.048,-0.0091,3.9496,tie
0.0,0.3,10,step,strong,adaptshrink_fast,henmi_copas,1.0,-0.0169,-0.1368,3.9267,tie
0.0,0.3,10,step,strong,adaptshrink_fast,p_curve,0.975,-0.1959,-0.4148,3.7453,tie
0.0,0.3,10,step,strong,adaptshrink_fast,p_uniform_star,0.938,0.0141,-294.2203,0.0584,tie
0.0,0.3,10,step,strong,adaptshrink_fast,pet_peese,1.0,-0.2163,-0.4383,3.721,tie
0.0,0.3,10,step,strong,adaptshrink_fast,reml_hksj,1.0,0.044,-0.0107,3.95,tie
0.0,0.3,10,step,strong,adaptshrink_fast,trim_and_fill,1.0,0.0984,0.0443,4.0158,as_loss
0.0,0.3,10,step,strong,adaptshrink_fast,ubcma,0.963,-0.2793,-0.4398,3.7126,tie
0.0,0.3,10,step,strong,adaptshrink_fast,vevea_hedges,0.938,0.016,-3.0595,0.0609,tie
0.0,0.3,40,copas,strong,adaptshrink_fast,adaptshrink_ens,1.0,0.0177,-0.0353,0.1671,tie
0.0,0.3,40,copas,strong,adaptshrink_fast,adaptshrink_solo,1.0,0.0175,-0.206,0.1336,tie
0.0,0.3,40,copas,strong,adaptshrink_fast,copas,1.0,0.0919,0.0333,0.1936,as_loss
0.0,0.3,40,copas,strong,adaptshrink_fast,dl_hksj,1.0,0.0878,0.0303,0.188,as_loss
0.0,0.3,40,copas,strong,adaptshrink_fast,henmi_copas,1.0,0.1094,0.0602,0.2259,as_loss
0.0,0.3,40,copas,strong,adaptshrink_fast,p_curve,1.0,-0.4047,-0.4958,-0.2712,as_win
0.0,0.3,40,copas,strong,adaptshrink_fast,p_uniform_star,1.0,-0.0449,-0.0602,0.0054,tie
0.0,0.3,40,copas,strong,adaptshrink_fast,pet_peese,1.0,0.1439,-0.015,0.2769,tie
0.0,0.3,40,copas,strong,adaptshrink_fast,reml_hksj,1.0,0.0918,0.0328,0.1936,as_loss
0.0,0.3,40,copas,strong,adaptshrink_fast,trim_and_fill,1.0,-0.2063,-0.3281,-0.0066,as_win
0.0,0.3,40,copas,strong,adaptshrink_fast,ubcma,0.588,-0.0768,-0.2757,0.0279,tie
0.0,0.3,40,copas,strong,adaptshrink_fast,vevea_hedges,1.0,-0.0321,-0.0524,0.012,tie
0.0,0.3,40,none,strong,adaptshrink_fast,adaptshrink_ens,1.0,-0.1271,-0.2222,-0.027,as_win
0.0,0.3,40,none,strong,adaptshrink_fast,adaptshrink_solo,1.0,-0.1497,-0.2737,-0.0282,as_win
0.0,0.3,40,none,strong,adaptshrink_fast,copas,1.0,0.0538,-0.0063,0.111,tie
0.0,0.3,40,none,strong,adaptshrink_fast,dl_hksj,1.0,0.0535,-0.0065,0.1139,tie
0.0,0.3,40,none,strong,adaptshrink_fast,henmi_copas,1.0,0.0439,-0.0546,0.101,tie
0.0,0.3,40,none,strong,adaptshrink_fast,p_curve,1.0,-0.6258,-0.8037,-0.5304,as_win
0.0,0.3,40,none,strong,adaptshrink_fast,p_uniform_star,1.0,-0.0274,-0.0627,0.0368,tie
0.0,0.3,40,none,strong,adaptshrink_fast,pet_peese,1.0,-0.0754,-0.1778,-0.0167,as_win
0.0,0.3,40,none,strong,adaptshrink_fast,reml_hksj,1.0,0.0538,-0.0064,0.1115,tie
0.0,0.3,40,none,strong,adaptshrink_fast,trim_and_fill,1.0,-0.5553,-0.6631,-0.3985,as_win
0.0,0.3,40,none,strong,adaptshrink_fast,ubcma,0.7,-0.4056,-0.5693,-0.1439,as_win
0.0,0.3,40,none,strong,adaptshrink_fast,vevea_hedges,1.0,-0.0317,-0.06,0.0356,tie
0.0,0.3,40,step,strong,adaptshrink_fast,adaptshrink_ens,1.0,-0.0075,-0.1192,0.0821,tie
0.0,0.3,40,step,strong,adaptshrink_fast,adaptshrink_solo,1.0,-0.1272,-0.4324,-0.0393,as_win
0.0,0.3,40,step,strong,adaptshrink_fast,copas,1.0,-0.0767,-0.1837,-0.0038,as_win
0.0,0.3,40,step,strong,adaptshrink_fast,dl_hksj,1.0,-0.0761,-0.1825,-0.0016,as_win
0.0,0.3,40,step,strong,adaptshrink_fast,henmi_copas,1.0,-0.0597,-0.1851,0.0022,tie
0.0,0.3,40,step,strong,adaptshrink_fast,p_curve,1.0,-0.196,-0.3808,-0.0882,as_win
0.0,0.3,40,step,strong,adaptshrink_fast,p_uniform_star,0.988,0.0454,-0.0439,0.0924,tie
0.0,0.3,40,step,strong,adaptshrink_fast,pet_peese,1.0,-0.1243,-0.4063,-0.0366,as_win
0.0,0.3,40,step,strong,adaptshrink_fast,reml_hksj,1.0,-0.0783,-0.1831,-0.0074,as_win
0.0,0.3,40,step,strong,adaptshrink_fast,trim_and_fill,1.0,0.2282,0.0174,0.328,as_loss
0.0,0.3,40,step,strong,adaptshrink_fast,ubcma,0.85,-0.0848,-0.2271,-0.0017,as_win
0.0,0.3,40,step,strong,adaptshrink_fast,vevea_hedges,0.988,0.0488,-0.0318,0.0552,tie
0.2,0.0,10,copas,strong,adaptshrink_fast,adaptshrink_ens,1.0,0.1374,0.0231,0.2906,as_loss
0.2,0.0,10,copas,strong,adaptshrink_fast,adaptshrink_solo,1.0,-0.0142,-0.0865,0.0791,tie
0.2,0.0,10,copas,strong,adaptshrink_fast,copas,1.0,0.0222,-0.0417,0.0848,tie
0.2,0.0,10,copas,strong,adaptshrink_fast,dl_hksj,1.0,0.0175,-0.0445,0.0854,tie
0.2,0.0,10,copas,strong,adaptshrink_fast,henmi_copas,1.0,0.0299,-0.0342,0.0912,tie
0.2,0.0,10,copas,strong,adaptshrink_fast,p_curve,0.975,-0.0692,-0.1415,0.009,tie
0.2,0.0,10,copas,strong,adaptshrink_fast,p_uniform_star,0.463,-0.0093,-0.0188,0.0047,tie
0.2,0.0,10,copas,strong,adaptshrink_fast,pet_peese,1.0,0.0034,-0.1639,0.1672,tie
0.2,0.0,10,copas,strong,adaptshrink_fast,reml_hksj,1.0,0.0153,-0.05,0.0786,tie
0.2,0.0,10,copas,strong,adaptshrink_fast,trim_and_fill,1.0,-0.0011,-0.1388,0.1874,tie
0.2,0.0,10,copas,strong,adaptshrink_fast,ubcma,0.988,0.0728,-0.0392,0.2021,tie
0.2,0.0,10,copas,strong,adaptshrink_fast,vevea_hedges,1.0,-0.0173,-0.0281,0.0022,tie
0.2,0.0,10,none,strong,adaptshrink_fast,adaptshrink_ens,1.0,0.0492,-0.0701,0.1542,tie
0.2,0.0,10,none,strong,adaptshrink_fast,adaptshrink_solo,1.0,-0.0294,-0.302,0.1038,tie
0.2,0.0,10,none,strong,adaptshrink_fast,copas,1.0,0.1042,0.0135,0.1359,as_loss
0.2,0.0,10,none,strong,adaptshrink_fast,dl_hksj,1.0,0.1084,0.0187,0.1383,as_loss
0.2,0.0,10,none,strong,adaptshrink_fast,henmi_copas,1.0,0.0756,0.0094,0.1246,as_loss
0.2,0.0,10,none,strong,adaptshrink_fast,p_curve,0.975,-0.1293,-0.2062,-0.0442,as_win
0.2,0.0,10,none,strong,adaptshrink_fast,p_uniform_star,0.613,-0.0281,-0.0461,0.0393,tie
0.2,0.0,10,none,strong,adaptshrink_fast,pet_peese,1.0,-0.0291,-0.1064,0.0323,tie
0.2,0.0,10,none,strong,adaptshrink_fast,reml_hksj,1.0,0.1048,0.0187,0.1381,as_loss
0.2,0.0,10,none,strong,adaptshrink_fast,trim_and_fill,1.0,-0.0973,-0.2758,0.0434,tie
0.2,0.0,10,none,strong,adaptshrink_fast,ubcma,0.988,0.0838,-0.0843,0.1806,tie
0.2,0.0,10,none,strong,adaptshrink_fast,vevea_hedges,1.0,-0.0158,-0.053,0.017,tie
0.2,0.0,10,step,strong,adaptshrink_fast,adaptshrink_ens,1.0,0.0729,-0.0141,0.1217,tie
0.2,0.0,10,step,strong,adaptshrink_fast,adaptshrink_solo,1.0,-0.0657,-0.1132,-0.0238,as_win
0.2,0.0,10,step,strong,adaptshrink_fast,copas,1.0,-0.0432,-0.0767,-0.018,as_win
0.2,0.0,10,step,strong,adaptshrink_fast,dl_hksj,1.0,-0.0455,-0.0833,-0.0238,as_win
0.2,0.0,10,step,strong,adaptshrink_fast,henmi_copas,1.0,-0.0432,-0.0767,-0.0022,as_win
0.2,0.0,10,step,strong,adaptshrink_fast,p_curve,0.988,-0.025,-0.0628,0.0308,tie
0.2,0.0,10,step,strong,adaptshrink_fast,p_uniform_star,0.613,-0.0099,-0.0517,0.0205,tie
0.2,0.0,10,step,strong,adaptshrink_fast,pet_peese,1.0,-0.0905,-0.1284,0.0075,tie
0.2,0.0,10,step,strong,adaptshrink_fast,reml_hksj,1.0,-0.0432,-0.0812,-0.0238,as_win
0.2,0.0,10,step,strong,adaptshrink_fast,trim_and_fill,1.0,0.0891,-0.01,0.1404,tie
0.2,0.0,10,step,strong,adaptshrink_fast,ubcma,0.95,-0.0736,-0.4487,0.0535,tie
0.2,0.0,10,step,strong,adaptshrink_fast,vevea_hedges,0.938,-0.0181,-0.0206,0.0205,tie
0.2,0.0,40,copas,strong,adaptshrink_fast,adaptshrink_ens,1.0,0.1116,0.0726,0.1561,as_loss
0.2,0.0,40,copas,strong,adaptshrink_fast,adaptshrink_solo,1.0,0.0279,-0.0066,0.0525,tie
0.2,0.0,40,copas,strong,adaptshrink_fast,copas,1.0,0.014,-0.0231,0.0359,tie
0.2,0.0,40,copas,strong,adaptshrink_fast,dl_hksj,1.0,0.013,-0.0216,0.0344,tie
0.2,0.0,40,copas,strong,adaptshrink_fast,henmi_copas,1.0,0.0156,-0.0207,0.0363,tie
0.2,0.0,40,copas,strong,adaptshrink_fast,p_curve,1.0,-0.0133,-0.0766,0.0162,tie
0.2,0.0,40,copas,strong,adaptshrink_fast,p_uniform_star,0.825,-0.0024,-0.0226,0.0093,tie
0.2,0.0,40,copas,strong,adaptshrink_fast,pet_peese,1.0,0.0219,-0.0094,0.0631,tie
0.2,0.0,40,copas,strong,adaptshrink_fast,reml_hksj,1.0,0.0131,-0.0238,0.0354,tie
0.2,0.0,40,copas,strong,adaptshrink_fast,trim_and_fill,1.0,0.1064,0.0653,0.1375,as_loss
0.2,0.0,40,copas,strong,adaptshrink_fast,ubcma,1.0,0.1178,0.0684,0.1604,as_loss
0.2,0.0,40,copas,strong,adaptshrink_fast,vevea_hedges,1.0,-0.0037,-0.0166,-0.0006,as_win
0.2,0.0,40,none,strong,adaptshrink_fast,adaptshrink_ens,1.0,0.0993,0.0763,0.1344,as_loss
0.2,0.0,40,none,strong,adaptshrink_fast,adaptshrink_solo,1.0,-0.0524,-0.0938,0.0115,tie
0.2,0.0,40,none,strong,adaptshrink_fast,copas,1.0,0.0087,-0.027,0.041,tie
0.2,0.0,40,none,strong,adaptshrink_fast,dl_hksj,1.0,0.0088,-0.0286,0.0408,tie
0.2,0.0,40,none,strong,adaptshrink_fast,henmi_copas,1.0,0.0105,-0.0138,0.0442,tie
0.2,0.0,40,none,strong,adaptshrink_fast,p_curve,1.0,-0.0835,-0.1068,-0.0393,as_win
0.2,0.0,40,none,strong,adaptshrink_fast,p_uniform_star,0.787,0.0007,-0.0129,0.0076,tie
0.2,0.0,40,none,strong,adaptshrink_fast,pet_peese,1.0,-0.0239,-0.06,0.008,tie
0.2,0.0,40,none,strong,adaptshrink_fast,reml_hksj,1.0,0.0083,-0.0285,0.041,tie
0.2,0.0,40,none,strong,adaptshrink_fast,trim_and_fill,1.0,0.0002,-0.042,0.0493,tie
0.2,0.0,40,none,strong,adaptshrink_fast,ubcma,0.988,0.1061,0.085,0.1423,as_loss
0.2,0.0,40,none,strong,adaptshrink_fast,vevea_hedges,1.0,0.0068,-0.0156,0.0099,tie
0.2,0.0,40,step,strong,adaptshrink_fast,adaptshrink_ens,1.0,0.1247,0.0728,0.188,as_loss
0.2,0.0,40,step,strong,adaptshrink_fast,adaptshrink_solo,1.0,0.0111,-0.0708,0.0796,tie
0.2,0.0,40,step,strong,adaptshrink_fast,copas,1.0,-0.0509,-0.0909,0.0095,tie
0.2,0.0,40,step,strong,adaptshrink_fast,dl_hksj,1.0,-0.0497,-0.0831,0.013,tie
0.2,0.0,40,step,strong,adaptshrink_fast,henmi_copas,1.0,-0.0331,-0.0754,0.033,tie
0.2,0.0,40,step,strong,adaptshrink_fast,p_curve,1.0,0.04,-0.0286,0.0926,tie
0.2,0.0,40,step,strong,adaptshrink_fast,p_uniform_star,0.863,0.0056,-0.0424,0.0382,tie
0.2,0.0,40,step,strong,adaptshrink_fast,pet_peese,1.0,0.0126,-0.0557,0.0982,tie
0.2,0.0,40,step,strong,adaptshrink_fast,reml_hksj,1.0,-0.0532,-0.0943,0.0058,tie
0.2,0.0,40,step,strong,adaptshrink_fast,trim_and_fill,1.0,0.1606,0.1084,0.2206,as_loss
0.2,0.0,40,step,strong,adaptshrink_fast,ubcma,1.0,0.1064,0.0182,0.1829,as_loss
0.2,0.0,40,step,strong,adaptshrink_fast,vevea_hedges,1.0,-0.0166,-0.0244,0.0309,tie
0.2,0.1,10,copas,strong,adaptshrink_fast,adaptshrink_ens,1.0,0.0858,-0.0482,0.1312,tie
0.2,0.1,10,copas,strong,adaptshrink_fast,adaptshrink_solo,1.0,-0.0595,-0.2996,0.0179,tie
0.2,0.1,10,copas,strong,adaptshrink_fast,copas,1.0,0.0936,-0.0102,0.1499,tie
0.2,0.1,10,copas,strong,adaptshrink_fast,dl_hksj,1.0,0.0876,-0.012,0.1537,tie
0.2,0.1,10,copas,strong,adaptshrink_fast,henmi_copas,1.0,0.0695,-0.0227,0.113,tie
0.2,0.1,10,copas,strong,adaptshrink_fast,p_curve,0.963,-0.0778,-0.2259,0.0321,tie
0.2,0.1,10,copas,strong,adaptshrink_fast,p_uniform_star,0.713,0.0291,-0.0658,0.0597,tie
0.2,0.1,10,copas,strong,adaptshrink_fast,pet_peese,1.0,-0.1506,-0.342,-0.0386,as_win
0.2,0.1,10,copas,strong,adaptshrink_fast,reml_hksj,1.0,0.0875,-0.0125,0.1575,tie
0.2,0.1,10,copas,strong,adaptshrink_fast,trim_and_fill,1.0,0.0842,-0.0682,0.1453,tie
0.2,0.1,10,copas,strong,adaptshrink_fast,ubcma,0.975,0.0764,-0.1038,0.189,tie
0.2,0.1,10,copas,strong,adaptshrink_fast,vevea_hedges,1.0,0.0026,-0.0206,0.0176,tie
0.2,0.1,10,none,strong,adaptshrink_fast,adaptshrink_ens,1.0,-0.0753,-0.2574,-0.0296,as_win
0.2,0.1,10,none,strong,adaptshrink_fast,adaptshrink_solo,1.0,-0.1067,-0.2697,0.0037,tie
0.2,0.1,10,none,strong,adaptshrink_fast,copas,1.0,0.0032,-0.0488,0.0456,tie
0.2,0.1,10,none,strong,adaptshrink_fast,dl_hksj,1.0,0.0088,-0.0488,0.0451,tie
0.2,0.1,10,none,strong,adaptshrink_fast,henmi_copas,1.0,-0.0126,-0.0492,0.0286,tie
0.2,0.1,10,none,strong,adaptshrink_fast,p_curve,0.938,-0.2186,-0.4782,-0.0923,as_win
0.2,0.1,10,none,strong,adaptshrink_fast,p_uniform_star,0.738,0.0124,-0.0212,0.0517,tie
0.2,0.1,10,none,strong,adaptshrink_fast,pet_peese,1.0,-0.1697,-0.301,-0.033,as_win
0.2,0.1,10,none,strong,adaptshrink_fast,reml_hksj,1.0,0.0071,-0.0537,0.0462,tie
0.2,0.1,10,none,strong,adaptshrink_fast,trim_and_fill,1.0,-0.224,-0.2977,-0.0979,as_win
0.2,0.1,10,none,strong,adaptshrink_fast,ubcma,0.925,-0.1083,-0.1791,-0.0214,as_win
0.2,0.1,10,none,strong,adaptshrink_fast,vevea_hedges,1.0,-0.0107,-0.0283,0.0225,tie
0.2,0.1,10,step,strong,adaptshrink_fast,adaptshrink_ens,1.0,0.1354,0.0595,5.5516,as_loss
0.2,0.1,10,step,strong,adaptshrink_fast,adaptshrink_solo,1.0,0.0488,-0.0287,5.404,tie
0.2,0.1,10,step,strong,adaptshrink_fast,copas,1.0,0.061,-0.0105,5.4652,tie
0.2,0.1,10,step,strong,adaptshrink_fast,dl_hksj,1.0,0.0607,-0.0105,5.4551,tie
0.2,0.1,10,step,strong,adaptshrink_fast,henmi_copas,1.0,0.0488,-0.0321,5.4457,tie
0.2,0.1,10,step,strong,adaptshrink_fast,p_curve,0.988,0.0707,-0.0198,5.3809,tie
0.2,0.1,10,step,strong,adaptshrink_fast,p_uniform_star,0.812,-0.1399,-294.5373,0.0287,tie
0.2,0.1,10,step,strong,adaptshrink_fast,pet_peese,1.0,-0.0441,-0.1784,5.3061,tie
0.2,0.1,10,step,strong,adaptshrink_fast,reml_hksj,1.0,0.0609,-0.0105,5.4558,tie
0.2,0.1,10,step,strong,adaptshrink_fast,trim_and_fill,1.0,0.2404,0.0858,5.5728,as_loss
0.2,0.1,10,step,strong,adaptshrink_fast,ubcma,0.95,0.0605,-0.2825,5.4541,tie
0.2,0.1,10,step,strong,adaptshrink_fast,vevea_hedges,0.775,-0.0891,-3.1118,0.0299,tie
0.2,0.1,40,copas,strong,adaptshrink_fast,adaptshrink_ens,1.0,0.1461,0.0937,0.1822,as_loss
0.2,0.1,40,copas,strong,adaptshrink_fast,adaptshrink_solo,1.0,0.0478,-0.0045,0.0733,tie
0.2,0.1,40,copas,strong,adaptshrink_fast,copas,1.0,0.0378,-0.0047,0.0663,tie
0.2,0.1,40,copas,strong,adaptshrink_fast,dl_hksj,1.0,0.0363,-0.005,0.0649,tie
0.2,0.1,40,copas,strong,adaptshrink_fast,henmi_copas,1.0,0.0502,0.0146,0.0704,as_loss
0.2,0.1,40,copas,strong,adaptshrink_fast,p_curve,1.0,-0.0509,-0.0855,-0.0385,as_win
0.2,0.1,40,copas,strong,adaptshrink_fast,p_uniform_star,0.963,-0.0022,-0.0384,0.0124,tie
0.2,0.1,40,copas,strong,adaptshrink_fast,pet_peese,1.0,0.03,-0.0133,0.0554,tie
0.2,0.1,40,copas,strong,adaptshrink_fast,reml_hksj,1.0,0.0367,-0.0055,0.0661,tie
0.2,0.1,40,copas,strong,adaptshrink_fast,trim_and_fill,1.0,0.107,0.0339,0.1366,as_loss
0.2,0.1,40,copas,strong,adaptshrink_fast,ubcma,1.0,0.1513,0.0889,0.183,as_loss
0.2,0.1,40,copas,strong,adaptshrink_fast,vevea_hedges,1.0,0.0007,-0.0139,0.01,tie
0.2,0.1,40,none,strong,adaptshrink_fast,adaptshrink_ens,1.0,0.0571,0.0071,0.0842,as_loss
