mu,tau,k,mechanism,strength,outcome,method,n,conv_rate,bias,rmse,raw_cov,raw_width,mciw0,mciw0_test_cov
0.8,0.15,40,none,strong,logor,vevea_hedges,40,1.0,0.0482,0.0873,0.875,0.3231,0.3283,0.9
0.8,0.15,40,step,strong,logor,adaptshrink_auto,40,1.0,-0.0605,0.1196,1.0,1.0104,0.4024,1.0
0.8,0.15,40,step,strong,logor,adaptshrink_ens,40,1.0,-0.0605,0.1196,0.975,0.7548,0.4024,1.0
0.8,0.15,40,step,strong,logor,adaptshrink_ens_calib,40,1.0,-0.0605,0.1196,1.0,1.0104,0.4024,1.0
0.8,0.15,40,step,strong,logor,adaptshrink_fast,40,1.0,0.0488,0.0802,0.975,0.7076,0.2562,0.8
0.8,0.15,40,step,strong,logor,adaptshrink_petgate,40,1.0,0.0424,0.1034,0.925,0.5236,0.3016,0.8
0.8,0.15,40,step,strong,logor,adaptshrink_solo,40,1.0,-0.1552,0.2859,0.775,1.0107,1.2539,1.0
0.8,0.15,40,step,strong,logor,copas,40,1.0,0.1539,0.1606,0.175,0.22,0.4324,0.9
0.8,0.15,40,step,strong,logor,dl_hksj,40,1.0,0.1536,0.1602,0.225,0.2282,0.4214,0.85
0.8,0.15,40,step,strong,logor,henmi_copas,40,1.0,0.1529,0.1594,0.175,0.2106,0.4214,0.9
0.8,0.15,40,step,strong,logor,p_curve,40,1.0,0.0822,0.1022,0.85,0.3093,0.3548,0.9
0.8,0.15,40,step,strong,logor,p_uniform_star,40,1.0,0.0545,0.0879,0.875,0.4109,0.3393,0.9
0.8,0.15,40,step,strong,logor,pet_peese,40,1.0,-0.1792,0.3225,0.825,0.7442,1.3566,1.0
0.8,0.15,40,step,strong,logor,reml_hksj,40,1.0,0.1543,0.161,0.225,0.2311,0.4347,0.9
0.8,0.15,40,step,strong,logor,trim_and_fill,40,1.0,-0.1331,0.1433,0.15,0.1668,0.4187,0.95
0.8,0.15,40,step,strong,logor,ubcma,39,0.975,0.0763,0.1139,0.897,0.3758,0.454,1.0
0.8,0.15,40,step,strong,logor,vevea_hedges,40,1.0,0.0499,0.0837,0.9,0.6656,0.2638,0.85
0.8,0.4,10,copas,strong,logor,adaptshrink_auto,40,1.0,0.2226,0.3103,0.875,1.4707,1.1815,1.0
0.8,0.4,10,copas,strong,logor,adaptshrink_ens,40,1.0,0.1142,0.2547,1.0,1.4272,0.8883,1.0
0.8,0.4,10,copas,strong,logor,adaptshrink_ens_calib,40,1.0,0.1142,0.2547,1.0,1.9258,0.8883,1.0
0.8,0.4,10,copas,strong,logor,adaptshrink_fast,40,1.0,0.252,0.3677,0.85,4.6103,1.2125,0.9
0.8,0.4,10,copas,strong,logor,adaptshrink_petgate,40,1.0,0.298,0.3451,0.7,0.8941,1.184,1.0
0.8,0.4,10,copas,strong,logor,adaptshrink_solo,40,1.0,0.2543,0.4995,0.875,2.9162,1.3495,0.85
0.8,0.4,10,copas,strong,logor,copas,40,1.0,0.3502,0.38,0.325,0.5369,1.2798,1.0
0.8,0.4,10,copas,strong,logor,dl_hksj,40,1.0,0.3518,0.3811,0.55,0.7136,1.2837,1.0
0.8,0.4,10,copas,strong,logor,henmi_copas,40,1.0,0.3451,0.3757,0.45,0.5936,1.2837,1.0
0.8,0.4,10,copas,strong,logor,p_curve,40,1.0,0.2807,0.3491,0.575,0.8186,1.1556,0.95
0.8,0.4,10,copas,strong,logor,p_uniform_star,37,0.925,0.1484,0.6918,0.757,3.7402,1.1136,0.778
0.8,0.4,10,copas,strong,logor,pet_peese,40,1.0,0.0853,0.58,0.825,2.1294,1.7974,0.9
0.8,0.4,10,copas,strong,logor,reml_hksj,40,1.0,0.3515,0.3807,0.55,0.7201,1.2836,1.0
0.8,0.4,10,copas,strong,logor,trim_and_fill,40,1.0,-0.0045,0.1705,0.7,0.3595,0.626,0.9
0.8,0.4,10,copas,strong,logor,ubcma,40,1.0,0.3084,0.3863,0.625,0.8418,1.5604,1.0
0.8,0.4,10,copas,strong,logor,vevea_hedges,28,0.7,0.2974,0.3575,0.643,1.0339,1.1433,0.867
0.8,0.4,10,none,strong,logor,adaptshrink_auto,40,1.0,-0.0634,0.2256,0.95,1.117,0.6815,0.85
0.8,0.4,10,none,strong,logor,adaptshrink_ens,40,1.0,-0.2839,0.4141,0.825,1.6497,1.5485,1.0
0.8,0.4,10,none,strong,logor,adaptshrink_ens_calib,40,1.0,-0.2839,0.4141,0.925,2.2615,1.5485,1.0
0.8,0.4,10,none,strong,logor,adaptshrink_fast,40,1.0,-0.0154,0.2565,1.0,2.2982,1.1297,1.0
0.8,0.4,10,none,strong,logor,adaptshrink_petgate,40,1.0,-0.0402,0.218,0.95,0.9811,0.6439,0.85
0.8,0.4,10,none,strong,logor,adaptshrink_solo,40,1.0,-0.0581,0.7006,0.925,2.3739,1.7366,0.8
0.8,0.4,10,none,strong,logor,copas,40,1.0,0.0464,0.1791,0.85,0.5939,0.6363,0.9
0.8,0.4,10,none,strong,logor,dl_hksj,40,1.0,0.048,0.1792,0.925,0.741,0.6359,0.9
0.8,0.4,10,none,strong,logor,henmi_copas,40,1.0,0.0411,0.1853,0.9,0.7352,0.6318,0.85
0.8,0.4,10,none,strong,logor,p_curve,40,1.0,0.1987,0.2833,0.825,0.8505,0.9853,0.95
0.8,0.4,10,none,strong,logor,p_uniform_star,38,0.95,-0.0119,0.2712,1.0,1.0614,1.3118,1.0
0.8,0.4,10,none,strong,logor,pet_peese,40,1.0,-0.1843,0.669,0.8,1.4754,2.1778,0.8
0.8,0.4,10,none,strong,logor,reml_hksj,40,1.0,0.0472,0.1791,0.95,0.7369,0.6355,0.9
0.8,0.4,10,none,strong,logor,trim_and_fill,40,1.0,-0.5064,0.5615,0.125,0.3078,1.8907,1.0
0.8,0.4,10,none,strong,logor,ubcma,40,1.0,-0.1035,0.2687,0.9,0.8772,1.0733,1.0
0.8,0.4,10,none,strong,logor,vevea_hedges,39,0.975,-0.0235,0.2683,0.949,1.0029,1.2135,1.0
0.8,0.4,10,step,strong,logor,adaptshrink_auto,40,1.0,0.1824,0.2742,0.925,1.2415,1.0525,1.0
0.8,0.4,10,step,strong,logor,adaptshrink_ens,40,1.0,-0.0057,0.2584,1.0,1.2897,1.0501,1.0
0.8,0.4,10,step,strong,logor,adaptshrink_ens_calib,40,1.0,-0.0057,0.2584,1.0,1.7387,1.0501,1.0
0.8,0.4,10,step,strong,logor,adaptshrink_fast,40,1.0,0.0839,0.3762,0.9,4.3345,1.2532,0.9
0.8,0.4,10,step,strong,logor,adaptshrink_petgate,40,1.0,0.2307,0.2878,0.8,0.9168,1.1418,1.0
0.8,0.4,10,step,strong,logor,adaptshrink_solo,40,1.0,0.1827,0.4008,0.9,3.3024,1.8661,1.0
0.8,0.4,10,step,strong,logor,copas,40,1.0,0.2962,0.3395,0.525,0.5656,1.1431,1.0
0.8,0.4,10,step,strong,logor,dl_hksj,40,1.0,0.3008,0.3437,0.7,0.7741,1.1519,1.0
0.8,0.4,10,step,strong,logor,henmi_copas,40,1.0,0.2808,0.3241,0.65,0.6996,1.1436,1.0
0.8,0.4,10,step,strong,logor,p_curve,40,1.0,0.2285,0.3211,0.7,0.8512,1.0768,1.0
0.8,0.4,10,step,strong,logor,p_uniform_star,36,0.9,0.0644,0.4764,0.722,2.9251,1.098,0.947
0.8,0.4,10,step,strong,logor,pet_peese,40,1.0,-0.0384,0.6039,0.875,1.9458,1.8761,0.9
0.8,0.4,10,step,strong,logor,reml_hksj,40,1.0,0.2998,0.3427,0.7,0.7691,1.1427,1.0
0.8,0.4,10,step,strong,logor,trim_and_fill,40,1.0,-0.1029,0.2568,0.425,0.3393,0.9176,1.0
0.8,0.4,10,step,strong,logor,ubcma,40,1.0,0.2286,0.3149,0.825,0.8652,1.2365,1.0
0.8,0.4,10,step,strong,logor,vevea_hedges,31,0.775,0.1834,0.3012,0.71,0.9299,1.1055,1.0
0.8,0.4,40,copas,strong,logor,adaptshrink_auto,40,1.0,0.1839,0.2438,0.825,0.9851,0.7836,0.95
0.8,0.4,40,copas,strong,logor,adaptshrink_ens,40,1.0,0.0959,0.1959,1.0,0.9927,0.6198,0.9
0.8,0.4,40,copas,strong,logor,adaptshrink_ens_calib,40,1.0,0.0959,0.1959,1.0,1.3606,0.6198,0.9
0.8,0.4,40,copas,strong,logor,adaptshrink_fast,40,1.0,0.2516,0.2698,0.825,0.9928,0.7348,0.9
0.8,0.4,40,copas,strong,logor,adaptshrink_petgate,40,1.0,0.2469,0.2757,0.575,0.5796,0.7836,0.9
0.8,0.4,40,copas,strong,logor,adaptshrink_solo,40,1.0,0.1208,0.3087,0.675,1.2063,1.1781,1.0
0.8,0.4,40,copas,strong,logor,copas,40,1.0,0.3293,0.3393,0.025,0.3089,0.9518,1.0
0.8,0.4,40,copas,strong,logor,dl_hksj,40,1.0,0.3306,0.3405,0.025,0.3363,0.9525,1.0
0.8,0.4,40,copas,strong,logor,henmi_copas,40,1.0,0.3207,0.3305,0.025,0.3274,0.8776,0.9
0.8,0.4,40,copas,strong,logor,p_curve,40,1.0,0.2997,0.3136,0.15,0.3626,0.9499,1.0
0.8,0.4,40,copas,strong,logor,p_uniform_star,40,1.0,0.2464,0.2689,0.425,0.5437,0.759,0.9
0.8,0.4,40,copas,strong,logor,pet_peese,40,1.0,0.0486,0.3456,0.725,0.7719,1.2191,1.0
0.8,0.4,40,copas,strong,logor,reml_hksj,40,1.0,0.3303,0.3403,0.025,0.338,0.9546,1.0
0.8,0.4,40,copas,strong,logor,trim_and_fill,40,1.0,-0.0544,0.1072,0.7,0.1972,0.4181,0.9
0.8,0.4,40,copas,strong,logor,ubcma,40,1.0,0.2631,0.3037,0.475,0.4948,1.2536,1.0
0.8,0.4,40,copas,strong,logor,vevea_hedges,39,0.975,0.2562,0.2744,0.487,0.4987,0.7893,0.895
0.8,0.4,40,none,strong,logor,adaptshrink_auto,40,1.0,0.0138,0.1214,0.9,0.5173,0.4643,0.95
0.8,0.4,40,none,strong,logor,adaptshrink_ens,40,1.0,-0.0916,0.246,0.85,1.114,1.0475,0.9
0.8,0.4,40,none,strong,logor,adaptshrink_ens_calib,40,1.0,-0.0916,0.246,0.875,1.5246,1.0475,0.9
0.8,0.4,40,none,strong,logor,adaptshrink_fast,40,1.0,0.0305,0.128,1.0,0.7949,0.4881,1.0
0.8,0.4,40,none,strong,logor,adaptshrink_petgate,40,1.0,0.0138,0.1214,0.9,0.5173,0.4643,0.95
0.8,0.4,40,none,strong,logor,adaptshrink_solo,40,1.0,0.0007,0.221,0.95,1.0495,0.9198,0.95
0.8,0.4,40,none,strong,logor,copas,40,1.0,0.0659,0.0957,0.875,0.3101,0.3652,0.95
0.8,0.4,40,none,strong,logor,dl_hksj,40,1.0,0.066,0.0957,0.875,0.328,0.3668,0.95
0.8,0.4,40,none,strong,logor,henmi_copas,40,1.0,0.0575,0.0931,0.875,0.3364,0.3342,0.9
0.8,0.4,40,none,strong,logor,p_curve,40,1.0,0.2061,0.2273,0.4,0.3549,0.6601,1.0
0.8,0.4,40,none,strong,logor,p_uniform_star,40,1.0,0.0374,0.132,0.875,0.5021,0.47,0.95
0.8,0.4,40,none,strong,logor,pet_peese,40,1.0,-0.0345,0.2784,0.65,0.4714,1.2263,0.95
0.8,0.4,40,none,strong,logor,reml_hksj,40,1.0,0.0661,0.0958,0.875,0.3281,0.3663,0.95
0.8,0.4,40,none,strong,logor,trim_and_fill,40,1.0,-0.4782,0.4894,0.0,0.15,1.4002,1.0
0.8,0.4,40,none,strong,logor,ubcma,40,1.0,0.0166,0.157,0.925,0.556,0.6342,0.95
0.8,0.4,40,none,strong,logor,vevea_hedges,40,1.0,0.0329,0.1316,0.875,0.4917,0.4995,1.0
0.8,0.4,40,step,strong,logor,adaptshrink_auto,40,1.0,0.1004,0.1758,0.9,0.8573,0.6205,0.9
0.8,0.4,40,step,strong,logor,adaptshrink_ens,40,1.0,-0.0209,0.1693,0.925,0.9016,0.4979,0.85
0.8,0.4,40,step,strong,logor,adaptshrink_ens_calib,40,1.0,-0.0209,0.1693,0.975,1.2156,0.4979,0.85
0.8,0.4,40,step,strong,logor,adaptshrink_fast,40,1.0,0.0793,0.2052,0.975,1.2334,0.8498,0.95
0.8,0.4,40,step,strong,logor,adaptshrink_petgate,40,1.0,0.1333,0.1895,0.8,0.6047,0.6359,0.9
0.8,0.4,40,step,strong,logor,adaptshrink_solo,40,1.0,-0.0434,0.302,0.825,1.4323,1.182,0.9
0.8,0.4,40,step,strong,logor,copas,40,1.0,0.2593,0.2719,0.1,0.2952,0.7664,0.9
0.8,0.4,40,step,strong,logor,dl_hksj,40,1.0,0.2603,0.2729,0.125,0.3178,0.7694,0.9
0.8,0.4,40,step,strong,logor,henmi_copas,40,1.0,0.2403,0.2534,0.175,0.3178,0.7294,0.9
0.8,0.4,40,step,strong,logor,p_curve,40,1.0,0.2203,0.2424,0.325,0.3575,0.6799,0.95
0.8,0.4,40,step,strong,logor,p_uniform_star,40,1.0,0.0734,0.2227,0.675,0.8013,0.827,0.95
0.8,0.4,40,step,strong,logor,pet_peese,40,1.0,-0.1385,0.353,0.8,0.7105,1.3377,0.9
0.8,0.4,40,step,strong,logor,reml_hksj,40,1.0,0.2603,0.2729,0.125,0.3189,0.7684,0.9
0.8,0.4,40,step,strong,logor,trim_and_fill,40,1.0,-0.1528,0.1831,0.25,0.174,0.5987,0.95
0.8,0.4,40,step,strong,logor,ubcma,39,0.975,0.1791,0.2063,0.692,0.4855,0.5651,0.842
0.8,0.4,40,step,strong,logor,vevea_hedges,38,0.95,0.0751,0.2199,0.842,0.6896,0.8654,0.944
