mu,tau,selection,quality_bias,k,design_mix,method,replicate,true_mu,k_published,mu_hat,ci_low,ci_high,converged
0.2,0.1,moderate,none,30,all_rct,quality_effects,25,0.2,14,0.19447475630305452,0.13010437112368597,0.2588451414824231,True
0.2,0.1,moderate,none,30,all_rct,ubcma,25,0.2,14,0.125340510293061,0.024559693517914885,0.22496251063385408,True
0.2,0.1,moderate,none,30,all_rct,dl,26,0.2,14,0.22515491586732245,0.10261217356175815,0.3476976581728867,True
0.2,0.1,moderate,none,30,all_rct,dl_hksj,26,0.2,14,0.22515491586732245,0.08881748245767657,0.3614923492769683,True
0.2,0.1,moderate,none,30,all_rct,reml,26,0.2,14,0.22469605271933052,0.1006870018560287,0.34870510358263235,True
0.2,0.1,moderate,none,30,all_rct,reml_hksj,26,0.2,14,0.22469605271933052,0.08800718051760648,0.36138492492105456,True
0.2,0.1,moderate,none,30,all_rct,trim_and_fill,26,0.2,14,0.2495960716860821,0.19156240889014786,0.30762973448201636,True
0.2,0.1,moderate,none,30,all_rct,pet_peese,26,0.2,14,0.418113398232017,0.3157985990445801,0.5204281974194539,True
0.2,0.1,moderate,none,30,all_rct,copas,26,0.2,14,0.22624106829566845,0.1069842602088491,0.3454978763824878,True
0.2,0.1,moderate,none,30,all_rct,quality_effects,26,0.2,14,0.2791267323938603,0.20566081864008104,0.35259264614763963,True
0.2,0.1,moderate,none,30,all_rct,ubcma,26,0.2,14,0.2607091347283387,-0.039851763456136086,0.5701044594146248,True
0.2,0.1,moderate,none,30,all_rct,dl,27,0.2,15,0.2717605763486169,0.19964036600165325,0.34388078669558053,True
0.2,0.1,moderate,none,30,all_rct,dl_hksj,27,0.2,15,0.2717605763486169,0.19284095028637224,0.3506802024108615,True
0.2,0.1,moderate,none,30,all_rct,reml,27,0.2,15,0.26975068815884096,0.19332590095416685,0.34617547536351506,True
0.2,0.1,moderate,none,30,all_rct,reml_hksj,27,0.2,15,0.26975068815884096,0.1861191176215885,0.3533822586960934,True
0.2,0.1,moderate,none,30,all_rct,trim_and_fill,27,0.2,15,0.15359918119226412,0.11042993532249408,0.19676842706203418,True
0.2,0.1,moderate,none,30,all_rct,pet_peese,27,0.2,15,0.32056574988882397,0.24647171390777284,0.3946597858698751,True
0.2,0.1,moderate,none,30,all_rct,copas,27,0.2,15,0.2688190499417959,0.19451587505726833,0.3431222248263235,True
0.2,0.1,moderate,none,30,all_rct,quality_effects,27,0.2,15,0.2991529274970258,0.23849748122238976,0.3598083737716619,True
0.2,0.1,moderate,none,30,all_rct,ubcma,27,0.2,15,0.31477519453645636,0.18878866830132524,0.4135807540654518,True
0.2,0.1,moderate,none,30,all_rct,dl,28,0.2,9,0.1702156675179141,0.0703293449135337,0.27010199012229447,True
0.2,0.1,moderate,none,30,all_rct,dl_hksj,28,0.2,9,0.1702156675179141,0.052696140489323,0.2877351945465052,True
0.2,0.1,moderate,none,30,all_rct,reml,28,0.2,9,0.16886367350104667,0.06750490275238087,0.2702224442497125,True
0.2,0.1,moderate,none,30,all_rct,reml_hksj,28,0.2,9,0.16886367350104667,0.04960957172708738,0.2881177752750059,True
0.2,0.1,moderate,none,30,all_rct,trim_and_fill,28,0.2,9,0.20793473915628927,0.1375262230939584,0.27834325521862013,True
0.2,0.1,moderate,none,30,all_rct,pet_peese,28,0.2,9,0.30397402001804086,0.20276536023598968,0.40518267980009204,True
0.2,0.1,moderate,none,30,all_rct,copas,28,0.2,9,0.17727165442514264,0.08440383573262673,0.27013947311765857,True
0.2,0.1,moderate,none,30,all_rct,quality_effects,28,0.2,9,0.19450842456070924,0.10744251394113524,0.28157433518028324,True
0.2,0.1,moderate,none,30,all_rct,ubcma,28,0.2,9,0.21957454540368787,0.10455134503122074,0.3233716919083121,True
0.2,0.1,moderate,none,30,all_rct,dl,29,0.2,18,0.26411363468367,0.20228234319894559,0.32594492616839443,True
0.2,0.1,moderate,none,30,all_rct,dl_hksj,29,0.2,18,0.26411363468367,0.19411082322919118,0.33411644613814884,True
0.2,0.1,moderate,none,30,all_rct,reml,29,0.2,18,0.26088387217875053,0.2028305421237126,0.31893720223378846,True
0.2,0.1,moderate,none,30,all_rct,reml_hksj,29,0.2,18,0.26088387217875053,0.1926946949611898,0.32907304939631127,True
0.2,0.1,moderate,none,30,all_rct,trim_and_fill,29,0.2,18,0.19145667145537645,0.1520796320418459,0.230833710868907,True
0.2,0.1,moderate,none,30,all_rct,pet_peese,29,0.2,18,0.20572900824717213,0.1450828817600349,0.26637513473430935,True
0.2,0.1,moderate,none,30,all_rct,copas,29,0.2,18,0.2570092352969693,0.20315519823126912,0.3108632723626695,True
0.2,0.1,moderate,none,30,all_rct,quality_effects,29,0.2,18,0.24876772524703705,0.19295711508549027,0.30457833540858387,True
0.2,0.1,moderate,none,30,all_rct,ubcma,29,0.2,18,0.32935656567611055,0.2323067206560207,0.4236972553830488,True
0.2,0.1,moderate,none,30,all_rct,dl,30,0.2,14,0.15540012570566808,0.09697599531133425,0.2138242561000019,True
0.2,0.1,moderate,none,30,all_rct,dl_hksj,30,0.2,14,0.15540012570566808,0.09100336035617118,0.21979689105516498,True
0.2,0.1,moderate,none,30,all_rct,reml,30,0.2,14,0.15540012903906106,0.09697706403449194,0.21382319404363018,True
0.2,0.1,moderate,none,30,all_rct,reml_hksj,30,0.2,14,0.15540012903906106,0.0910033546871189,0.21979690339100322,True
0.2,0.1,moderate,none,30,all_rct,trim_and_fill,30,0.2,14,0.05489187277820395,0.010892788350840961,0.09889095720556693,True
0.2,0.1,moderate,none,30,all_rct,pet_peese,30,0.2,14,0.07604925737016674,-0.07504549694043325,0.22714401168076673,True
0.2,0.1,moderate,none,30,all_rct,copas,30,0.2,14,0.15294302976561672,0.09451997290589398,0.21136608662533946,True
0.2,0.1,moderate,none,30,all_rct,quality_effects,30,0.2,14,0.16676822339540961,0.0945041832225088,0.23903226356831042,True
0.2,0.1,moderate,none,30,all_rct,ubcma,30,0.2,14,0.1819876117318791,0.07024313700728516,0.3004272943201413,True
0.2,0.1,moderate,none,30,all_rct,dl,31,0.2,18,0.2176227706424045,0.15583663983321802,0.27940890145159103,True
0.2,0.1,moderate,none,30,all_rct,dl_hksj,31,0.2,18,0.2176227706424045,0.15111392305298174,0.2841316182318273,True
0.2,0.1,moderate,none,30,all_rct,reml,31,0.2,18,0.21890548328256895,0.15320641585081224,0.28460455071432567,True
0.2,0.1,moderate,none,30,all_rct,reml_hksj,31,0.2,18,0.21890548328256895,0.14818330827833276,0.28962765828680515,True
0.2,0.1,moderate,none,30,all_rct,trim_and_fill,31,0.2,18,0.10306448781750699,0.06807868091476249,0.1380502947202515,True
0.2,0.1,moderate,none,30,all_rct,pet_peese,31,0.2,18,0.19097933673592898,0.1311985150315686,0.25076015844028937,True
0.2,0.1,moderate,none,30,all_rct,copas,31,0.2,18,0.21567966678760853,0.15200235158212688,0.27935698199309017,True
0.2,0.1,moderate,none,30,all_rct,quality_effects,31,0.2,18,0.21608299518477223,0.16061853924822372,0.2715474511213207,True
0.2,0.1,moderate,none,30,all_rct,ubcma,31,0.2,18,0.2853409390016711,0.193996258492394,0.3761145367944163,True
0.2,0.1,moderate,none,30,all_rct,dl,32,0.2,16,0.2613562129927714,0.17550947964838548,0.3472029463371573,True
0.2,0.1,moderate,none,30,all_rct,dl_hksj,32,0.2,16,0.2613562129927714,0.16521151279045523,0.3575009131950876,True
0.2,0.1,moderate,none,30,all_rct,reml,32,0.2,16,0.2615589711342762,0.17769258848720762,0.34542535378134476,True
0.2,0.1,moderate,none,30,all_rct,reml_hksj,32,0.2,16,0.2615589711342762,0.1658848523543769,0.35723308991417546,True
0.2,0.1,moderate,none,30,all_rct,trim_and_fill,32,0.2,16,0.11679058101174952,0.07365701562609753,0.15992414639740152,True
0.2,0.1,moderate,none,30,all_rct,pet_peese,32,0.2,16,0.2622271104665208,0.17946098326069632,0.3449932376723453,True
0.2,0.1,moderate,none,30,all_rct,copas,32,0.2,16,0.2618792201536152,0.18153483002980275,0.34222361027742765,True
0.2,0.1,moderate,none,30,all_rct,quality_effects,32,0.2,16,0.26117415493972373,0.20298039593614584,0.3193679139433016,True
0.2,0.1,moderate,none,30,all_rct,ubcma,32,0.2,16,0.2958212613448691,0.16634418573736742,0.41808475729510475,True
0.2,0.1,moderate,none,30,all_rct,dl,33,0.2,16,0.26813813307814227,0.19278397951847995,0.3434922866378046,True
0.2,0.1,moderate,none,30,all_rct,dl_hksj,33,0.2,16,0.26813813307814227,0.18334332113980203,0.35293294501648254,True
0.2,0.1,moderate,none,30,all_rct,reml,33,0.2,16,0.27187213517625114,0.20363955221531188,0.3401047181371904,True
0.2,0.1,moderate,none,30,all_rct,reml_hksj,33,0.2,16,0.27187213517625114,0.19094979531064216,0.3527944750418601,True
0.2,0.1,moderate,none,30,all_rct,trim_and_fill,33,0.2,16,0.13003598511457318,0.08670859358708076,0.17336337664206558,True
0.2,0.1,moderate,none,30,all_rct,pet_peese,33,0.2,16,0.30208316755791176,0.21907845260644582,0.3850878825093777,True
0.2,0.1,moderate,none,30,all_rct,copas,33,0.2,16,0.27521941371582054,0.21195235109678923,0.33848647633485185,True
0.2,0.1,moderate,none,30,all_rct,quality_effects,33,0.2,16,0.2752056065536557,0.20865859229017458,0.34175262081713687,True
0.2,0.1,moderate,none,30,all_rct,ubcma,33,0.2,16,0.23581872645118288,0.1284014636228532,0.3438075477115887,True
0.2,0.1,moderate,none,30,all_rct,dl,34,0.2,15,0.16598386326976536,0.11391620370787701,0.2180515228316537,True
0.2,0.1,moderate,none,30,all_rct,dl_hksj,34,0.2,15,0.16598386326976536,0.10887685805862454,0.22309086848090617,True
0.2,0.1,moderate,none,30,all_rct,reml,34,0.2,15,0.16500259842452797,0.1148400985253315,0.21516509832372444,True
0.2,0.1,moderate,none,30,all_rct,reml_hksj,34,0.2,15,0.16500259842452797,0.1089572548800529,0.22104794196900304,True
0.2,0.1,moderate,none,30,all_rct,trim_and_fill,34,0.2,15,0.0863082537588203,0.047928539815246786,0.12468796770239382,True
0.2,0.1,moderate,none,30,all_rct,pet_peese,34,0.2,15,0.10482221913806998,-0.004653043667290177,0.21429748194343012,True
0.2,0.1,moderate,none,30,all_rct,copas,34,0.2,15,0.1636191807983462,0.11486668914232909,0.2123716724543633,True
0.2,0.1,moderate,none,30,all_rct,quality_effects,34,0.2,15,0.1718784448839898,0.11840220376429417,0.2253546860036854,True
0.2,0.1,moderate,none,30,all_rct,ubcma,34,0.2,15,0.1813114691294448,0.08199087104200722,0.25937727704225494,True
0.2,0.1,moderate,none,30,all_rct,dl,35,0.2,14,0.2118448212504304,0.1398907159746719,0.2837989265261889,True
0.2,0.1,moderate,none,30,all_rct,dl_hksj,35,0.2,14,0.2118448212504304,0.12961698616178663,0.29407265633907415,True
0.2,0.1,moderate,none,30,all_rct,reml,35,0.2,14,0.21218236229357382,0.14273246691110325,0.2816322576760444,True
0.2,0.1,moderate,none,30,all_rct,reml_hksj,35,0.2,14,0.21218236229357382,0.13102374452139515,0.2933409800657525,True
0.2,0.1,moderate,none,30,all_rct,trim_and_fill,35,0.2,14,0.07345904192990252,0.036212598354682074,0.11070548550512296,True
0.2,0.1,moderate,none,30,all_rct,pet_peese,35,0.2,14,0.21440324259909113,0.1497498657915627,0.2790566194066196,True
0.2,0.1,moderate,none,30,all_rct,copas,35,0.2,14,0.21283439798348935,0.14736327329802656,0.27830552266895214,True
0.2,0.1,moderate,none,30,all_rct,quality_effects,35,0.2,14,0.20740359645326129,0.15104294895335235,0.2637642439531702,True
0.2,0.1,moderate,none,30,all_rct,ubcma,35,0.2,14,0.20738245222827725,0.137032270197028,0.2765523663049184,True
0.2,0.1,moderate,none,30,all_rct,dl,36,0.2,14,0.2201772235575982,0.12562470400784614,0.31472974310735025,True
0.2,0.1,moderate,none,30,all_rct,dl_hksj,36,0.2,14,0.2201772235575982,0.11007153184455032,0.33028291527064607,True
0.2,0.1,moderate,none,30,all_rct,reml,36,0.2,14,0.21882009792558063,0.12779615312789916,0.3098440427232621,True
0.2,0.1,moderate,none,30,all_rct,reml_hksj,36,0.2,14,0.21882009792558063,0.1099314570616166,0.32770873878954465,True
0.2,0.1,moderate,none,30,all_rct,trim_and_fill,36,0.2,14,0.04755677355166454,0.008964294905289327,0.08614925219803975,True
0.2,0.1,moderate,none,30,all_rct,pet_peese,36,0.2,14,0.1643396996547965,0.10220842530496888,0.22647097400462413,True
0.2,0.1,moderate,none,30,all_rct,copas,36,0.2,14,0.2170089397253702,0.13048743543565805,0.30353044401508233,True
0.2,0.1,moderate,none,30,all_rct,quality_effects,36,0.2,14,0.200609041908479,0.1490881740874263,0.2521299097295317,True
0.2,0.1,moderate,none,30,all_rct,ubcma,36,0.2,14,0.22454792180621636,0.08252392479130213,0.3652409165061878,True
0.2,0.1,moderate,none,30,all_rct,dl,37,0.2,15,0.20250324513482718,0.13088867930104975,0.2741178109686046,True
0.2,0.1,moderate,none,30,all_rct,dl_hksj,37,0.2,15,0.20250324513482718,0.12413693520559299,0.28086955506406136,True
0.2,0.1,moderate,none,30,all_rct,reml,37,0.2,15,0.20480938213931488,0.1274481820418274,0.28217058223680236,True
0.2,0.1,moderate,none,30,all_rct,reml_hksj,37,0.2,15,0.20480938213931488,0.12015309588139468,0.2894656683972351,True
0.2,0.1,moderate,none,30,all_rct,trim_and_fill,37,0.2,15,0.06466269017144499,0.010175351847819314,0.11915002849507067,True
0.2,0.1,moderate,none,30,all_rct,pet_peese,37,0.2,15,0.21904777516127807,0.10296191580100264,0.33513363452155354,True
0.2,0.1,moderate,none,30,all_rct,copas,37,0.2,15,0.20141358915920343,0.12756337610859897,0.2752638022098079,True
0.2,0.1,moderate,none,30,all_rct,quality_effects,37,0.2,15,0.19621432909858036,0.1133853264094127,0.279043331787748,True
0.2,0.1,moderate,none,30,all_rct,ubcma,37,0.2,15,0.17622148005681557,0.06100706835723363,0.30153401926463436,True
0.2,0.1,moderate,none,30,all_rct,dl,38,0.2,9,0.2464936595740796,0.1610088221483817,0.3319784969997775,True
0.2,0.1,moderate,none,30,all_rct,dl_hksj,38,0.2,9,0.2464936595740796,0.14245294699787392,0.35053437215028527,True
0.2,0.1,moderate,none,30,all_rct,reml,38,0.2,9,0.24563580146459452,0.16480545835282487,0.32646614457636414,True
0.2,0.1,moderate,none,30,all_rct,reml_hksj,38,0.2,9,0.24563580146459452,0.1447408992496344,0.34653070367955463,True
0.2,0.1,moderate,none,30,all_rct,trim_and_fill,38,0.2,9,0.11866521520058343,0.07285842126999596,0.16447200913117088,True
0.2,0.1,moderate,none,30,all_rct,pet_peese,38,0.2,9,0.22864948137508057,0.1530286657127483,0.3042702970374128,True
0.2,0.1,moderate,none,30,all_rct,copas,38,0.2,9,0.2444347328562123,0.1826541306031636,0.306215335109261,True
0.2,0.1,moderate,none,30,all_rct,quality_effects,38,0.2,9,0.23816495450597752,0.17502832227774293,0.30130158673421215,True
0.2,0.1,moderate,none,30,all_rct,ubcma,38,0.2,9,0.23512729447027433,0.1631346891438064,0.3081972877973522,True
0.2,0.1,moderate,none,30,all_rct,dl,39,0.2,14,0.1596218708565915,0.10211379654587882,0.21712994516730416,True
0.2,0.1,moderate,none,30,all_rct,dl_hksj,39,0.2,14,0.1596218708565915,0.09623480900230745,0.22300893271087552,True
0.2,0.1,moderate,none,30,all_rct,reml,39,0.2,14,0.1596218779873602,0.10211485076432741,0.21712890521039296,True
0.2,0.1,moderate,none,30,all_rct,reml_hksj,39,0.2,14,0.1596218779873602,0.09623480551105286,0.22300895046366753,True
0.2,0.1,moderate,none,30,all_rct,trim_and_fill,39,0.2,14,0.09278923472746332,0.0487717298048764,0.13680673965005025,True
0.2,0.1,moderate,none,30,all_rct,pet_peese,39,0.2,14,0.06765775831994965,-0.06344872339897452,0.19876424003887383,True
0.2,0.1,moderate,none,30,all_rct,copas,39,0.2,14,0.15490359121950878,0.09739655763041563,0.21241062480860193,True
0.2,0.1,moderate,none,30,all_rct,quality_effects,39,0.2,14,0.14515899137569707,0.07741219184881856,0.21290579090257558,True
0.2,0.1,moderate,none,30,all_rct,ubcma,39,0.2,14,0.11810806849920952,0.0333304781837095,0.2033154564842431,True
0.2,0.1,moderate,none,30,all_rct,dl,40,0.2,13,0.1809920118471414,0.09525647770666841,0.2667275459876144,True
0.2,0.1,moderate,none,30,all_rct,dl_hksj,40,0.2,13,0.1809920118471414,0.08568503136569484,0.27629899232858796,True
0.2,0.1,moderate,none,30,all_rct,reml,40,0.2,13,0.18107384497906565,0.09499750920600891,0.2671501807521224,True
0.2,0.1,moderate,none,30,all_rct,reml_hksj,40,0.2,13,0.18107384497906565,0.08538625776195087,0.27676143219618043,True
0.2,0.1,moderate,none,30,all_rct,trim_and_fill,40,0.2,13,-0.04828613844425186,-0.0863381040897929,-0.010234172798710826,True
0.2,0.1,moderate,none,30,all_rct,pet_peese,40,0.2,13,0.15652606154595397,0.09129142390236068,0.22176069918954727,True
0.2,0.1,moderate,none,30,all_rct,copas,40,0.2,13,0.17731014782546325,0.09413293802201432,0.2604873576289122,True
0.2,0.1,moderate,none,30,all_rct,quality_effects,40,0.2,13,0.1759396258893531,0.11779464915935133,0.23408460261935488,True
0.2,0.1,moderate,none,30,all_rct,ubcma,40,0.2,13,0.21542103609660515,0.11753548010595635,0.3108682760416003,True
0.2,0.1,moderate,none,30,all_rct,dl,41,0.2,15,0.25335948941118247,0.20078684675077538,0.3059321320715896,True
0.2,0.1,moderate,none,30,all_rct,dl_hksj,41,0.2,15,0.25335948941118247,0.19583035465266166,0.3108886241697033,True
0.2,0.1,moderate,none,30,all_rct,reml,41,0.2,15,0.25941677889856013,0.20103394885885215,0.3177996089382681,True
0.2,0.1,moderate,none,30,all_rct,reml_hksj,41,0.2,15,0.25941677889856013,0.19552850459360216,0.3233050532035181,True
0.2,0.1,moderate,none,30,all_rct,trim_and_fill,41,0.2,15,0.17528509624536212,0.13268719356463315,0.2178829989260911,True
0.2,0.1,moderate,none,30,all_rct,pet_peese,41,0.2,15,0.2169685352329322,0.14597106365296855,0.28796600681289586,True
0.2,0.1,moderate,none,30,all_rct,copas,41,0.2,15,0.24835838137210445,0.1934512385428955,0.30326552420131336,True
0.2,0.1,moderate,none,30,all_rct,quality_effects,41,0.2,15,0.2465687704611451,0.17985496156384223,0.31328257935844794,True
0.2,0.1,moderate,none,30,all_rct,ubcma,41,0.2,15,0.22757478409889006,0.09349364240866026,0.36008427870703663,True
0.2,0.1,moderate,none,30,all_rct,dl,42,0.2,13,0.2780508688051454,0.21170101984616196,0.34440071776412884,True
0.2,0.1,moderate,none,30,all_rct,dl_hksj,42,0.2,13,0.2780508688051454,0.20429377586722913,0.35180796174306167,True
0.2,0.1,moderate,none,30,all_rct,reml,42,0.2,13,0.2759775326138513,0.20257055529445628,0.34938450993324627,True
0.2,0.1,moderate,none,30,all_rct,reml_hksj,42,0.2,13,0.2759775326138513,0.19437395967466672,0.3575811055530358,True
0.2,0.1,moderate,none,30,all_rct,trim_and_fill,42,0.2,13,0.14710144372897888,0.10651339528001733,0.18768949217794043,True
0.2,0.1,moderate,none,30,all_rct,pet_peese,42,0.2,13,0.2880392560825805,0.22223949904611748,0.35383901311904353,True
0.2,0.1,moderate,none,30,all_rct,copas,42,0.2,13,0.27463016245316085,0.20519168401992838,0.34406864088639333,True
0.2,0.1,moderate,none,30,all_rct,quality_effects,42,0.2,13,0.29398104319199986,0.2326823063475066,0.3552797800364931,True
0.2,0.1,moderate,none,30,all_rct,ubcma,42,0.2,13,0.3243781503319034,0.22484460712505272,0.4200720224340003,True
0.2,0.1,moderate,none,30,all_rct,dl,43,0.2,19,0.21372753633868483,0.14723736340155752,0.28021770927581213,True
0.2,0.1,moderate,none,30,all_rct,dl_hksj,43,0.2,19,0.21372753633868483,0.14245678644937412,0.2849982862279955,True
0.2,0.1,moderate,none,30,all_rct,reml,43,0.2,19,0.2133691979014707,0.14790667936987406,0.2788317164330673,True
0.2,0.1,moderate,none,30,all_rct,reml_hksj,43,0.2,19,0.2133691979014707,0.143198700342561,0.2835396954603804,True
0.2,0.1,moderate,none,30,all_rct,trim_and_fill,43,0.2,19,0.036914017182847585,0.0013765390903848138,0.07245149527531036,True
0.2,0.1,moderate,none,30,all_rct,pet_peese,43,0.2,19,0.18567126357605843,0.12237914866737078,0.2489633784847461,True
0.2,0.1,moderate,none,30,all_rct,copas,43,0.2,19,0.21268284057234824,0.14910378332034885,0.2762618978243476,True
0.2,0.1,moderate,none,30,all_rct,quality_effects,43,0.2,19,0.21273328844878125,0.15707894167867453,0.268387635218888,True
0.2,0.1,moderate,none,30,all_rct,ubcma,43,0.2,19,0.2637501180263445,0.15930396122067997,0.36278425206314335,True
0.2,0.1,moderate,none,30,all_rct,dl,44,0.2,16,0.17040039081547997,0.10267821391243381,0.23812256771852613,True
0.2,0.1,moderate,none,30,all_rct,dl_hksj,44,0.2,16,0.17040039081547997,0.09463904165555627,0.2461617399754037,True
0.2,0.1,moderate,none,30,all_rct,reml,44,0.2,16,0.17034981721173123,0.10414876297309615,0.2365508714503663,True
0.2,0.1,moderate,none,30,all_rct,reml_hksj,44,0.2,16,0.17034981721173123,0.09496077486272654,0.24573885956073593,True
0.2,0.1,moderate,none,30,all_rct,trim_and_fill,44,0.2,16,0.03666598452470132,0.008938527168572453,0.0643934418808302,True
0.2,0.1,moderate,none,30,all_rct,pet_peese,44,0.2,16,0.17002742757837477,0.12129385005563419,0.21876100510111535,True
0.2,0.1,moderate,none,30,all_rct,copas,44,0.2,16,0.17029663671419076,0.10669344418876005,0.2338998292396215,True
0.2,0.1,moderate,none,30,all_rct,quality_effects,44,0.2,16,0.1594774091125058,0.1133328077640611,0.2056220104609505,True
0.2,0.1,moderate,none,30,all_rct,ubcma,44,0.2,16,0.07160949689597121,-0.011612384892630362,0.1518575090952537,True
0.2,0.1,moderate,none,30,all_rct,dl,45,0.2,20,0.24803078346607038,0.1728827633959208,0.32317880353621997,True
0.2,0.1,moderate,none,30,all_rct,dl_hksj,45,0.2,20,0.24803078346607038,0.16473526967237648,0.33132629725976426,True
0.2,0.1,moderate,none,30,all_rct,reml,45,0.2,20,0.2474841325733032,0.17615208589694656,0.3188161792496599,True
0.2,0.1,moderate,none,30,all_rct,reml_hksj,45,0.2,20,0.2474841325733032,0.1653111866599591,0.3296570784866473,True
0.2,0.1,moderate,none,30,all_rct,trim_and_fill,45,0.2,20,0.06535787650863009,0.023720531242718147,0.10699522177454204,True
0.2,0.1,moderate,none,30,all_rct,pet_peese,45,0.2,20,0.22857723037273098,0.13244793663175508,0.3247065241137069,True
0.2,0.1,moderate,none,30,all_rct,copas,45,0.2,20,0.24713579515173764,0.17816567152496499,0.3161059187785103,True
0.2,0.1,moderate,none,30,all_rct,quality_effects,45,0.2,20,0.2537106734426527,0.18830797204744743,0.31911337483785795,True
0.2,0.1,moderate,none,30,all_rct,ubcma,45,0.2,20,0.25298549912844,0.13736056400304808,0.36629179798472944,True
0.2,0.1,moderate,none,30,all_rct,dl,46,0.2,16,0.26249538955941676,0.18177782790552088,0.34321295121331263,True
0.2,0.1,moderate,none,30,all_rct,dl_hksj,46,0.2,16,0.26249538955941676,0.1708515962580643,0.35413918286076923,True
0.2,0.1,moderate,none,30,all_rct,reml,46,0.2,16,0.2622756691679193,0.18078967433040358,0.34376166400543495,True
0.2,0.1,moderate,none,30,all_rct,reml_hksj,46,0.2,16,0.2622756691679193,0.17043500909757264,0.3541163292382659,True
0.2,0.1,moderate,none,30,all_rct,trim_and_fill,46,0.2,16,0.1268735807393296,0.08936888282620392,0.1643782786524553,True
0.2,0.1,moderate,none,30,all_rct,pet_peese,46,0.2,16,0.30593139052785184,0.24060007127201935,0.37126270978368436,True
0.2,0.1,moderate,none,30,all_rct,copas,46,0.2,16,0.26333976774192913,0.18552270948792782,0.34115682599593045,True
0.2,0.1,moderate,none,30,all_rct,quality_effects,46,0.2,16,0.29338393417651903,0.23605859318510858,0.3507092751679295,True
0.2,0.1,moderate,none,30,all_rct,ubcma,46,0.2,16,0.3808107498028863,0.25569892778293535,0.48113484848923793,True
0.2,0.1,moderate,none,30,all_rct,dl,47,0.2,18,0.144822088651399,0.08811334574764051,0.2015308315551575,True
0.2,0.1,moderate,none,30,all_rct,dl_hksj,47,0.2,18,0.144822088651399,0.08377872682604484,0.20586545047675317,True
0.2,0.1,moderate,none,30,all_rct,reml,47,0.2,18,0.14565714994162432,0.08542703074469414,0.20588726913855449,True
0.2,0.1,moderate,none,30,all_rct,reml_hksj,47,0.2,18,0.14565714994162432,0.08082205871607746,0.2104922411671712,True
0.2,0.1,moderate,none,30,all_rct,trim_and_fill,47,0.2,18,0.04805885018516387,0.010277910448821044,0.0858397899215067,True
0.2,0.1,moderate,none,30,all_rct,pet_peese,47,0.2,18,0.11991863549700134,-0.004882005090367,0.24471927608436966,True
0.2,0.1,moderate,none,30,all_rct,copas,47,0.2,18,0.14523704921685313,0.08679341690090227,0.203680681532804,True
0.2,0.1,moderate,none,30,all_rct,quality_effects,47,0.2,18,0.14746319661589896,0.08740030534474813,0.2075260878870498,True
0.2,0.1,moderate,none,30,all_rct,ubcma,47,0.2,18,0.22655994467025978,0.11073892461278412,0.33201600512146684,True
0.2,0.1,moderate,none,30,all_rct,dl,48,0.2,12,0.20546165663340293,0.08693943974406317,0.3239838735227427,True
0.2,0.1,moderate,none,30,all_rct,dl_hksj,48,0.2,12,0.20546165663340293,0.07236694208513791,0.3385563711816679,True
0.2,0.1,moderate,none,30,all_rct,reml,48,0.2,12,0.20534728752503958,0.09069277669668967,0.3200017983533895,True
0.2,0.1,moderate,none,30,all_rct,reml_hksj,48,0.2,12,0.20534728752503958,0.0765934538519254,0.33410112119815377,True
0.2,0.1,moderate,none,30,all_rct,trim_and_fill,48,0.2,12,-0.06922846763165867,-0.1108959318772954,-0.027561003386021937,True
0.2,0.1,moderate,none,30,all_rct,pet_peese,48,0.2,12,0.18018085801939052,0.10366194916891598,0.25669976686986506,True
0.2,0.1,moderate,none,30,all_rct,copas,48,0.2,12,0.2013286040554861,0.09203117660306913,0.3106260315079031,True
0.2,0.1,moderate,none,30,all_rct,quality_effects,48,0.2,12,0.2043124291318981,0.1393791947995431,0.26924566346425305,True
0.2,0.1,moderate,none,30,all_rct,ubcma,48,0.2,12,0.27832488952813955,0.14224250409271177,0.42972713504247473,True
0.2,0.1,moderate,none,30,all_rct,dl,49,0.2,14,0.20433042929912013,0.14285305866175285,0.2658077999364874,True
0.2,0.1,moderate,none,30,all_rct,dl_hksj,49,0.2,14,0.20433042929912013,0.13656829429569453,0.2720925643025457,True
0.2,0.1,moderate,none,30,all_rct,reml,49,0.2,14,0.20410767735710839,0.1418416686187256,0.26637368609549117,True
0.2,0.1,moderate,none,30,all_rct,reml_hksj,49,0.2,14,0.20410767735710839,0.13547502150093066,0.2727403332132861,True
0.2,0.1,moderate,none,30,all_rct,trim_and_fill,49,0.2,14,0.05997545200805419,0.024849355133961096,0.09510154888214728,True
0.2,0.1,moderate,none,30,all_rct,pet_peese,49,0.2,14,0.23388419545858805,0.16462979102026923,0.30313859989690684,True
0.2,0.1,moderate,none,30,all_rct,copas,49,0.2,14,0.20463123905221958,0.14502961437963627,0.2642328637248029,True
0.2,0.1,moderate,none,30,all_rct,quality_effects,49,0.2,14,0.20337709239691829,0.14261910063374392,0.2641350841600927,True
0.2,0.1,moderate,none,30,all_rct,ubcma,49,0.2,14,0.21548968733509774,0.11870914784126108,0.2992381613966414,True
0.2,0.0,moderate,moderate,30,all_rct,dl,0,0.2,21,0.2298009628034589,0.1727871709217322,0.28681475468518564,True
0.2,0.0,moderate,moderate,30,all_rct,dl_hksj,0,0.2,21,0.2298009628034589,0.16730336329997125,0.29229856230694656,True
