ma,specialty,yi,se,year,is_aact,split_role
aact_diabetesme_purines,clinical_medicine,1.339726725303556,0.3326423764903993,2008.0,1,donor
aact_diabetesme_purines,clinical_medicine,1.4804675311371402,0.3064950388808578,2008.0,1,donor
aact_diabetesme_purines,clinical_medicine,-0.2033409240180301,1.5120958733326912,2008.0,1,donor
aact_diabetesme_purines,clinical_medicine,1.603419840108537,0.6449401538983166,2010.0,1,test
aact_diabetesme_purines,clinical_medicine,1.03992329231943,0.2663606516276617,2012.0,1,donor
aact_diabetesme_purines,clinical_medicine,1.0299764962779716,0.3634423788192454,2008.0,1,donor
aact_diabetesme_purines,clinical_medicine,1.2587450401729154,0.3574936417845367,2008.0,1,donor
aact_diabetesme_purines,clinical_medicine,1.2513333756857736,0.3056624477954735,2011.0,1,test
aact_diabetesme_purines,clinical_medicine,1.634130525024472,0.3181914343654321,2008.0,1,test
aact_diabetesme_purines,clinical_medicine,2.118542055301751,0.468494402111276,2010.0,1,test
aact_diabetesme_purines,clinical_medicine,2.921816590603823,1.0511627248133282,2006.0,1,test
aact_diabetesme_purines,clinical_medicine,1.3166762942390209,0.2464201730737978,2014.0,1,donor
aact_diabetesme_purines,clinical_medicine,0.5838901946229957,0.5001241123062866,2016.0,1,test
aact_diabetesme_purines,clinical_medicine,0.009950330853168,0.0806997808907167,2010.0,1,test
aact_diabetesme_glucagon-l,clinical_medicine,3.779405480813307,0.3293665267804463,2019.0,1,test
aact_diabetesme_glucagon-l,clinical_medicine,3.805773205585436,0.339386123457935,2019.0,1,test
aact_diabetesme_glucagon-l,clinical_medicine,2.222459048514761,0.1938334070574384,2018.0,1,test
aact_diabetesme_glucagon-l,clinical_medicine,3.4326960487215263,0.6377462306324125,2023.0,1,donor
aact_diabetesme_glucagon-l,clinical_medicine,4.034948352265444,0.9137962583747404,2017.0,1,donor
aact_diabetesme_glucagon-l,clinical_medicine,1.1085626195212777,0.219642277148706,2019.0,1,test
aact_diabetesme_glucagon-l,clinical_medicine,3.393837027255863,0.2471567475322975,2019.0,1,donor
aact_diabetesme_glucagon-l,clinical_medicine,2.73046379593911,0.6166339484607541,2022.0,1,donor
aact_diabetesme_glucagon-l,clinical_medicine,3.5319332036512097,0.2667383572889436,2021.0,1,donor
aact_diabetesme_glucagon-l,clinical_medicine,3.6958550678503617,0.8416797355374992,2019.0,1,donor
aact_diabetesme_glucagon-l,clinical_medicine,2.827313621929028,0.1990236972983601,2020.0,1,test
aact_diabetesme_glucagon-l,clinical_medicine,3.631515136724365,0.463485818277335,2019.0,1,test
aact_carcinoma_taxoids,oncology,2.0844290831908747,0.3931883809027752,2017.0,1,test
aact_carcinoma_taxoids,oncology,-0.3011050927839216,0.3796184693105575,2014.0,1,donor
aact_carcinoma_taxoids,oncology,1.5432981099295553,0.3079375287463378,2021.0,1,donor
aact_carcinoma_taxoids,oncology,0.5158131652770298,0.1910386602715268,2004.0,1,donor
aact_carcinoma_taxoids,oncology,-0.3147107448397002,0.3571717884348742,2016.0,1,donor
aact_carcinoma_taxoids,oncology,0.5653138090500605,0.248438387485005,2015.0,1,test
aact_carcinoma_taxoids,oncology,-0.2613647641344075,0.3125503890991271,2023.0,1,test
aact_carcinoma_taxoids,oncology,0.4762341789963717,0.2457122491460051,2013.0,1,donor
aact_carcinoma_taxoids,oncology,0.494696241836107,0.1142400216201791,2008.0,1,test
aact_carcinoma_taxoids,oncology,-0.1278333715098848,0.3172513905628069,2020.0,1,test
aact_neoplasmsb_antibodies,oncology,-0.843970070294529,0.2430295616550808,2008.0,1,test
aact_neoplasmsb_antibodies,oncology,1.1346227261911428,0.345032341617752,2019.0,1,test
aact_neoplasmsb_antibodies,oncology,-0.4462871026284195,0.355638295539674,2016.0,1,test
aact_neoplasmsb_antibodies,oncology,1.0581374561023913,0.2206523059265413,2004.0,1,donor
aact_neoplasmsb_antibodies,oncology,0.2390169004704999,0.4685023239088798,2004.0,1,donor
aact_neoplasmsb_antibodies,oncology,0.5822156198526637,0.1788431740575006,2008.0,1,donor
aact_neoplasmsb_antibodies,oncology,-0.616186139423817,0.230732881155314,2006.0,1,test
aact_neoplasmsb_antibodies,oncology,0.2851789422336624,0.1293224192565933,2008.0,1,donor
aact_neoplasmsb_antibodies,oncology,0.245296355955343,0.5669806631130229,2007.0,1,donor
aact_neoplasmsb_antibodies,oncology,0.7542422799197561,0.4931505219525242,2007.0,1,test
aact_diabetesme_insulin,clinical_medicine,1.7227665977411035,0.2760553453621088,2014.0,1,test
aact_diabetesme_insulin,clinical_medicine,0.6729444732424258,0.2411707430932328,2007.0,1,test
aact_diabetesme_insulin,clinical_medicine,-0.0408219945202551,0.1562573218159353,2014.0,1,donor
aact_diabetesme_insulin,clinical_medicine,-0.8255363686056909,0.4765949676652329,2009.0,1,test
aact_diabetesme_insulin,clinical_medicine,0.9516578757114464,0.1893410652959811,2022.0,1,test
aact_diabetesme_insulin,clinical_medicine,0.5877866649021191,0.2126718842462608,2015.0,1,donor
aact_diabetesme_insulin,clinical_medicine,0.0582689081239758,0.2245854336080277,2007.0,1,test
aact_diabetesme_insulin,clinical_medicine,-0.3285040669720361,0.1149042787324815,2003.0,1,test
aact_diabetesme_insulin,clinical_medicine,2.0268315914075385,0.2932689802750135,2020.0,1,donor
aact_diabetesme_insulin,clinical_medicine,0.9321640810304452,0.2455012991919239,2010.0,1,donor
aact_carcinoma_guanine,oncology,1.5690324977990613,0.2652347273219752,2009.0,1,donor
aact_carcinoma_guanine,oncology,1.8562979903656265,0.691356674570329,2015.0,1,donor
aact_carcinoma_guanine,oncology,0.5364933705145685,0.3112233580043739,2007.0,1,donor
aact_carcinoma_guanine,oncology,0.2546422183735807,0.1558470173793361,2008.0,1,test
aact_carcinoma_guanine,oncology,0.9162907318741552,0.6083402717749319,2006.0,1,donor
aact_carcinoma_guanine,oncology,0.4762341789963717,0.2126899110793575,2019.0,1,donor
aact_carcinoma_guanine,oncology,-0.0408219945202551,0.1730470815089975,2009.0,1,test
aact_carcinoma_guanine,oncology,0.29266961396282,0.3175555287405722,2005.0,1,test
aact_carcinoma_guanine,oncology,0.5068176023684519,0.3306548677295619,2007.0,1,test
aact_carcinoma_guanine,oncology,0.2070141693843261,0.2658873735278267,2015.0,1,test
aact_intestinal_antibodies,oncology,1.673351238177753,0.2514054528274414,2006.0,1,test
aact_intestinal_antibodies,oncology,0.1397619423751586,0.1642260853536651,2010.0,1,donor
aact_intestinal_antibodies,oncology,-0.8915981192837836,0.3851877710501395,2009.0,1,test
aact_intestinal_antibodies,oncology,0.5709795465857378,0.1747937758844991,2019.0,1,test
aact_intestinal_antibodies,oncology,0.2758118998812936,0.2496193637791438,2009.0,1,test
aact_intestinal_antibodies,oncology,0.62057648772511,0.3817602795752987,2007.0,1,donor
aact_intestinal_antibodies,oncology,0.7371640659767196,0.3969331170767023,2012.0,1,donor
aact_intestinal_antibodies,oncology,0.3364722366212129,0.1167498139987842,2004.0,1,donor
aact_intestinal_antibodies,oncology,0.0769610411361284,0.3442035415146089,2009.0,1,test
aact_intestinal_antibodies,oncology,0.3001045924503381,0.1648349518870484,2006.0,1,donor
aact_hepatitisc_ribonucleo,infectious_disease,0.494696241836107,0.142761752856073,2004.0,1,donor
aact_hepatitisc_ribonucleo,infectious_disease,0.0769610411361284,0.0938090656322982,2004.0,1,donor
aact_hepatitisc_ribonucleo,infectious_disease,0.5359084041334539,0.3217417476810739,2006.0,1,donor
aact_hepatitisc_ribonucleo,infectious_disease,-0.3856624808119846,0.2954657317701049,2008.0,1,test
aact_hepatitisc_ribonucleo,infectious_disease,0.1397619423751586,0.2661228706132533,2006.0,1,test
aact_hepatitisc_ribonucleo,infectious_disease,0.6931471805599453,0.2567210004158513,2003.0,1,test
aact_hepatitisc_ribonucleo,infectious_disease,0.0382587121170902,0.1313929264004309,2007.0,1,donor
aact_hepatitisc_ribonucleo,infectious_disease,-0.4307829160924542,0.1161948720169244,2003.0,1,test
aact_hepatitisc_ribonucleo,infectious_disease,1.3937663759585917,0.6216572163472163,2011.0,1,test
aact_hepatitisc_ribonucleo,infectious_disease,0.9501122803496656,0.3389079914251393,2006.0,1,donor
aact_spondylart_secukinuma,clinical_medicine,1.175573329804238,0.311595806858942,2015.0,1,donor
aact_spondylart_secukinuma,clinical_medicine,2.2669579153508947,0.4595724439041251,2016.0,1,test
aact_spondylart_secukinuma,clinical_medicine,1.5496879080283263,0.2902566049022573,2016.0,1,test
aact_spondylart_secukinuma,clinical_medicine,1.7101878155342434,0.2395831957520882,2011.0,1,test
aact_spondylart_secukinuma,clinical_medicine,1.5216989981260935,0.1890424473215126,2015.0,1,test
aact_spondylart_secukinuma,clinical_medicine,0.7701082216960737,0.2441963550866344,2016.0,1,test
aact_spondylart_secukinuma,clinical_medicine,0.904218150639886,0.2053229489134774,2016.0,1,donor
aact_spondylart_secukinuma,clinical_medicine,-0.5108256237659907,0.5186119597299667,2016.0,1,donor
aact_spondylart_secukinuma,clinical_medicine,0.4885800148186709,0.322503799633762,2016.0,1,donor
aact_spondylart_secukinuma,clinical_medicine,1.0681530811834012,0.473554107373367,2013.0,1,donor
aact_carcinoma_antibodies,oncology,1.7404661748405046,0.3004342991588618,2017.0,1,donor
aact_carcinoma_antibodies,oncology,0.262364264467491,0.5937042016949513,2018.0,1,test
aact_carcinoma_antibodies,oncology,-0.2107210313156525,0.2893428763786637,2013.0,1,test
aact_carcinoma_antibodies,oncology,0.4382549309311553,0.1710151710735237,2017.0,1,test
aact_carcinoma_antibodies,oncology,0.2390169004704999,0.2698494213392617,2017.0,1,test
aact_carcinoma_antibodies,oncology,0.1484200051182732,0.3547502540832691,2008.0,1,donor
aact_carcinoma_antibodies,oncology,-0.3566749439387324,0.2129625095684792,2014.0,1,donor
aact_carcinoma_antibodies,oncology,0.009950330853168,0.2305429989519347,2016.0,1,donor
aact_carcinoma_antibodies,oncology,1.8931119634883424,0.3415531043598306,2019.0,1,donor
aact_diabetesme_insulin,clinical_medicine,-0.2107210313156525,0.2820662687204103,2019.0,1,donor
aact_diabetesme_insulin,clinical_medicine,-0.2231435513142097,0.3281210554654002,2019.0,1,donor
aact_diabetesme_insulin,clinical_medicine,0.1043600153242428,0.1605721766161806,2022.0,1,test
aact_diabetesme_insulin,clinical_medicine,-0.6296091597559575,0.2604481653049365,2011.0,1,donor
aact_diabetesme_insulin,clinical_medicine,-0.0725706928348353,0.3195882624316065,2010.0,1,donor
aact_diabetesme_insulin,clinical_medicine,-0.1053605156578262,0.2229711692353831,2010.0,1,test
aact_diabetesme_insulin,clinical_medicine,0.0198026272961797,0.2014766655098394,2019.0,1,donor
aact_diabetesme_insulin,clinical_medicine,-0.2231435513142097,0.3648507232679429,2010.0,1,donor
aact_diabetesme_insulin,clinical_medicine,-0.8603830999358592,0.1627333497697946,2006.0,1,test
aact_diabetesme_triazoles,clinical_medicine,1.3862943611198906,0.199417077065534,2008.0,1,donor
aact_diabetesme_triazoles,clinical_medicine,1.2809338454620642,0.3284937461503308,2006.0,1,donor
aact_diabetesme_triazoles,clinical_medicine,-0.4004775665971252,0.1795260768670774,2008.0,1,test
aact_diabetesme_triazoles,clinical_medicine,2.0001277349601105,0.4631524029241681,2014.0,1,test
aact_diabetesme_triazoles,clinical_medicine,0.6931471805599453,0.1957319519046466,2008.0,1,donor
aact_diabetesme_triazoles,clinical_medicine,1.0818051703517284,0.2195453163430256,2014.0,1,donor
aact_diabetesme_triazoles,clinical_medicine,0.5877866649021191,0.1647719807109037,2010.0,1,test
aact_diabetesme_triazoles,clinical_medicine,0.7466879474879751,0.1315640487391971,2007.0,1,test
aact_depressive_piperazine,psychiatry,-0.7550225842780328,0.2864858106195774,2009.0,1,test
aact_depressive_piperazine,psychiatry,0.2231435513142097,0.202791959735024,2012.0,1,donor
aact_depressive_piperazine,psychiatry,0.5810976767513224,0.2284750721913941,2015.0,1,donor
aact_depressive_piperazine,psychiatry,0.29266961396282,0.2331509725154898,2008.0,1,test
aact_depressive_piperazine,psychiatry,0.6043159668533296,0.1896585664070785,2012.0,1,test
aact_depressive_piperazine,psychiatry,1.1410330045520618,0.2417367408305628,2011.0,1,test
aact_depressive_piperazine,psychiatry,1.2119409739751128,0.239041798151517,2010.0,1,donor
aact_depressive_piperazine,psychiatry,0.208638865111328,0.2458631839830581,2010.0,1,donor
aact_diabetesme_thiophenes,clinical_medicine,1.2178757094949273,0.3570469502975836,2011.0,1,test
aact_diabetesme_thiophenes,clinical_medicine,1.4996230464268938,0.2238523677919214,2010.0,1,test
aact_diabetesme_thiophenes,clinical_medicine,2.174751721484161,0.3031740380671684,2010.0,1,donor
aact_diabetesme_thiophenes,clinical_medicine,1.682688374173693,0.3460656426907497,2010.0,1,test
aact_diabetesme_thiophenes,clinical_medicine,1.1908875647772803,0.285190974626441,2011.0,1,donor
aact_diabetesme_thiophenes,clinical_medicine,2.681706225762608,0.2986982970755847,2010.0,1,donor
aact_diabetesme_thiophenes,clinical_medicine,1.47932922708708,0.2207137731785049,2010.0,1,test
aact_diabetesme_thiophenes,clinical_medicine,0.9895411936137476,0.4144083048557895,2010.0,1,donor
