ma,family,specialty,yi,se,year,nct
aacthr_neoplasmsb_taxoids,LHR,oncology,-0.31471074483970024,0.27017880386205406,2015,NCT02322814
aacthr_neoplasmsb_taxoids,LHR,oncology,0.0769610411361284,0.17682650957553353,2009,NCT00900627
aacthr_neoplasmsb_taxoids,LHR,oncology,0.131028262406404,0.23873325265313974,2015,NCT02370238
aacthr_neuroendoc_antibodies,LHR,oncology,-0.15082288973458366,0.11801837319390263,2012,NCT01721746
aacthr_neuroendoc_antibodies,LHR,oncology,-0.08338160893905101,0.10681582369903697,2017,NCT03068455
aacthr_neuroendoc_antibodies,LHR,oncology,0.08617769624105241,0.10247962759986229,2018,NCT03635983
aacthr_neuroendoc_antibodies,LHR,oncology,-0.8675005677047231,0.17253890060696225,2019,NCT04099251
aacthr_neuroendoc_antibodies,LHR,oncology,-0.3856624808119846,0.1110525689991191,2004,NCT00094653
aacthr_neuroendoc_antibodies,LHR,oncology,-0.342490308946776,0.09183911971624548,2015,NCT02388906
aacthr_neuroendoc_antibodies,LHR,oncology,-0.1743533871447778,0.08842626977315952,2012,NCT01515189
aacthr_neuroendoc_antibodies,LHR,oncology,-0.37106368139083207,0.1399428652964687,2013,NCT01866319
aacthr_neuroendoc_antibodies,LHR,oncology,-0.8675005677047231,0.17682650957553353,2013,NCT01721772
aacthr_neuroendoc_antibodies,LHR,oncology,-0.3340751120214915,0.10052798906476532,2006,NCT00324155
aacthr_carcinoma_chlorineco,LHR,oncology,-0.4780358009429998,0.42347466705784453,2016,NCT03950674
aacthr_carcinoma_chlorineco,LHR,oncology,-0.2876820724517809,0.10758504551779081,2019,NCT04005716
aacthr_carcinoma_chlorineco,LHR,oncology,-0.01005033585350145,0.20601335996671377,2009,NCT00887159
aacthr_carcinoma_chlorineco,LHR,oncology,-0.42924563677356775,0.1718405516122404,2018,NCT03663205
aacthr_carcinoma_chlorineco,LHR,oncology,-0.7133498878774648,0.09285001665140893,2016,NCT02578680
aacthr_carcinoma_chlorineco,LHR,oncology,-1.4271163556401458,0.3051716173531501,2018,NCT03456076
aacthr_carcinoma_chlorineco,LHR,oncology,-0.18632957819149348,0.09378066521718822,2015,NCT02486718
aacthr_carcinoma_chlorineco,LHR,oncology,0.12221763272424911,0.20083544349289942,2008,NCT00617656
aacthr_carcinoma_chlorineco,LHR,oncology,-0.3285040669720361,0.129402327394588,2018,NCT03425643
aacthr_lungdiseas_scopolamin,LHR,clinical_medicine,0.0,0.0711809022792184,2022,NCT05402020
aacthr_lungdiseas_scopolamin,LHR,clinical_medicine,-0.27049724769768,0.0981164189396017,2008,NCT01381406
aacthr_lungdiseas_scopolamin,LHR,clinical_medicine,-0.004008021397538822,0.0674704171755948,2010,NCT01126437
aacthr_lungdiseas_scopolamin,LHR,clinical_medicine,0.15614868248993138,0.08170495815931844,2021,NCT05169424
aacthr_lungdiseas_scopolamin,LHR,clinical_medicine,0.03922071315328133,0.06843594798443017,2019,NCT04184297
aacthr_lungdiseas_scopolamin,LHR,clinical_medicine,-0.18632957819149348,0.0397977334550846,2008,NCT00563381
aacthr_lungdiseas_scopolamin,LHR,clinical_medicine,0.03922071315328133,0.07338963234043595,2017,NCT03376295
aacthr_lungdiseas_scopolamin,LHR,clinical_medicine,-0.11653381625595151,0.5203145693545154,2020,NCT04249310
aacthr_lungdiseas_scopolamin,LHR,clinical_medicine,-0.2744368457017603,0.05692542135323342,2019,NCT04138758
aacthr_neoplasmsb_quinazolin,LHR,oncology,-0.4780358009429998,0.17109353283990938,2011,NCT01160211
aacthr_neoplasmsb_quinazolin,LHR,oncology,-0.040821994520255166,0.0849348933618371,2007,NCT00490139
aacthr_neoplasmsb_quinazolin,LHR,oncology,-0.31471074483970024,0.12488704618559318,2005,NCT00320385
aacthr_neoplasmsb_quinazolin,LHR,oncology,-0.3011050927839216,0.12317873581664199,2006,NCT00281658
aacthr_neoplasmsb_quinazolin,LHR,oncology,-0.342490308946776,0.1515477535815848,2003,NCT00073528
aacthr_neoplasmsb_quinazolin,LHR,oncology,0.09531017980432493,0.13270482975014078,2006,NCT00424255
aacthr_neoplasmsb_quinazolin,LHR,oncology,0.17395330712343798,0.1496296488425858,2009,NCT00777101
aacthr_neoplasmsb_quinazolin,LHR,oncology,-0.09431067947124129,0.08630918933694871,2006,NCT00374322
aacthr_neoplasmsb_quinazolin,LHR,oncology,-0.44613086483417935,0.1379494834177553,2017,NCT03262935
aacthr_neoplasms_pregnadien,LHR,oncology,-0.5175146119167874,0.1592677537898777,2016,NCT02990338
aacthr_neoplasms_pregnadien,LHR,oncology,-0.6539264674066639,0.17335561619098705,2020,NCT04484623
aacthr_neoplasms_pregnadien,LHR,oncology,-0.4307829160924542,0.17424530649083522,2010,NCT01102426
aacthr_neoplasms_pregnadien,LHR,oncology,-0.6733445532637656,0.24005118254388425,2016,NCT02654132
aacthr_neoplasms_pregnadien,LHR,oncology,-0.6348782724359695,0.8482390612593015,2022,NCT06956170
aacthr_neoplasms_pregnadien,LHR,oncology,-1.6928195213731514,0.6443303714330674,2020,NCT04649060
aacthr_neoplasms_pregnadien,LHR,oncology,-0.18632957819149348,0.10444123573106844,2013,NCT01850524
aacthr_neoplasms_pregnadien,LHR,oncology,-0.37106368139083207,0.0970928661271972,2010,NCT01080391
aacthr_neoplasms_pregnadien,LHR,oncology,0.6097655716208943,0.16797799035235253,2015,NCT02576977
aacthr_leukemia_antibodies,LHR,oncology,-0.2744368457017603,0.11990108822230007,2003,NCT00090051
aacthr_leukemia_antibodies,LHR,oncology,-1.725971728690052,0.25050852788317673,2013,NCT01973387
aacthr_leukemia_antibodies,LHR,oncology,-0.7133498878774648,0.0884891116822006,2009,NCT02053610
aacthr_leukemia_antibodies,LHR,oncology,-1.5606477482646683,0.1427617528560731,2009,NCT01010061
aacthr_leukemia_antibodies,LHR,oncology,-1.171182981502945,0.2285980843589126,2017,NCT02970318
aacthr_leukemia_antibodies,LHR,oncology,-0.7765287894989963,0.1260274447250981,2009,NCT01998880
aacthr_leukemia_antibodies,LHR,oncology,-1.7147984280919266,0.29672759779783353,2012,NCT01539512
aacthr_leukemia_antibodies,LHR,oncology,-1.0498221244986778,0.13031505369366936,2012,NCT01569295
aacthr_leukemia_azacompoun,LHR,oncology,0.5816568045265821,0.3731820266577362,2012,NCT01358734
aacthr_leukemia_azacompoun,LHR,oncology,-0.16251892949777494,0.1022014911479077,2010,NCT01074047
aacthr_leukemia_azacompoun,LHR,oncology,-0.37106368139083207,0.1140363074390721,2013,NCT01757535
aacthr_leukemia_azacompoun,LHR,oncology,-0.01005033585350145,0.24599940577143017,2020,NCT04266795
aacthr_leukemia_azacompoun,LHR,oncology,-0.5447271754416722,0.11259692016100624,2017,NCT02993523
aacthr_leukemia_azacompoun,LHR,oncology,-0.13926206733350766,0.21595950348121037,2016,NCT02752035
aacthr_leukemia_azacompoun,LHR,oncology,-1.1086626245216111,0.3728430200467315,2017,NCT03173248
aacthr_leukemia_azacompoun,LHR,oncology,0.16381808522939492,0.16779388467527992,2022,NCT05079230
aacthr_gastrointe_antibodies,LHR,oncology,-0.020202707317519466,0.1749711797361981,2011,NCT01246960
aacthr_gastrointe_antibodies,LHR,oncology,-0.2144316107121882,0.08925346727925064,2010,NCT01170663
aacthr_gastrointe_antibodies,LHR,oncology,-0.25360275879891825,0.1285319739440299,2009,NCT00917384
aacthr_gastrointe_antibodies,LHR,oncology,0.08709470685093373,0.08662736075202651,2008,NCT00678535
aacthr_gastrointe_antibodies,LHR,oncology,-0.48288625507674926,0.164850211017973,2015,NCT02514551
aacthr_gastrointe_antibodies,LHR,oncology,-0.3011050927839216,0.10625576479470189,2005,NCT01041404
aacthr_gastrointe_antibodies,LHR,oncology,0.02955880224154443,0.16104167776072648,2009,NCT00887822
aacthr_gastrointe_antibodies,LHR,oncology,-0.10536051565782628,0.12885312001677843,2008,NCT00655876
aacthr_genitalneo_pregnadien,LHR,oncology,-0.08992470752798701,0.0929578062308362,2008,NCT00676650
aacthr_genitalneo_pregnadien,LHR,oncology,-0.1743533871447778,0.08480767394592928,2017,NCT03072238
aacthr_genitalneo_pregnadien,LHR,oncology,-0.7339691750802004,0.09035161271183445,2012,NCT01605227
aacthr_genitalneo_pregnadien,LHR,oncology,-0.42924563677356775,0.2025664011628916,2014,NCT01972217
aacthr_genitalneo_pregnadien,LHR,oncology,-0.03770186718401153,0.0710193744432207,2010,NCT01193244
aacthr_genitalneo_pregnadien,LHR,oncology,-0.13353139262452263,0.08618130346678389,2010,NCT01193257
aacthr_genitalneo_pregnadien,LHR,oncology,-0.07257069283483537,0.07655870077652571,2014,NCT01949337
aacthr_neuroendoc_pembrolizu,LHR,oncology,0.1823215567939546,0.10778292320506107,2019,NCT03820986
aacthr_neuroendoc_pembrolizu,LHR,oncology,-0.4942963218147801,0.15307851629598923,2018,NCT03553836
aacthr_neuroendoc_pembrolizu,LHR,oncology,0.22314355131420976,0.1854750235133131,2023,NCT05665595
aacthr_neuroendoc_pembrolizu,LHR,oncology,-0.7765287894989963,0.23897614206353085,2014,NCT02130466
aacthr_neuroendoc_pembrolizu,LHR,oncology,0.12221763272424911,0.14020640532864848,2016,NCT02752074
aacthr_neuroendoc_pembrolizu,LHR,oncology,-0.07257069283483537,0.23897614206353085,2020,NCT04889118
aacthr_neuroendoc_pembrolizu,LHR,oncology,-0.616186139423817,0.12664438995556088,2015,NCT02362594
aacthr_lymphoma_antibodies,LHR,oncology,-0.5851900390548529,0.13161391047452056,2015,NCT02367040
aacthr_lymphoma_antibodies,LHR,oncology,0.11778303565638346,0.12481230879802602,2016,NCT02626455
aacthr_lymphoma_antibodies,LHR,oncology,0.13976194237515863,0.1314590319715103,2010,NCT01200589
aacthr_lymphoma_antibodies,LHR,oncology,-0.4620354595965587,0.25928389461443363,2004,NCT01144364
aacthr_lymphoma_antibodies,LHR,oncology,-0.7765287894989963,0.15326145407970698,2013,NCT01938001
aacthr_lymphoma_antibodies,LHR,oncology,-0.8915981192837836,0.1986437914523307,2022,NCT05171647
aacthr_lymphoma_antibodies,LHR,oncology,-0.33827385856784115,0.14925474543257589,2017,NCT02947347
aacthr_carcinoma_camptothec,LHR,oncology,0.006975613736425138,0.10933018227937857,2003,NCT00065182
aacthr_carcinoma_camptothec,LHR,oncology,1.3609765531356006,0.3699073521104198,2012,NCT01533181
aacthr_carcinoma_camptothec,LHR,oncology,-0.12783337150988489,0.09754500499233561,2006,NCT00390806
aacthr_carcinoma_camptothec,LHR,oncology,0.30010459245033816,0.11801837319390264,2002,NCT00143455
aacthr_carcinoma_camptothec,LHR,oncology,0.37843643572024505,0.11271450796141146,2017,NCT03061812
aacthr_carcinoma_camptothec,LHR,oncology,-0.5124936808666878,0.12635983138900964,2023,NCT05740566
aacthr_carcinoma_camptothec,LHR,oncology,0.10436001532424286,0.10718851438396755,2018,NCT03088813
aacthr_genitalneo_taxoids,LHR,oncology,-0.2231435513142097,0.1655865097230949,2006,NCT00132301
aacthr_genitalneo_taxoids,LHR,oncology,0.5469646703818639,0.22497681315292367,2007,NCT00537381
aacthr_genitalneo_taxoids,LHR,oncology,0.4637340162321402,0.43007273505438515,2020,NCT04907227
aacthr_genitalneo_taxoids,LHR,oncology,-0.09761282886700041,0.29748272433378664,2007,NCT00527124
aacthr_genitalneo_taxoids,LHR,oncology,-0.08338160893905101,0.08536867467441805,2019,NCT03834506
aacthr_genitalneo_taxoids,LHR,oncology,0.25464221837358075,0.12775114539413499,2007,NCT00514917
aacthr_genitalneo_taxoids,LHR,oncology,0.008959741371471801,0.08733256293838165,2011,NCT01308567
aacthr_endocrineg_taxoids,LHR,oncology,-0.5586162876023393,0.1421719104465652,2015,NCT02470585
aacthr_endocrineg_taxoids,LHR,oncology,-0.11653381625595151,0.16270632789878856,2011,NCT01196741
aacthr_endocrineg_taxoids,LHR,oncology,-0.2876820724517809,0.1020390286501626,2021,NCT05116189
aacthr_endocrineg_taxoids,LHR,oncology,-0.08338160893905101,0.07739452979440317,2017,NCT03038100
aacthr_endocrineg_taxoids,LHR,oncology,-0.6733445532637656,0.2085356934324874,2010,NCT01081951
aacthr_endocrineg_taxoids,LHR,oncology,-0.15082288973458366,0.06823578577058165,2009,NCT01015118
aacthr_endocrineg_taxoids,LHR,oncology,-1.0788096613719298,0.2716148728728514,2018,NCT03635489
aacthr_adenocarci_pyrroles,LHR,oncology,-0.2231435513142097,0.23578466461980124,2013,NCT01835158
aacthr_adenocarci_pyrroles,LHR,oncology,0.04554681495597036,0.07801251946833616,2008,NCT00720941
aacthr_adenocarci_pyrroles,LHR,oncology,-0.3119747650208255,0.28167337626598393,2015,NCT02432846
aacthr_adenocarci_pyrroles,LHR,oncology,-0.8722738464573808,0.2354919608320943,2007,NCT00428597
aacthr_adenocarci_pyrroles,LHR,oncology,0.018232768261059684,0.1454223441106046,2010,NCT01147822
aacthr_adenocarci_pyrroles,LHR,oncology,-0.9288695140810151,0.2200913357642991,2008,NCT00684645
aacthr_adenocarci_pyrroles,LHR,oncology,0.2700271372130602,0.07001068587649652,2008,NCT00699374
aacthr_carcinoma_coordinati2,LHR,oncology,-0.16251892949777494,0.08028482852799808,2016,NCT02807636
aacthr_carcinoma_coordinati2,LHR,oncology,-0.3092462503676215,0.1101113554915878,2018,NCT03504397
aacthr_carcinoma_coordinati2,LHR,oncology,0.16466662155523393,0.08912807689655303,2008,NCT00596830
aacthr_carcinoma_coordinati2,LHR,oncology,-0.37251400796847856,0.11311032918661186,2018,NCT03653507
aacthr_carcinoma_coordinati2,LHR,oncology,-0.4620354595965587,0.1481326191995107,2021,NCT04472429
aacthr_carcinoma_coordinati2,LHR,oncology,0.17395330712343798,0.137501633954558,2014,NCT02578641
aacthr_genitalneo_androstene,LHR,oncology,-0.41400143913045073,0.081075157595273,2013,NCT01715285
aacthr_genitalneo_androstene,LHR,oncology,-0.6386589952758756,0.17272282760012225,2012,NCT01695135
aacthr_genitalneo_androstene,LHR,oncology,0.01980262729617973,0.10755159109134954,2019,NCT03834519
aacthr_genitalneo_androstene,LHR,oncology,-0.18753512384684212,0.14921460842360715,2018,NCT03706365
aacthr_genitalneo_androstene,LHR,oncology,-0.43695577519953516,0.08844050603692404,2008,NCT00638690
aacthr_genitalneo_androstene,LHR,oncology,-0.18874212459687742,0.15394630476876164,2013,NCT01995513
aacthr_neoplasmsb_antibodies2,LHR,oncology,-0.052346480372209236,0.15231286139191777,2013,NCT01855750
aacthr_neoplasmsb_antibodies2,LHR,oncology,1.0116009116784799,0.4143148141399304,2004,NCT00075946
aacthr_neoplasmsb_antibodies2,LHR,oncology,-0.6733445532637656,0.3209344752045116,2011,NCT01399372
aacthr_neoplasmsb_antibodies2,LHR,oncology,0.4382549309311553,0.2508865936250314,2001,NCT00006721
aacthr_neoplasmsb_antibodies2,LHR,oncology,-0.2613647641344075,0.1957319519046467,2003,NCT00078949
aacthr_neoplasmsb_antibodies2,LHR,oncology,-0.5621189181535413,0.08507595320975653,2003,NCT00281918
aacthr_carcinoma_antibodies2,LHR,oncology,0.0,0.15645039915521328,2014,NCT02052960
aacthr_carcinoma_antibodies2,LHR,oncology,-0.040821994520255166,0.165486565851704,2015,NCT02551159
aacthr_carcinoma_antibodies2,LHR,oncology,0.11332868530700327,0.2474280624873684,2012,NCT01602315
aacthr_carcinoma_antibodies2,LHR,oncology,-0.5691612007789542,0.1777813705598063,2015,NCT02383966
aacthr_carcinoma_antibodies2,LHR,oncology,0.0,0.21565393935452923,2020,NCT04590963
aacthr_carcinoma_antibodies2,LHR,oncology,-0.35667494393873245,0.1406905095825877,2014,NCT02105636
aacthr_gastrointe_taxoids,LHR,oncology,-0.19845093872383832,0.152721259640776,2012,NCT01498289
aacthr_gastrointe_taxoids,LHR,oncology,0.23901690047049992,0.10753177620699747,2015,NCT02370498
aacthr_gastrointe_taxoids,LHR,oncology,-0.35667494393873245,0.11990108822230006,2020,NCT04540211
aacthr_gastrointe_taxoids,LHR,oncology,-0.2613647641344075,0.10745438905989642,2015,NCT02564263
aacthr_gastrointe_taxoids,LHR,oncology,-0.5978370007556204,0.21000393764922268,2016,NCT03933449
aacthr_gastrointe_taxoids,LHR,oncology,0.5709795465857378,0.22371065614232818,2017,NCT03019588
