strength,rep,method,true_mu,mu_hat,ci_low,ci_high,converged
none,138,one_stage,0.045,0.05636840892765937,0.046273027420947854,0.06646379043437088,True
none,138,trend_pet,0.045,0.19316366493304493,0.0519915619697498,0.33433576789634006,True
none,138,trend_peese,0.045,0.12433329368141083,0.05226920256182946,0.1963973848009922,True
none,138,adaptshrink,0.045,0.05607537410314811,0.04139562939511489,0.07075511881118134,True
none,139,two_stage_reml,0.045,0.050998205545528585,0.03405809355820558,0.0679383175328516,True
none,139,two_stage_fixed,0.045,0.0531241436860808,0.04257460776509702,0.06367367960706458,True
none,139,one_stage,0.045,0.0531241436860808,0.04257460776509702,0.06367367960706458,True
none,139,trend_pet,0.045,0.28621467370027026,0.13691689084745332,0.43551245655308723,True
none,139,trend_peese,0.045,0.158582019178383,0.08708804282469751,0.23007599553206848,True
none,139,adaptshrink,0.045,0.05279550230601214,0.03744453342712406,0.06814647118490022,True
none,140,two_stage_reml,0.045,0.03706080894669142,0.019822003142716094,0.05429961475066675,True
none,140,two_stage_fixed,0.045,0.03886267429162856,0.02846109384590413,0.04926425473735299,True
none,140,one_stage,0.045,0.03886267429162857,0.028461093845904138,0.049264254737353,True
none,140,trend_pet,0.045,0.15699320855825025,0.012255377086161173,0.30173104003033935,True
none,140,trend_peese,0.045,0.09433684785577197,0.024890946344408596,0.16378274936713533,True
none,140,adaptshrink,0.045,0.038594694213462455,0.023488046588992548,0.05370134183793236,True
none,141,two_stage_reml,0.045,0.04396073709790591,0.03213058582584394,0.055790888369967886,True
none,141,two_stage_fixed,0.045,0.044230751522378126,0.033637128652353666,0.054824374392402585,True
none,141,one_stage,0.045,0.044230751522378126,0.033637128652353666,0.054824374392402585,True
none,141,trend_pet,0.045,0.124644525839737,-0.0012119840416155298,0.2505010357210895,True
none,141,trend_peese,0.045,0.08298597407826289,0.019901028730215292,0.14607091942631048,True
none,141,adaptshrink,0.045,0.044153585108624334,0.030250282917059695,0.05805688730018897,True
none,142,two_stage_reml,0.045,0.047693953771769035,0.029861899434162023,0.06552600810937605,True
none,142,two_stage_fixed,0.045,0.05012241649123886,0.039779035059883255,0.06046579792259446,True
none,142,one_stage,0.045,0.05012241649123886,0.039779035059883255,0.06046579792259446,True
none,142,trend_pet,0.045,0.18329892727321406,0.047446117909070995,0.31915173663735713,True
none,142,trend_peese,0.045,0.11399292926484009,0.04712390932894446,0.18086194920073573,True
none,142,adaptshrink,0.045,0.049792809329288285,0.03450881671767117,0.0650768019409054,True
none,143,two_stage_reml,0.045,0.0456988934190171,0.030300718185912137,0.06109706865212207,True
none,143,two_stage_fixed,0.045,0.04693024013313777,0.03659303649972093,0.05726744376655461,True
none,143,one_stage,0.045,0.04693024013313777,0.03659303649972093,0.05726744376655461,True
none,143,trend_pet,0.045,0.24553408385510886,0.07007111571544727,0.42099705199477044,True
none,143,trend_peese,0.045,0.143716008317298,0.058514926159591876,0.22891709047500414,True
none,143,adaptshrink,0.045,0.04670824255439819,0.032069241294057665,0.06134724381473872,True
none,144,two_stage_reml,0.045,0.03432103309916933,0.023092308162722494,0.04554975803561617,True
none,144,two_stage_fixed,0.045,0.03433685909174811,0.023338371710165354,0.04533534647333087,True
none,144,one_stage,0.045,0.03433685909174811,0.023338371710165354,0.04533534647333087,True
none,144,trend_pet,0.045,0.06427955575730288,-0.08291829821544894,0.2114774097300547,True
none,144,trend_peese,0.045,0.0487328838260717,-0.024135715034863683,0.12160148268700709,True
none,144,adaptshrink,0.045,0.03433172848489289,0.020296496747126858,0.04836696022265892,True
none,145,two_stage_reml,0.045,0.044174164915836985,0.032782491729222735,0.055565838102451234,True
none,145,two_stage_fixed,0.045,0.04498164682864876,0.03491709262188301,0.055046201035414515,True
none,145,one_stage,0.045,0.04498164682864876,0.03491709262188301,0.055046201035414515,True
none,145,trend_pet,0.045,0.15315749496664322,0.08807530923154847,0.21823968070173796,True
none,145,trend_peese,0.045,0.09493487000456802,0.06112100967418408,0.12874873033495196,True
none,145,adaptshrink,0.045,0.0447580697031644,0.031416710891429785,0.058099428514899014,True
none,146,two_stage_reml,0.045,0.03216213429227897,0.019087050298908136,0.0452372182856498,True
none,146,two_stage_fixed,0.045,0.0326932187435642,0.021552507124016643,0.043833930363111756,True
none,146,one_stage,0.045,0.0326932187435642,0.021552507124016643,0.043833930363111756,True
none,146,trend_pet,0.045,0.20422133446972104,0.05152294877753705,0.35691972016190504,True
none,146,trend_peese,0.045,0.11666556333220565,0.03961427278749599,0.1937168538769153,True
none,146,adaptshrink,0.045,0.03255243173411307,0.01770524245374369,0.047399621014482446,True
none,147,two_stage_reml,0.045,0.03306026354590418,0.015764137259173878,0.05035638983263449,True
none,147,two_stage_fixed,0.045,0.03601862803698821,0.025296302821289376,0.04674095325268704,True
none,147,one_stage,0.045,0.03601862803698821,0.025296302821289376,0.04674095325268704,True
none,147,trend_pet,0.045,0.2204838980779357,0.10475130013691883,0.33621649601895254,True
none,147,trend_peese,0.045,0.12738283685674728,0.0692610082524545,0.18550466546104005,True
none,147,adaptshrink,0.045,0.0355828619683398,0.01967506424093492,0.05149065969574468,True
none,148,two_stage_reml,0.045,0.042612308555629995,0.02829464722804076,0.05692996988321923,True
none,148,two_stage_fixed,0.045,0.043405808312136286,0.03347461516984257,0.05333700145443,True
none,148,one_stage,0.045,0.043405808312136286,0.03347461516984257,0.05333700145443,True
none,148,trend_pet,0.045,0.16800861657131982,-0.010279954848661094,0.3462971879913007,True
none,148,trend_peese,0.045,0.10247290391111297,0.013293188555975638,0.1916526192662503,True
none,148,adaptshrink,0.045,0.04325338450778552,0.029347113528581895,0.05715965548698915,True
none,149,two_stage_reml,0.045,0.04960033978676681,0.03542259034683146,0.06377808922670215,True
none,149,two_stage_fixed,0.045,0.051950981195575285,0.04153458933292206,0.06236737305822851,True
none,149,one_stage,0.045,0.051950981195575285,0.04153458933292206,0.06236737305822851,True
none,149,trend_pet,0.045,0.1835729746610494,0.11515526129692068,0.25199068802517816,True
none,149,trend_peese,0.045,0.11258501991938095,0.07921119164364443,0.14595884819511748,True
none,149,adaptshrink,0.045,0.051489742857174246,0.036578649951281884,0.0664008357630666,True
none,150,two_stage_reml,0.045,0.04266588803518902,0.03085829987364683,0.05447347619673121,True
none,150,two_stage_fixed,0.045,0.04295115623631567,0.03245742424363143,0.05344488822899991,True
none,150,one_stage,0.045,0.04295115623631568,0.03245742424363145,0.05344488822899991,True
none,150,trend_pet,0.045,0.11646970382265226,0.009089063789735133,0.2238503438555694,True
none,150,trend_peese,0.045,0.07903984711769954,0.027390663999554317,0.13068903023584477,True
none,150,adaptshrink,0.045,0.04287052249271423,0.029067398228324416,0.05667364675710405,True
none,151,two_stage_reml,0.045,0.039876735587318184,0.024444337604758302,0.055309133569878065,True
none,151,two_stage_fixed,0.045,0.04018088813287678,0.02996954124062404,0.05039223502512952,True
none,151,one_stage,0.045,0.04018088813287678,0.02996954124062404,0.05039223502512952,True
none,151,trend_pet,0.045,0.05845731924543022,-0.08570971890103549,0.2026243573918959,True
none,151,trend_peese,0.045,0.04643406384590617,-0.025004805050999092,0.11787293274281144,True
none,151,adaptshrink,0.045,0.04012632937624013,0.025760339023814534,0.05449231972866573,True
none,152,two_stage_reml,0.045,0.03473001311509258,0.01754972262788551,0.051910303602299646,True
none,152,two_stage_fixed,0.045,0.03605641099157963,0.02582666041558799,0.04628616156757127,True
none,152,one_stage,0.045,0.03605641099157962,0.025826660415587982,0.04628616156757126,True
none,152,trend_pet,0.045,0.1994178832759367,0.012617189647559202,0.3862185769043142,True
none,152,trend_peese,0.045,0.11546630581587727,0.03200073227087605,0.1989318793608785,True
none,152,adaptshrink,0.045,0.03586049068368503,0.021085362961651782,0.05063561840571827,True
none,153,two_stage_reml,0.045,0.04632777592514799,0.029323577314513242,0.06333197453578274,True
none,153,two_stage_fixed,0.045,0.04681961282006754,0.03599239507180954,0.057646830568325536,True
none,153,one_stage,0.045,0.04681961282006754,0.03599239507180954,0.057646830568325536,True
none,153,trend_pet,0.045,0.1046256947494247,-0.08847001157876395,0.29772140107761336,True
none,153,trend_peese,0.045,0.07802072924290976,-0.01667075755310761,0.1727122160389271,True
none,153,adaptshrink,0.045,0.04673693348938551,0.031391229678789864,0.06208263729998116,True
none,154,two_stage_reml,0.045,0.0540133369414284,0.038804372212318965,0.06922230167053783,True
none,154,two_stage_fixed,0.045,0.054961335708202545,0.04536819394269313,0.06455447747371196,True
none,154,one_stage,0.045,0.054961335708202545,0.04536819394269313,0.06455447747371196,True
none,154,trend_pet,0.045,0.14993021606581922,-0.01210650727433013,0.31196693940596854,True
none,154,trend_peese,0.045,0.1012185870704393,0.02150565349162309,0.18093152064925552,True
none,154,adaptshrink,0.045,0.05480597402724377,0.041122247389461915,0.06848970066502563,True
none,155,two_stage_reml,0.045,0.03781255144855416,0.023956789800046396,0.05166831309706192,True
none,155,two_stage_fixed,0.045,0.038842472387102686,0.02796155877652664,0.04972338599767873,True
none,155,one_stage,0.045,0.038842472387102686,0.02796155877652664,0.04972338599767873,True
none,155,trend_pet,0.045,0.1681571880671691,0.04698115089546229,0.2893332252388759,True
none,155,trend_peese,0.045,0.10504863069897712,0.04219094302393746,0.16790631837401676,True
none,155,adaptshrink,0.045,0.03860361632776804,0.023718585351345682,0.0534886473041904,True
none,156,two_stage_reml,0.045,0.03467202308556721,0.01992828215968058,0.04941576401145384,True
none,156,two_stage_fixed,0.045,0.035438346072456765,0.02482992564241812,0.04604676650249541,True
none,156,one_stage,0.045,0.035438346072456765,0.02482992564241812,0.04604676650249541,True
none,156,trend_pet,0.045,0.1573717866167533,-0.013487092371946147,0.3282306656054528,True
none,156,trend_peese,0.045,0.0962634070708949,0.012368545904320447,0.18015826823746933,True
none,156,adaptshrink,0.045,0.035282055603051976,0.020544961601427325,0.05001914960467663,True
none,157,two_stage_reml,0.045,0.04284295651283952,0.03217704338081503,0.05350886964486402,True
none,157,two_stage_fixed,0.045,0.04284295651283951,0.03217704338081503,0.05350886964486399,True
none,157,one_stage,0.045,0.042842956512839515,0.032177043380815035,0.053508869644863996,True
none,157,trend_pet,0.045,0.11581198980740005,0.020913764241119973,0.21071021537368012,True
none,157,trend_peese,0.045,0.07940871291851336,0.031776352480555235,0.12704107335647147,True
none,157,adaptshrink,0.045,0.04284295651283951,0.029324546353005458,0.05636136667267356,True
none,158,two_stage_reml,0.045,0.04795968820903179,0.037532917552510175,0.05838645886555341,True
none,158,two_stage_fixed,0.045,0.047959688209031785,0.037532917552510175,0.058386458865553395,True
none,158,one_stage,0.045,0.047959688209031785,0.037532917552510175,0.058386458865553395,True
none,158,trend_pet,0.045,0.0833314947964604,-0.0013531990666472288,0.16801618865956802,True
none,158,trend_peese,0.045,0.06539243710124015,0.02278220458301243,0.10800266961946788,True
none,158,adaptshrink,0.045,0.04795968820903179,0.034744376905382804,0.06117499951268078,True
none,159,two_stage_reml,0.045,0.038085991548081656,0.02615340192542131,0.050018581170742,True
none,159,two_stage_fixed,0.045,0.03830369014021588,0.02745971407389748,0.04914766620653428,True
none,159,one_stage,0.045,0.03830369014021588,0.02745971407389748,0.04914766620653428,True
none,159,trend_pet,0.045,0.2274145890346321,0.04938081899678867,0.40544835907247556,True
none,159,trend_peese,0.045,0.13216956853420977,0.04406563863910112,0.22027349842931843,True
none,159,adaptshrink,0.045,0.03824012467484291,0.02407248074004422,0.0524077686096416,True
none,160,two_stage_reml,0.045,0.03890758121096919,0.02404379208487778,0.0537713703370606,True
none,160,two_stage_fixed,0.045,0.03966073448449392,0.02910589312691851,0.05021557584206933,True
none,160,one_stage,0.045,0.03966073448449392,0.02910589312691851,0.05021557584206933,True
none,160,trend_pet,0.045,0.1282775545803404,-0.03467027089020791,0.2912253800508887,True
none,160,trend_peese,0.045,0.08245844112987621,-0.0010321892221381856,0.16594907148189061,True
none,160,adaptshrink,0.045,0.039510264856231006,0.024810907156030716,0.054209622556431296,True
none,161,two_stage_reml,0.045,0.04207717913952778,0.028440902938300684,0.05571345534075487,True
none,161,two_stage_fixed,0.045,0.04331098772770516,0.03284735706365846,0.05377461839175186,True
none,161,one_stage,0.045,0.04331098772770517,0.03284735706365847,0.05377461839175187,True
none,161,trend_pet,0.045,0.23338920717331665,0.11891148927440058,0.3478669250722327,True
none,161,trend_peese,0.045,0.1339799073920999,0.0769240950798004,0.19103571970439936,True
none,161,adaptshrink,0.045,0.04303701899946104,0.02858989211730497,0.057484145881617106,True
none,162,two_stage_reml,0.045,0.039029965507911824,0.023458634879714047,0.0546012961361096,True
none,162,two_stage_fixed,0.045,0.04050431562075257,0.029254055296452666,0.05175457594505248,True
none,162,one_stage,0.045,0.04050431562075257,0.029254055296452666,0.05175457594505248,True
none,162,trend_pet,0.045,0.2825516426197682,0.13535723234014013,0.4297460528993962,True
none,162,trend_peese,0.045,0.1607820298860401,0.08710996595862522,0.23445409381345497,True
none,162,adaptshrink,0.045,0.04020726391685367,0.024447369846501983,0.055967157987205356,True
none,163,two_stage_reml,0.045,0.042890505174151126,0.028133275350417358,0.05764773499788489,True
none,163,two_stage_fixed,0.045,0.044748651256432556,0.03417985412256478,0.05531744839030033,True
none,163,one_stage,0.045,0.04474865125643256,0.03417985412256479,0.05531744839030034,True
none,163,trend_pet,0.045,0.21305927210638642,0.10379131634375614,0.3223272278690167,True
none,163,trend_peese,0.045,0.1252085501048503,0.06852037392069381,0.18189672628900677,True
none,163,adaptshrink,0.045,0.04438691395163962,0.02940846957719414,0.0593653583260851,True
none,164,two_stage_reml,0.045,0.03389711460183656,0.01875545066659562,0.0490387785370775,True
none,164,two_stage_fixed,0.045,0.03607281037589875,0.025657293060440185,0.04648832769135732,True
none,164,one_stage,0.045,0.03607281037589876,0.025657293060440192,0.04648832769135733,True
none,164,trend_pet,0.045,0.23908128789252905,0.13739614053304577,0.34076643525201233,True
none,164,trend_peese,0.045,0.13792364781493555,0.08720851098408088,0.1886387846457902,True
none,164,adaptshrink,0.045,0.0356816382086673,0.02069849172455989,0.05066478469277471,True
none,165,two_stage_reml,0.045,0.04409534684624066,0.023508028382511675,0.06468266530996965,True
none,165,two_stage_fixed,0.045,0.04578361041029722,0.03442938363261411,0.057137837187980337,True
none,165,one_stage,0.045,0.045783610410297215,0.034429383632614094,0.057137837187980337,True
none,165,trend_pet,0.045,0.21827185943374242,-0.017657298251992776,0.4542010171194776,True
none,165,trend_peese,0.045,0.13573316058365775,0.014873678705164858,0.25659264246215063,True
none,165,adaptshrink,0.045,0.04556562936026057,0.028964771879429214,0.062166486841091925,True
none,166,two_stage_reml,0.045,0.04646693790046662,0.027217059791902743,0.0657168160090305,True
none,166,two_stage_fixed,0.045,0.046650841542767434,0.035780818620901746,0.05752086446463312,True
none,166,one_stage,0.045,0.04665084154276745,0.03578081862090176,0.057520864464633135,True
none,166,trend_pet,0.045,0.10506525218753782,-0.30102259969117284,0.5111531040662485,True
none,166,trend_peese,0.045,0.08058331763858206,-0.12617394333279333,0.28734057860995743,True
none,166,adaptshrink,0.045,0.04662556037876809,0.03095275633716432,0.06229836442037186,True
none,167,two_stage_reml,0.045,0.0432174628623596,0.02301457260982123,0.06342035311489796,True
none,167,two_stage_fixed,0.045,0.04863560175733089,0.03814843309594155,0.05912277041872024,True
none,167,one_stage,0.045,0.04863560175733089,0.03814843309594155,0.05912277041872024,True
none,167,trend_pet,0.045,0.22711518807552025,0.12925142401899814,0.32497895213204236,True
none,167,trend_peese,0.045,0.13140517812600172,0.08395081548170774,0.1788595407702957,True
none,167,adaptshrink,0.045,0.04811824882985551,0.03133464201109433,0.0649018556486167,True
none,168,two_stage_reml,0.045,0.04082608724140652,0.02911601713865325,0.052536157344159784,True
none,168,two_stage_fixed,0.045,0.04119559128162437,0.030751206204404843,0.0516399763588439,True
none,168,one_stage,0.045,0.04119559128162437,0.030751206204404843,0.0516399763588439,True
none,168,trend_pet,0.045,0.15403651850712202,0.04153098622667804,0.266542050787566,True
none,168,trend_peese,0.045,0.09750882384579627,0.04254556054514235,0.1524720871464502,True
none,168,adaptshrink,0.045,0.04109072881617528,0.027358739481634142,0.05482271815071642,True
none,169,two_stage_reml,0.045,0.04134728133821833,0.029137022115903508,0.05355754056053315,True
none,169,two_stage_fixed,0.045,0.04223294988594908,0.03173738795691695,0.052728511814981206,True
none,169,one_stage,0.045,0.04223294988594908,0.03173738795691695,0.052728511814981206,True
none,169,trend_pet,0.045,0.16757741020636738,0.08704445203316877,0.248110368379566,True
none,169,trend_peese,0.045,0.10105968566650583,0.059833347613818914,0.14228602371919274,True
none,169,adaptshrink,0.045,0.04199749732269095,0.02797330162335184,0.05602169302203006,True
none,170,two_stage_reml,0.045,0.04005968725716487,0.0213406204929156,0.05877875402141414,True
none,170,two_stage_fixed,0.045,0.043666638099979734,0.03322809962608324,0.05410517657387623,True
none,170,one_stage,0.045,0.04366663809997973,0.03322809962608324,0.054105176573876215,True
none,170,trend_pet,0.045,0.23301149420832168,0.10956132584745286,0.3564616625691905,True
none,170,trend_peese,0.045,0.1371499820767824,0.0743964514902242,0.19990351266334058,True
none,170,adaptshrink,0.045,0.04323460297043661,0.027327111697122167,0.05914209424375105,True
none,171,two_stage_reml,0.045,0.047028794129138934,0.028211259759175482,0.06584632849910238,True
none,171,two_stage_fixed,0.045,0.04899051439870538,0.038219363025379066,0.059761665772031694,True
none,171,one_stage,0.045,0.04899051439870538,0.038219363025379066,0.059761665772031694,True
none,171,trend_pet,0.045,0.24051801559247207,0.0418636486295306,0.4391723825554136,True
none,171,trend_peese,0.045,0.1440314024877843,0.04371886195795388,0.2443439430176147,True
none,171,adaptshrink,0.045,0.048723937731604064,0.03295627380224082,0.06449160166096732,True
none,172,two_stage_reml,0.045,0.033594086733386576,0.02264156205259512,0.04454661141417803,True
none,172,two_stage_fixed,0.045,0.033594086733386576,0.02264156205259512,0.04454661141417803,True
none,172,one_stage,0.045,0.033594086733386576,0.02264156205259512,0.04454661141417803,True
none,172,trend_pet,0.045,0.08607709278628109,0.03285655534585489,0.1392976302267073,True
none,172,trend_peese,0.045,0.059605236791008966,0.03148748234241732,0.08772299123960062,True
none,172,adaptshrink,0.045,0.033594086733386576,0.019712413491918768,0.047475759974854384,True
none,173,two_stage_reml,0.045,0.040656182784234406,0.024539855154709207,0.05677251041375961,True
none,173,two_stage_fixed,0.045,0.04231047630253604,0.031629694970142445,0.05299125763492963,True
none,173,one_stage,0.045,0.04231047630253604,0.031629694970142445,0.05299125763492963,True
none,173,trend_pet,0.045,0.1788697727347429,0.03697064303024797,0.32076890243923784,True
none,173,trend_peese,0.045,0.11099860002017314,0.037562110903399296,0.184435089136947,True
none,173,adaptshrink,0.045,0.04202216282597252,0.026766637205765564,0.057277688446179476,True
none,174,two_stage_reml,0.045,0.05184392585462538,0.036885141895686833,0.06680270981356394,True
none,174,two_stage_fixed,0.045,0.052685556802550014,0.04248399236372666,0.06288712124137337,True
none,174,one_stage,0.045,0.05268555680255002,0.042483992363726665,0.06288712124137338,True
none,174,trend_pet,0.045,0.1246091517903052,-0.01884914212633483,0.26806744570694524,True
none,174,trend_peese,0.045,0.08645115266973495,0.014684504527599437,0.15821780081187048,True
none,174,adaptshrink,0.045,0.052528313407027565,0.03819459285521431,0.06686203395884083,True
none,175,two_stage_reml,0.045,0.05185153388636598,0.03305087291645471,0.07065219485627725,True
none,175,two_stage_fixed,0.045,0.05315886838524869,0.04293098979067109,0.0633867469798263,True
none,175,one_stage,0.045,0.053158868385248685,0.04293098979067108,0.0633867469798263,True
none,175,trend_pet,0.045,0.2029333714997776,-0.02174791409744939,0.42761465709700464,True
none,175,trend_peese,0.045,0.12980155406145413,0.01998972700663902,0.23961338111626923,True
none,175,adaptshrink,0.045,0.05299302910832153,0.038056882518197624,0.06792917569844543,True
none,176,two_stage_reml,0.045,0.04066957333902734,0.023051887001794575,0.05828725967626011,True
none,176,two_stage_fixed,0.045,0.04327550549338402,0.03260773685232457,0.05394327413444347,True
none,176,one_stage,0.045,0.043275505493384006,0.032607736852324556,0.053943274134443456,True
none,176,trend_pet,0.045,0.29859942714810855,0.15846034715359203,0.4387385071426251,True
none,176,trend_peese,0.045,0.16550721741406646,0.09615652645253668,0.23485790837559622,True
none,176,adaptshrink,0.045,0.04289855276219543,0.027167194059890775,0.058629911464500084,True
none,177,two_stage_reml,0.045,0.04679449657956316,0.03613854912695154,0.05745044403217478,True
none,177,two_stage_fixed,0.045,0.046810856920872335,0.03619322711846506,0.05742848672327961,True
none,177,one_stage,0.045,0.046810856920872335,0.03619322711846506,0.05742848672327961,True
none,177,trend_pet,0.045,0.19712178068430397,0.10258812373772014,0.2916554376308878,True
none,177,trend_peese,0.045,0.12100760844127295,0.07229216604436582,0.16972305083818007,True
none,177,adaptshrink,0.045,0.04680542966800275,0.03333204480104976,0.060278814534955746,True
none,178,two_stage_reml,0.045,0.053413628572429456,0.037837316409584175,0.06898994073527473,True
none,178,two_stage_fixed,0.045,0.05552584145210455,0.04554512966514699,0.0655065532390621,True
none,178,one_stage,0.045,0.05552584145210455,0.04554512966514699,0.0655065532390621,True
none,178,trend_pet,0.045,0.23996680398030076,0.10347170331206046,0.37646190464854107,True
none,178,trend_peese,0.045,0.14482413750884054,0.07152838628516306,0.21811988873251803,True
none,178,adaptshrink,0.045,0.05518599372662751,0.04067994901225226,0.06969203844100276,True
none,179,two_stage_reml,0.045,0.03602882190358829,0.023116251138184975,0.048941392668991605,True
none,179,two_stage_fixed,0.045,0.03628336685219212,0.025594929167421537,0.0469718045369627,True
none,179,one_stage,0.045,0.03628336685219212,0.025594929167421537,0.0469718045369627,True
none,179,trend_pet,0.045,0.10797585601023754,-0.06876401833945922,0.2847157303599343,True
none,179,trend_peese,0.045,0.0684513160298041,-0.017203717151600545,0.15410634921120875,True
none,179,adaptshrink,0.045,0.03621848617824744,0.021891423380135167,0.05054554897635971,True
none,180,two_stage_reml,0.045,0.03462535960594455,0.020938311548319682,0.04831240766356942,True
none,180,two_stage_fixed,0.045,0.03541762952054346,0.024669578014653356,0.046165681026433564,True
none,180,one_stage,0.045,0.03541762952054346,0.024669578014653356,0.046165681026433564,True
none,180,trend_pet,0.045,0.13277547883489066,0.010549857380660985,0.2550011002891203,True
none,180,trend_peese,0.045,0.07931864875500139,0.020694641345668056,0.1379426561643347,True
none,180,adaptshrink,0.045,0.03523273681848929,0.020575138308048847,0.04989033532892974,True
none,181,two_stage_reml,0.045,0.04709150735875794,0.03240667462627217,0.061776340091243706,True
none,181,two_stage_fixed,0.045,0.0481400543548473,0.0375605296165508,0.0587195790931438,True
none,181,one_stage,0.045,0.04814005435484729,0.03756052961655079,0.05871957909314379,True
none,181,trend_pet,0.045,0.1631156563652226,0.018882682013419777,0.30734863071702545,True
none,181,trend_peese,0.045,0.1049990485155861,0.031057934516367916,0.17894016251480427,True
none,181,adaptshrink,0.045,0.04792731246482097,0.03318168442986596,0.06267294049977598,True
none,182,two_stage_reml,0.045,0.028356422641677176,0.017274137899814565,0.03943870738353979,True
none,182,two_stage_fixed,0.045,0.028356422641677176,0.01727413789981458,0.03943870738353977,True
none,182,one_stage,0.045,0.028356422641677176,0.01727413789981458,0.03943870738353977,True
none,182,trend_pet,0.045,0.07302096531762109,-0.056464259995755606,0.20250619063099778,True
none,182,trend_peese,0.045,0.05212892120333639,-0.011498501613432029,0.11575634402010482,True
none,182,adaptshrink,0.045,0.028356422641677172,0.014310286244902198,0.04240255903845215,True
none,183,two_stage_reml,0.045,0.0525226654382876,0.037770672193721114,0.06727465868285408,True
none,183,two_stage_fixed,0.045,0.05336162681725395,0.04301216203891385,0.06371109159559404,True
none,183,one_stage,0.045,0.05336162681725395,0.04301216203891385,0.06371109159559404,True
none,183,trend_pet,0.045,0.14814856030832926,-0.003921475259682089,0.3002185958763406,True
none,183,trend_peese,0.045,0.09810926368405432,0.023986652548714085,0.17223187481939456,True
none,183,adaptshrink,0.045,0.053197570663159124,0.03873455296810589,0.06766058835821236,True
none,184,two_stage_reml,0.045,0.05899751929903603,0.047257933886349766,0.07073710471172229,True
none,184,two_stage_fixed,0.045,0.05916302763558676,0.049107136600129345,0.06921891867104417,True
none,184,one_stage,0.045,0.05916302763558676,0.049107136600129345,0.06921891867104417,True
none,184,trend_pet,0.045,0.11112978541288063,-0.01859959616169543,0.24085916698745669,True
none,184,trend_peese,0.045,0.08760309904648729,0.024169526621670656,0.15103667147130392,True
none,184,adaptshrink,0.045,0.05911862990978551,0.04576337160102652,0.0724738882185445,True
none,185,two_stage_reml,0.045,0.0353937598496869,0.021321134307496215,0.04946638539187759,True
none,185,two_stage_fixed,0.045,0.035054501680105224,0.024397169738554103,0.045711833621656345,True
none,185,one_stage,0.045,0.035054501680105224,0.024397169738554103,0.045711833621656345,True
none,185,trend_pet,0.045,-0.031049550372046257,-0.2171319594092491,0.15503285866515656,True
none,185,trend_peese,0.045,0.0028610355302846266,-0.09090120672463281,0.09662327778520205,True
none,185,adaptshrink,0.045,0.03512997647134491,0.020533457919373617,0.0497264950233162,True
none,186,two_stage_reml,0.045,0.05293368783637074,0.04231435553782774,0.06355302013491373,True
none,186,two_stage_fixed,0.045,0.053071895512122734,0.04303280673232654,0.06311098429191893,True
none,186,one_stage,0.045,0.05307189551212273,0.04303280673232653,0.06311098429191893,True
none,186,trend_pet,0.045,0.13423633618425812,0.02804931655168577,0.24042335581683047,True
none,186,trend_peese,0.045,0.09234739327708631,0.041246281158293915,0.14344850539587872,True
none,186,adaptshrink,0.045,0.053029229894285955,0.04007078150145338,0.06598767828711853,True
none,187,two_stage_reml,0.045,0.03936866924409729,0.023209404536116817,0.055527933952077765,True
none,187,two_stage_fixed,0.045,0.03973622898832477,0.029435300578833066,0.05003715739781647,True
none,187,one_stage,0.045,0.03973622898832476,0.029435300578833062,0.05003715739781646,True
none,187,trend_pet,0.045,0.07753562515752713,-0.10513398144307495,0.2602052317581292,True
none,187,trend_peese,0.045,0.05850866026953341,-0.033247948250513186,0.15026526878958,True
none,187,adaptshrink,0.045,0.03967426090193737,0.02508469236354785,0.054263829440326886,True
none,188,two_stage_reml,0.045,0.04819674376268304,0.033440649660645035,0.06295283786472106,True
none,188,two_stage_fixed,0.045,0.04948900747198118,0.03929404893433817,0.05968396600962419,True
none,188,one_stage,0.045,0.04948900747198118,0.03929404893433817,0.05968396600962419,True
none,188,trend_pet,0.045,0.14033925006011155,0.02521034420817611,0.25546815591204697,True
none,188,trend_peese,0.045,0.09399905956210787,0.03782621550094679,0.15017190362326896,True
none,188,adaptshrink,0.045,0.04924579162008238,0.034860368591580586,0.06363121464858418,True
none,189,two_stage_reml,0.045,0.0350489133746653,0.01436227989513537,0.055735546854195225,True
none,189,two_stage_fixed,0.045,0.039542602899361394,0.02896035621897938,0.050124849579743405,True
none,189,one_stage,0.045,0.039542602899361394,0.02896035621897938,0.050124849579743405,True
none,189,trend_pet,0.045,0.25343771445304675,0.11648529629034785,0.3903901326157456,True
none,189,trend_peese,0.045,0.14045794397944705,0.07145067714127576,0.20946521081761835,True
none,189,adaptshrink,0.045,0.039094488108260446,0.02257862634581846,0.05561034987070243,True
none,190,two_stage_reml,0.045,0.05326970305144472,0.0428209893836571,0.06371841671923233,True
none,190,two_stage_fixed,0.045,0.05338077112743037,0.043286873193250454,0.06347466906161028,True
none,190,one_stage,0.045,0.05338077112743037,0.043286873193250454,0.06347466906161028,True
none,190,trend_pet,0.045,0.17238688513117634,0.05948888316088409,0.2852848871014686,True
none,190,trend_peese,0.045,0.11042965180953733,0.05410811330229997,0.16675119031677468,True
none,190,adaptshrink,0.045,0.05334544415464653,0.040405340416685795,0.06628554789260727,True
none,191,two_stage_reml,0.045,0.03598669299645592,0.0220089141273236,0.049964471865588236,True
none,191,two_stage_fixed,0.045,0.03688921687223977,0.02625437909078896,0.04752405465369058,True
